"Date","HatchDateJulYear","Year","NestName","ID","FieldAge","AllSex","CalcAge","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight","Head","WingChord","Primary7","TailLength","MaxC1_11","MaxC12_22","MaxCIncubation","MinC1_11","MinC12_22","MinCIncubation","GDD10CSum1_11","GDD10CSum12_22","GDD10CSumIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","MaxC6_19","MinC6_19","GDD10CSum6_19","PrecipSum6_19","MaxC8_22","MinC8_22","GDD10CSum8_22","PrecipSum8_22"
"5/13/2002",2002133,2002,"STAD02","6T STAD02",26,"F",25.9,20.9,11.2,11.9,33.6,12.7,151.13,194.04,36.5,51.9,270,70.1,161,109,53,12.82828283,23.58585859,14.76608187,2.222222222,9.646464646,2.426900585,-27.22222222,72.77777778,-26.66666667,9.7282,2.1082,6.477,18.29365079,5.634920635,27.5,2.9718,20.48148148,6.777777778,54.44444444,2.1082
"5/13/2002",2002133,2002,"STAD02","7U STAD02",26,"F",25.9,21.4,12,11.6,33.8,12.4,143.84,199.42,39.7,55,290,73.5,161,109,55,12.82828283,23.58585859,14.76608187,2.222222222,9.646464646,2.426900585,-27.22222222,72.77777778,-26.66666667,9.7282,2.1082,6.477,18.29365079,5.634920635,27.5,2.9718,20.48148148,6.777777778,54.44444444,2.1082
"5/21/2002",2002141,2002,"HAPA02","0X HAPA02",25,"M",24.8,21.1,11.9,12.3,33.7,12.6,154.98,203.885,39.8,58.5,342,73.5,143,90,30,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,43.05555556,69.44444444,-14.16666667,1.0668,6.604,11.0998,22.46031746,9.841269841,86.11111111,7.5946,23.55555556,11.07407407,109.7222222,7.5946
"5/21/2002",2002141,2002,"HAPA02","1Y HAPA02",25,"M",24.7,21.6,12,12.2,35,13.4,163.48,211.75,38.4,59.2,338,73.4,140,83,35,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,43.05555556,69.44444444,-14.16666667,1.0668,6.604,11.0998,22.46031746,9.841269841,86.11111111,7.5946,23.55555556,11.07407407,109.7222222,7.5946
"5/21/2002",2002141,2002,"HAPA02","2Z HAPA02",25,"F",24.9,21.4,11.8,12.2,33,11.6,141.52,198,38.2,55.5,342,71.2,144,84,40,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,43.05555556,69.44444444,-14.16666667,1.0668,6.604,11.0998,22.46031746,9.841269841,86.11111111,7.5946,23.55555556,11.07407407,109.7222222,7.5946
"5/21/2002",2002141,2002,"FERG02","9B FERG02",28,"M",28.7,25.7,14.2,13.5,38.9,13.2,178.2,269.3825,45.1,61.3,420,84,217,150,89,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,43.05555556,69.44444444,-14.16666667,1.0668,6.604,11.0998,22.46031746,9.841269841,86.11111111,7.5946,23.55555556,11.07407407,109.7222222,7.5946
"5/22/2002",2002142,2002,"FERG02","0C FERG02",27,"M",26.8,23.6,13.7,12.9,37,13.4,172.86,246.05,41.1,58.2,382,78.1,187,125,66,22.22222222,23.28282828,14.73684211,8.232323232,10.80808081,3.157894737,57.5,77.5,-20,2.0574,5.6134,11.0998,22.85714286,10.47619048,93.33333333,7.5946,23.85185185,11.77777778,117.2222222,7.3914
"5/22/2002",2002142,2002,"HAPA02","9W HAPA02",24,"M",24.5,21,11.7,11.8,34.5,13.5,159.3,202.6875,37.6,56,318,72.1,136,80,26,22.22222222,23.28282828,14.73684211,8.232323232,10.80808081,3.157894737,57.5,77.5,-20,2.0574,5.6134,11.0998,22.85714286,10.47619048,93.33333333,7.5946,23.85185185,11.77777778,117.2222222,7.3914
"5/30/2002",2002150,2002,"WKA202","1D WKA202",27,"F",26.7,24.6,11.4,13.4,38.6,14,187.6,239.32,39.4,58.6,365,78,178,122,67,22.72727273,22.92929293,16.75438596,10.55555556,12.07070707,4.941520468,73.05555556,82.5,16.11111111,7.1374,7.5184,10.7442,22.18253968,11.82539683,98.05555556,13.081,22.81481481,11.59259259,108.0555556,12.6746
"5/30/2002",2002150,2002,"WKA202","3F WKA202",27,"F",26.4,23.3,11.4,12.4,37,13.7,169.88,220.15,40.9,58.9,384,77.9,174,116,63,22.72727273,22.92929293,16.75438596,10.55555556,12.07070707,4.941520468,73.05555556,82.5,16.11111111,7.1374,7.5184,10.7442,22.18253968,11.82539683,98.05555556,13.081,22.81481481,11.59259259,108.0555556,12.6746
"5/31/2002",2002151,2002,"WKA202","2E WKA202",26,"M",26.1,24.9,12.4,13.3,38.3,13.4,178.22,246.0775,42.3,61.3,410,80.6,168,109,60,22.82828283,23.13131313,17.33918129,9.898989899,12.72727273,5.555555556,70,87.22222222,27.5,6.731,7.5184,10.795,22.46031746,12.02380952,101.3888889,13.081,22.74074074,11.92592593,110,7.8994
"6/1/2002",2002152,2002,"WKA202","4G WKA202",25,"F",25.3,22.7,12.2,11.6,35.5,12.8,148.48,211.225,38.5,55.7,308,74,154,99,41,22.87878788,23.48484848,17.98245614,9.747474747,12.92929293,5.67251462,69.44444444,90.27777778,34.72222222,6.604,7.5184,10.287,22.61904762,11.70634921,100.2777778,12.6746,23.85185185,12.66666667,123.8888889,7.5184
"6/3/2002",2002154,2002,"SIS202","5H SIS202",26,"F",25.9,23.6,11.9,12.2,37.2,13.6,165.92,224.13,39.4,59.6,398,76.6,163,105,58,23.08080808,23.78787879,19.18128655,10.85858586,13.18181818,5.994152047,76.66666667,93.33333333,49.16666667,5.6642,7.7724,4.3688,23.41269841,12.3015873,110,7.5184,24.62962963,13.62962963,136.9444444,7.874
"6/3/2002",2002154,2002,"SIS202","6I SIS202",26,"M",25.4,23.2,12.4,12.5,36.6,13.4,167.5,227.835,40.7,58.9,385,77.3,155,99,47,23.08080808,23.78787879,19.18128655,10.85858586,13.18181818,5.994152047,76.66666667,93.33333333,49.16666667,5.6642,7.7724,4.3688,23.41269841,12.3015873,110,7.5184,24.62962963,13.62962963,136.9444444,7.874
"4/15/2003",2003105,NA,NA,"2D FOHA03",NA,"M",28.3,23.9,13.1,13.3,36.6,12.7,168.91,241.56,43.5,61.3,395,NA,NA,NA,NA,15.50505051,17.72727273,7.339181287,2.97979798,4.04040404,-2.368421053,-8.333333333,9.722222222,-142.7777778,1.143,1.1684,6.9088,16.50793651,4.126984127,4.444444444,1.8542,15.81481481,3.259259259,-6.944444444,2.1336
"4/15/2003",2003105,NA,NA,"3E FOHA03",NA,"F",28.2,22.7,12.1,11.8,35,12.3,145.14,209.125,41.8,58.5,310,NA,NA,NA,NA,15.50505051,17.72727273,7.339181287,2.97979798,4.04040404,-2.368421053,-8.333333333,9.722222222,-142.7777778,1.143,1.1684,6.9088,16.50793651,4.126984127,4.444444444,1.8542,15.81481481,3.259259259,-6.944444444,2.1336
"4/16/2003",2003106,2003,"HOMS03","0B HOMS03",29,"F",27.5,22.6,12.6,12.2,35.2,12.6,153.72,218.24,41.4,60.2,325,76.6,189,131,80,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/16/2003",2003106,2003,"ALOT03","0W ALOT03",28,"M",27.1,22.8,13,12.1,36.4,13.6,164.56,228.41,42.4,63.1,394,78.8,183,128,72,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/16/2003",2003106,2003,"HOMS03","1C HOMS03",29,"M",28,23.6,14.2,12.4,37.3,13.7,169.88,248.045,42.7,61.9,367,80,199,136,86,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/16/2003",2003106,2003,"ALOT03","1X ALOT03",28,"F",26.6,22.4,12,12.3,35,12.6,154.98,212.625,41.3,58.9,383,76.3,176,118,68,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/16/2003",2003106,2003,"ALOT03","2Y ALOT03",28,"F",26.7,22.7,12.9,12.8,36.1,13.4,171.52,231.9425,40.9,58.8,353,77,180,122,68,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/16/2003",2003106,2003,"ALOT03","3Z ALOT03",28,"M",27.3,23.9,13.7,12.5,34.7,10.8,135,227.285,46.9,63.7,450,81.6,188,128,78,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/16/2003",2003106,2003,"HOMS03","9A HOMS03",29,"M",27.3,22,12.6,12,33.8,11.8,141.6,207.87,41.9,59.6,325,75.7,189,129,76,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,-8.888888889,14.44444444,-130.5555556,1.143,1.8542,6.9088,16.03174603,3.571428571,-2.777777778,1.8796,16.2962963,3.222222222,-3.611111111,2.54
"4/17/2003",2003107,2003,"JUDD03","1N JUDD03",25,"F",25.9,21.8,12.7,12.3,32.7,10.9,134.07,204.375,43.7,58.1,398,76.4,164,111,52,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"JUDD03","2O JUDD03",25,"F",25.8,21.5,12.8,12.9,33.6,12.1,156.09,215.88,40.8,59.4,405,74.4,160,104,56,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"JUDD03","3P JUDD03",25,"F",27.1,22.1,11.6,11.8,33.1,11,129.8,193.635,41.3,60.7,380,74.4,178,121,77,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"HAWA03","4Q HAWA03",25,"M",26.1,23.2,12.7,14,35.4,12.2,170.8,236.295,42.9,64.2,430,78.3,169,110,59,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"HAWA03","5R HAWA03",25,"M",26.1,22,13.6,13,31,9,117,206.15,45.6,62.8,430,76.6,170,112,59,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"HAWA03","6S HAWA03",25,"M",25.4,21.3,13.9,12,32.6,11.3,135.6,211.085,43.5,59.9,392,76.1,158,97,50,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"HAWA03","7T HAWA03",25,"F",26.2,21.9,11.7,12.5,34.9,13,162.5,211.145,41.4,60.2,409,76.3,169,110,62,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/17/2003",2003107,2003,"HAWA03","8U HAWA03",25,"M",25.6,22.4,13.2,12.8,34.2,11.8,151.04,222.3,44.7,61.2,442,78.9,166,102,52,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,-19.16666667,20,-133.8888889,1.3462,1.7526,6.858,15.99206349,3.055555556,-6.666666667,1.8796,16.62962963,3.888888889,3.888888889,2.0828
"4/18/2003",2003108,2003,"MNDY03","0V MNDY03",29,"F",26.9,21.1,12.1,12,33.7,12.6,151.2,203.0425,40.1,57.7,356,73.8,175,120,74,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,-20.27777778,20.55555556,-137.2222222,1.3462,1.778,5.6896,15.91269841,2.936507937,-8.055555556,1.8542,17.66666667,4.111111111,13.33333333,1.9812
"4/18/2003",2003108,2003,"MNDY03","1W MNDY03",29,"F",25.2,21.1,12.7,11.7,33.2,12.1,141.57,202.52,39.9,55.1,327,73.1,149,94,46,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,-20.27777778,20.55555556,-137.2222222,1.3462,1.778,5.6896,15.91269841,2.936507937,-8.055555556,1.8542,17.66666667,4.111111111,13.33333333,1.9812
"4/18/2003",2003108,2003,"MNDY03","8T MNDY03",29,"F",27.9,23.6,14,13,35.5,11.9,154.7,239.625,42.1,60.3,390,77.6,191,134,86,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,-20.27777778,20.55555556,-137.2222222,1.3462,1.778,5.6896,15.91269841,2.936507937,-8.055555556,1.8542,17.66666667,4.111111111,13.33333333,1.9812
"4/18/2003",2003108,2003,"MNDY03","9U MNDY03",29,"M",28,23.1,13.6,13.5,36.1,13,175.5,244.5775,44,63.8,450,80.1,197,135,87,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,-20.27777778,20.55555556,-137.2222222,1.3462,1.778,5.6896,15.91269841,2.936507937,-8.055555556,1.8542,17.66666667,4.111111111,13.33333333,1.9812
"4/21/2003",2003111,2003,"LRIS03","0L LRIS03",25,"F",25.5,21.5,13.4,12.9,34.3,12.8,165.12,225.5225,41.7,59.8,355,76,160,102,49,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"EWIL03","0U EWIL03",29,"F",27.9,24.5,15,14,36.8,12.3,172.2,266.8,42.3,62.4,415,79.1,195,133,87,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"LRIS03","1M LRIS03",25,"M",25.7,22.4,14.1,13,34.2,11.8,153.4,231.705,41.1,63.6,375,75.3,164,105,50,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"EWIL03","1V EWIL03",29,"F",28.1,24.6,13.4,13,36.8,12.2,158.6,242.88,41.9,61.4,400,78.7,191,133,91,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"MIPI03","2C MIPI03",28,"M",27.6,23,12.6,12.2,35.6,12.6,153.72,220.72,43.9,61.4,448,79.5,190,130,83,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"LRIS03","2N LRIS03",25,"F",25.8,21.2,13.6,12.5,32.7,11.5,143.75,213.3675,41.5,60.7,370,74.2,163,107,55,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"MIPI03","3D MIPI03",28,"M",27.5,23.6,13.4,13.2,36.2,12.6,166.32,240.73,44.3,61.5,450,80.5,187,128,81,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"LRIS03","3O LRIS03",25,"M",25.8,22,13.1,13.1,34.1,12.1,158.51,223.355,43.1,62.3,440,77.2,170,110,51,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"MIPI03","4E MIPI03",28,"M",26.5,21.6,12.9,13.6,34,12.4,168.64,225.25,43.4,60.3,421,77.4,172,114,69,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"MIPI03","5F MIPI03",28,"M",27.1,23,12.8,13.7,35.6,12.6,172.62,235.85,43.7,60.1,426,79.3,184,125,75,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"BROT03","5G BROT03",25,"M",26.1,23.6,13.3,13.1,37,13.4,175.54,244.2,41,63.2,370,78,171,111,60,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"BROT03","6H BROT03",25,"F",26.1,23.8,12.4,12.4,35.4,11.6,143.84,219.48,42,61.1,370,77.4,168,108,61,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"BROT03","7I BROT03",25,"F",26.1,23.7,13.6,13,36.6,12.9,167.7,243.39,40.8,60.4,368,77.4,166,108,63,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"EWIL03","7R EWIL03",29,"M",27.5,25.3,14.6,14.8,38.4,13.1,193.88,282.24,44.2,63.2,485,82.6,190,129,80,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"BROT03","8J BROT03",25,"M",25.9,22.1,12.3,12.5,34,11.9,148.75,210.8,43.4,62.4,387,77.4,165,106,57,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"EWIL03","8S EWIL03",29,"M",27.3,22.2,14.1,14.1,38.7,16.5,232.65,272.835,42.7,62.3,430,81.4,187,127,78,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"LRIS03","9K LRIS03",25,"F",25.8,19.8,11.8,11.7,32,12.2,142.74,188,41.3,57.4,342,73.3,168,110,50,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/21/2003",2003111,2003,"EWIL03","9T EWIL03",29,"F",26.9,23,13.1,13.3,35.4,12.4,164.92,233.64,41.7,60.2,430,77.1,179,123,70,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,-4.444444444,25.27777778,-88.33333333,1.1684,3.937,4.318,18.0952381,4.523809524,18.33333333,1.9812,19.07407407,5.444444444,33.88888889,3.937
"4/22/2003",2003112,2003,"NEWC03","0K NEWC03",28,"F",25.8,21.5,11.8,11.6,33.6,12.1,140.36,196.56,37.8,52.3,252,71.4,156,112,49,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,-0.833333333,15.27777778,-83.05555556,1.7018,3.7084,4.5974,18.13492063,4.761904762,20.27777778,1.9812,18.74074074,5.703703704,33.33333333,4.2418
"4/22/2003",2003112,2003,"NEWC03","1L NEWC03",28,"F",27,23.2,12.8,12.3,35.9,12.7,156.21,225.2725,41.1,57.2,342,77,187,129,67,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,-0.833333333,15.27777778,-83.05555556,1.7018,3.7084,4.5974,18.13492063,4.761904762,20.27777778,1.9812,18.74074074,5.703703704,33.33333333,4.2418
"4/22/2003",2003112,2003,"BROT03","4F BROT03",24,"F",25.6,21.7,13.4,12.7,32.7,11,139.7,213.3675,40.1,60.5,447,72.8,155,100,55,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,-0.833333333,15.27777778,-83.05555556,1.7018,3.7084,4.5974,18.13492063,4.761904762,20.27777778,1.9812,18.74074074,5.703703704,33.33333333,4.2418
"4/22/2003",2003112,2003,"NEWC03","9J NEWC03",28,"F",27.6,23,12.1,12.3,35.8,12.8,157.44,218.38,41.4,55.9,375,77.2,189,134,79,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,-0.833333333,15.27777778,-83.05555556,1.7018,3.7084,4.5974,18.13492063,4.761904762,20.27777778,1.9812,18.74074074,5.703703704,33.33333333,4.2418
"4/22/2003",2003112,2003,"NEWC03","2M NEWC03",28,"F",27.1,21,12.3,11.7,33.9,12.9,150.93,203.4,NA,52.5,318,NA,179,136,64,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,-0.833333333,15.27777778,-83.05555556,1.7018,3.7084,4.5974,18.13492063,4.761904762,20.27777778,1.9812,18.74074074,5.703703704,33.33333333,4.2418
"4/23/2003",2003113,2003,"BRTN03","4P BRTN03",24,"",25.6,22,12.1,13.1,33.6,11.6,151.96,211.68,42.4,60.4,417,76,156,100,55,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,-4.722222222,15,-76.66666667,1.5748,3.937,4.699,18.80952381,5.198412698,28.05555556,1.778,17.48148148,5.37037037,21.38888889,4.6228
"4/23/2003",2003113,2003,"BRTN03","5Q BRTN03",24,"F",25.5,21.4,13.6,14.2,33.5,12.1,171.82,232.825,39.1,59.5,387,72.6,152,97,53,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,-4.722222222,15,-76.66666667,1.5748,3.937,4.699,18.80952381,5.198412698,28.05555556,1.778,17.48148148,5.37037037,21.38888889,4.6228
"4/23/2003",2003113,2003,"BRTN03","6R BRTN03",24,"F",25.4,21.6,12.7,13.7,34.5,12.9,176.73,227.7,37.3,55.9,354,71.8,154,95,51,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,-4.722222222,15,-76.66666667,1.5748,3.937,4.699,18.80952381,5.198412698,28.05555556,1.778,17.48148148,5.37037037,21.38888889,4.6228
"4/23/2003",2003113,2003,"BRTN03","7S BRTN03",24,"M",25.4,21.7,12.9,12.7,34.4,12.7,161.29,220.16,41.8,60.4,407,76.2,153,95,52,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,-4.722222222,15,-76.66666667,1.5748,3.937,4.699,18.80952381,5.198412698,28.05555556,1.778,17.48148148,5.37037037,21.38888889,4.6228
"4/24/2003",2003114,2003,"SWEG03","0A SWEG03",25,"F",25.5,20.1,11.7,11.6,32.6,12.5,145,189.895,38.6,53.3,289,71.2,158,102,47,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
"4/24/2003",2003114,2003,"SWEG03","1B SWEG03",25,"F",25.8,20.2,13.4,11.8,31.8,11.6,136.88,200.34,39.5,56.2,310,71.3,164,113,48,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
"4/24/2003",2003114,2003,"SWEG03","2X SWEG03",25,"F",26.4,22.5,14,12.8,34.4,11.9,152.32,230.48,41.9,55.9,358,76.3,170,115,65,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
"4/24/2003",2003114,2003,"SWEG03","3Y SWEG03",25,"M",25.8,20.9,13,12.6,33.4,12.5,157.5,213.76,41.4,56.2,335,74.8,168,110,50,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
"4/24/2003",2003114,2003,"SWEG03","4Z SWEG03",25,"M",25.8,21.51,13.4,12.8,33.5,11.99,153.472,219.425,42.2,53.9,356,75.7,161,105,55,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
"4/24/2003",2003114,2003,"ECRI03","6G ECRI03",26,"M",26.6,21.9,12.2,11.9,35,13.1,155.89,210.875,40.2,58.4,327,75.2,178,120,65,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
"4/24/2003",2003114,2003,"ECRI03","7H ECRI03",26,"F",26.5,22,11.4,12.8,34,12,153.6,205.7,41.5,57.2,344,75.5,171,114,69,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,-5.833333333,16.38888889,-77.22222222,1.0414,3.9624,1.9558,19.24603175,5.674603175,34.44444444,3.937,17.22222222,5.444444444,20,4.6736
