"","YearBins","Decades","Year","Month","MaxTempC","MinTempC","PrecipCM","GDD","CDD","HDD"
"346","89-95","89-99","1991","6",27.2222222222222,10,0,16,1,0
"347","89-95","89-99","1991","6",30,16.6666666666667,0,24,9,0
"348","89-95","89-99","1991","6",27.2222222222222,16.6666666666667,0.4826,22,7,0
"349","89-95","89-99","1991","6",23.3333333333333,7.22222222222222,1.0414,10,0,5
"350","89-95","89-99","1991","6",18.3333333333333,4.44444444444444,0,3,0,12
"351","89-95","89-99","1991","6",26.6666666666667,12.2222222222222,0,17,2,0
"352","89-95","89-99","1991","6",33.3333333333333,18.8888888888889,0.0508,29,14,0
"353","89-95","89-99","1991","6",26.6666666666667,16.6666666666667,0,21,6,0
"354","89-95","89-99","1991","6",20.5555555555556,14.4444444444444,0,14,0,1
"355","89-95","89-99","1991","6",27.7777777777778,17.2222222222222,0,23,8,0
"356","89-95","89-99","1991","6",29.4444444444444,14.4444444444444,0,22,7,0
"357","89-95","89-99","1991","6",30,11.6666666666667,0,20,5,0
"358","89-95","89-99","1991","6",28.3333333333333,13.8888888888889,0,20,5,0
"359","89-95","89-99","1991","6",23.3333333333333,13.8888888888889,NA,16,1,0
"360","89-95","89-99","1991","6",23.3333333333333,10.5555555555556,0,13,0,2
"361","89-95","89-99","1991","6",26.1111111111111,10.5555555555556,0,15,0,0
"362","89-95","89-99","1991","6",28.8888888888889,13.8888888888889,0,21,6,0
"363","89-95","89-99","1991","6",30,15.5555555555556,0,23,8,0
"364","89-95","89-99","1991","6",32.7777777777778,15.5555555555556,0,26,11,0
"365","89-95","89-99","1991","6",33.3333333333333,22.7777777777778,0,33,18,0
"366","89-95","89-99","1991","6",28.3333333333333,17.2222222222222,NA,23,8,0
"367","89-95","89-99","1992","3",-3.33333333333333,-13.8888888888889,NA,0,0,48
"368","89-95","89-99","1992","3",3.88888888888889,-3.88888888888889,0,0,0,33
"369","89-95","89-99","1992","3",2.22222222222222,-4.44444444444444,0,0,0,35
"370","89-95","89-99","1992","3",0,-8.88888888888889,0,0,0,41
"371","89-95","89-99","1992","3",5,-6.11111111111111,0,0,0,34
"372","89-95","89-99","1992","3",15.5555555555556,0.555555555555556,NA,0,0,18
"373","89-95","89-99","1992","3",8.88888888888889,2.22222222222222,0.0508,0,0,23
"374","89-95","89-99","1992","3",10.5555555555556,2.77777777777778,0.2032,0,0,21
"375","89-95","89-99","1992","3",4.44444444444444,2.77777777777778,0.1016,0,0,26
"376","89-95","89-99","1992","3",12.7777777777778,4.44444444444444,0,0,0,17
"377","89-95","89-99","1992","3",16.1111111111111,-7.77777777777778,2.1336,0,0,25
"378","89-95","89-99","1992","3",-7.77777777777778,-12.7777777777778,0.6604,0,0,51
"379","89-95","89-99","1992","3",-4.44444444444444,-10.5555555555556,NA,0,0,46
"380","89-95","89-99","1992","3",-5.55555555555556,-15,0,0,0,51
"381","89-95","89-99","1992","3",-3.33333333333333,-11.6666666666667,0,0,0,46
"382","89-95","89-99","1992","3",-6.11111111111111,-12.2222222222222,0.0254,0,0,49
"383","89-95","89-99","1992","3",-1.66666666666667,-11.1111111111111,0.1778,0,0,44
"384","89-95","89-99","1992","3",3.33333333333333,-13.8888888888889,NA,0,0,42
"385","89-95","89-99","1992","3",2.22222222222222,-9.44444444444444,0.1778,0,0,39
"386","89-95","89-99","1992","3",1.11111111111111,-13.3333333333333,0,0,0,44
"387","89-95","89-99","1992","3",0.555555555555556,-11.1111111111111,0.0508,0,0,42
"388","89-95","89-99","1992","3",-2.22222222222222,-12.2222222222222,0,0,0,46
"389","89-95","89-99","1992","3",-3.33333333333333,-12.2222222222222,0.508,0,0,47
"390","89-95","89-99","1992","3",-1.66666666666667,-12.2222222222222,NA,0,0,45
"391","89-95","89-99","1992","3",1.11111111111111,-9.44444444444444,0,0,0,40
"392","89-95","89-99","1992","3",10.5555555555556,-0.555555555555556,NA,0,0,24
"393","89-95","89-99","1992","3",6.66666666666667,1.66666666666667,3.8862,0,0,25
"394","89-95","89-99","1992","3",4.44444444444444,-4.44444444444444,0.7112,0,0,33
"395","89-95","89-99","1992","3",-1.11111111111111,-5,0.0254,0,0,38
"396","89-95","89-99","1992","3",6.11111111111111,-2.77777777777778,0,0,0,30
"397","89-95","89-99","1992","3",4.44444444444444,0,NA,0,0,29
"398","89-95","89-99","1992","4",8.88888888888889,-0.555555555555556,NA,0,0,25
"399","89-95","89-99","1992","4",4.44444444444444,-2.77777777777778,0.3556,0,0,31
"400","89-95","89-99","1992","4",1.66666666666667,-3.88888888888889,NA,0,0,35
"401","89-95","89-99","1992","4",1.66666666666667,-5,0,0,0,36
"402","89-95","89-99","1992","4",6.11111111111111,-4.44444444444444,0,0,0,31
"403","89-95","89-99","1992","4",6.11111111111111,-2.22222222222222,0,0,0,29
"404","89-95","89-99","1992","4",8.33333333333333,-1.66666666666667,0,0,0,27
"405","89-95","89-99","1992","4",18.3333333333333,3.33333333333333,0.127,2,0,13
"406","89-95","89-99","1992","4",8.88888888888889,-3.33333333333333,0,0,0,28
"407","89-95","89-99","1992","4",11.6666666666667,-1.11111111111111,0,0,0,23
"408","89-95","89-99","1992","4",14.4444444444444,-0.555555555555556,0.381,0,0,20
"409","89-95","89-99","1992","4",19.4444444444444,3.88888888888889,0.9906,3,0,12
"410","89-95","89-99","1992","4",5,-5,0,0,0,33
"411","89-95","89-99","1992","4",3.88888888888889,-6.66666666666667,0,0,0,35
"412","89-95","89-99","1992","4",9.44444444444444,-6.66666666666667,0,0,0,30
"413","89-95","89-99","1992","4",10,-3.88888888888889,0,0,0,27
"414","89-95","89-99","1992","4",8.33333333333333,3.33333333333333,1.2954,0,0,22
"415","89-95","89-99","1992","4",8.88888888888889,1.66666666666667,0.2286,0,0,23
"416","89-95","89-99","1992","4",7.77777777777778,2.77777777777778,0.9398,0,0,23
"417","89-95","89-99","1992","4",13.8888888888889,6.11111111111111,0.762,0,0,15
"418","89-95","89-99","1992","4",19.4444444444444,8.88888888888889,0,8,0,7
"419","89-95","89-99","1992","4",21.6666666666667,15.5555555555556,1.27,16,1,0
"420","89-95","89-99","1992","4",22.7777777777778,7.22222222222222,0,9,0,6
"421","89-95","89-99","1992","4",16.1111111111111,7.77777777777778,0.127,4,0,11
"422","89-95","89-99","1992","4",16.1111111111111,5,1.0922,1,0,14
"423","89-95","89-99","1992","4",7.77777777777778,2.77777777777778,0.8128,0,0,23
"424","89-95","89-99","1992","4",8.88888888888889,-1.66666666666667,NA,0,0,26
"425","89-95","89-99","1992","4",13.3333333333333,0.555555555555556,0,0,0,20
"426","89-95","89-99","1992","4",13.8888888888889,-1.66666666666667,0,0,0,22
"427","89-95","89-99","1992","4",18.3333333333333,0.555555555555556,0,0,0,16
"428","89-95","89-99","1992","5",11.6666666666667,5,0.2286,0,0,18
"429","89-95","89-99","1992","5",19.4444444444444,5,0.3302,4,0,11
"430","89-95","89-99","1992","5",26.6666666666667,7.77777777777778,1.2954,13,0,2
"431","89-95","89-99","1992","5",15.5555555555556,3.88888888888889,0.2286,0,0,15
"432","89-95","89-99","1992","5",12.7777777777778,0.555555555555556,NA,0,0,21
"433","89-95","89-99","1992","5",10,3.33333333333333,0.381,0,0,21
"434","89-95","89-99","1992","5",12.2222222222222,-0.555555555555556,0,0,0,22
"435","89-95","89-99","1992","5",18.3333333333333,3.33333333333333,0,2,0,13
"436","89-95","89-99","1992","5",15.5555555555556,7.77777777777778,0.2794,3,0,12
"437","89-95","89-99","1992","5",20.5555555555556,6.66666666666667,NA,7,0,8
"438","89-95","89-99","1992","5",17.7777777777778,5,0,3,0,12
"439","89-95","89-99","1992","5",26.1111111111111,8.88888888888889,0,14,0,1
"440","89-95","89-99","1992","5",26.1111111111111,12.7777777777778,0,17,2,0
"441","89-95","89-99","1992","5",27.2222222222222,8.33333333333333,0.4826,14,0,1
"442","89-95","89-99","1992","5",15,8.33333333333333,NA,3,0,12
"443","89-95","89-99","1992","5",21.6666666666667,8.88888888888889,0.3556,10,0,5
"444","89-95","89-99","1992","5",18.3333333333333,12.2222222222222,0.0254,10,0,5
"445","89-95","89-99","1992","5",23.3333333333333,13.8888888888889,0.508,16,1,0
"446","89-95","89-99","1992","5",16.6666666666667,0.555555555555556,0.0508,0,0,17
"447","89-95","89-99","1992","5",23.3333333333333,5,0,8,0,7
"448","89-95","89-99","1992","5",27.2222222222222,4.44444444444444,0,11,0,4
"449","89-95","89-99","1992","5",28.3333333333333,6.66666666666667,0,14,0,1
"450","89-95","89-99","1992","5",30,10,0,18,3,0
"451","89-95","89-99","1992","5",30.5555555555556,5.55555555555556,0.1524,15,0,0
"452","89-95","89-99","1992","5",6.11111111111111,-1.66666666666667,0.381,0,0,29
"453","89-95","89-99","1992","5",14.4444444444444,0.555555555555556,0,0,0,19
"454","89-95","89-99","1992","5",10.5555555555556,6.66666666666667,0.4318,0,0,17
"455","89-95","89-99","1992","5",11.1111111111111,0.555555555555556,0.4064,0,0,22
"456","89-95","89-99","1992","5",17.7777777777778,2.22222222222222,0,0,0,15
"457","89-95","89-99","1992","5",22.7777777777778,5,0,7,0,8
"458","89-95","89-99","1992","5",15.5555555555556,10,2.5146,5,0,10
"459","89-95","89-99","1992","6",20,11.1111111111111,3.1496,10,0,5
"460","89-95","89-99","1992","6",12.7777777777778,11.1111111111111,0.6858,4,0,11
"461","89-95","89-99","1992","6",22.7777777777778,7.77777777777778,0,10,0,5
"462","89-95","89-99","1992","6",26.6666666666667,9.44444444444444,0,15,0,0
"463","89-95","89-99","1992","6",26.1111111111111,13.8888888888889,0.0508,18,3,0
"464","89-95","89-99","1992","6",21.6666666666667,15.5555555555556,0.381,16,1,0
"465","89-95","89-99","1992","6",25.5555555555556,13.8888888888889,0.1016,18,3,0
"466","89-95","89-99","1992","6",27.7777777777778,17.7777777777778,NA,23,8,0
"467","89-95","89-99","1992","6",24.4444444444444,9.44444444444444,0,13,0,2
"468","89-95","89-99","1992","6",21.6666666666667,5.55555555555556,0,7,0,8
"469","89-95","89-99","1992","6",22.7777777777778,6.66666666666667,0,9,0,6
"470","89-95","89-99","1992","6",25,7.77777777777778,0,12,0,3
"471","89-95","89-99","1992","6",28.3333333333333,10,0,17,2,0
"472","89-95","89-99","1992","6",30.5555555555556,12.7777777777778,0,21,6,0
"473","89-95","89-99","1992","6",28.3333333333333,10,0,17,2,0
"474","89-95","89-99","1992","6",19.4444444444444,4.44444444444444,0,4,0,11
"475","89-95","89-99","1992","6",24.4444444444444,11.1111111111111,0,14,0,1
"476","89-95","89-99","1992","6",27.2222222222222,17.2222222222222,0,22,7,0
"477","89-95","89-99","1992","6",26.1111111111111,17.7777777777778,NA,22,7,0
"478","89-95","89-99","1992","6",24.4444444444444,11.1111111111111,1.8542,14,0,1
"479","89-95","89-99","1992","6",12.7777777777778,8.88888888888889,0.1778,2,0,13
"480","89-95","89-99","1992","6",12.2222222222222,6.66666666666667,0.1016,0,0,16
"481","89-95","89-99","1992","6",15,1.66666666666667,NA,0,0,18
"482","89-95","89-99","1992","6",21.1111111111111,6.66666666666667,0.4064,7,0,8
"483","89-95","89-99","1992","6",22.7777777777778,11.1111111111111,0,13,0,2
"484","89-95","89-99","1992","6",21.6666666666667,7.77777777777778,0,9,0,6
"485","89-95","89-99","1992","6",25,9.44444444444444,0.1016,13,0,2
"486","89-95","89-99","1992","6",23.3333333333333,7.77777777777778,0.3302,10,0,5
"487","89-95","89-99","1992","6",25,9.44444444444444,0,13,0,2
"488","89-95","89-99","1992","6",28.8888888888889,12.2222222222222,0,19,4,0
"489","89-95","89-99","1993","3",-3.88888888888889,-17.7777777777778,0,0,0,52
"490","89-95","89-99","1993","3",2.77777777777778,-12.7777777777778,0,0,0,42
"491","89-95","89-99","1993","3",6.11111111111111,-4.44444444444444,0,0,0,31
"492","89-95","89-99","1993","3",4.44444444444444,-5,0,0,0,33
"493","89-95","89-99","1993","3",2.77777777777778,-1.66666666666667,1.143,0,0,32
"494","89-95","89-99","1993","3",2.77777777777778,-2.22222222222222,0.2032,0,0,32
"495","89-95","89-99","1993","3",-0.555555555555556,-10,0.0762,0,0,42
"496","89-95","89-99","1993","3",7.22222222222222,-6.11111111111111,0,0,0,32
"497","89-95","89-99","1993","3",5.55555555555556,-0.555555555555556,0.5334,0,0,28
"498","89-95","89-99","1993","3",1.66666666666667,-13.3333333333333,NA,0,0,43
"499","89-95","89-99","1993","3",-0.555555555555556,-7.22222222222222,0.6096,0,0,40
"500","89-95","89-99","1993","3",-2.22222222222222,-16.1111111111111,0.0508,0,0,49
"501","89-95","89-99","1993","3",-2.77777777777778,-12.7777777777778,0.1524,0,0,47
"502","89-95","89-99","1993","3",-6.66666666666667,-12.7777777777778,2.4892,0,0,50
"503","89-95","89-99","1993","3",NA,-15,0,NA,NA,NA
"504","89-95","89-99","1993","3",-2.77777777777778,NA,0,NA,NA,NA
"505","89-95","89-99","1993","3",6.66666666666667,-2.77777777777778,NA,0,0,29
"506","89-95","89-99","1993","3",3.33333333333333,-18.3333333333333,0.4572,0,0,46
"507","89-95","89-99","1993","3",-9.44444444444444,-27.2222222222222,0,0,0,66
"508","89-95","89-99","1993","3",0,-19.4444444444444,0,0,0,50
"509","89-95","89-99","1993","3",1.11111111111111,-3.33333333333333,0.4064,0,0,35
"510","89-95","89-99","1993","3",5,-0.555555555555556,0,0,0,29
"511","89-95","89-99","1993","3",2.77777777777778,-14.4444444444444,0,0,0,43
"512","89-95","89-99","1993","3",3.33333333333333,-5,1.016,0,0,34
"513","89-95","89-99","1993","3",6.66666666666667,0.555555555555556,NA,0,0,26
"514","89-95","89-99","1993","3",6.11111111111111,-5.55555555555556,0,0,0,32
"515","89-95","89-99","1993","3",10,-6.66666666666667,0,0,0,30
"516","89-95","89-99","1993","3",14.4444444444444,0,NA,0,0,20
"517","89-95","89-99","1993","3",10.5555555555556,1.66666666666667,0.127,0,0,22
"518","89-95","89-99","1993","3",5.55555555555556,1.66666666666667,0.762,0,0,26
"519","89-95","89-99","1993","3",8.88888888888889,-3.33333333333333,0,0,0,28
"520","89-95","89-99","1993","4",13.8888888888889,1.66666666666667,0.254,0,0,19
"521","89-95","89-99","1993","4",7.77777777777778,2.22222222222222,0.5842,0,0,24
"522","89-95","89-99","1993","4",5.55555555555556,-1.11111111111111,0.4826,0,0,29
"523","89-95","89-99","1993","4",2.22222222222222,-1.11111111111111,NA,0,0,32
"524","89-95","89-99","1993","4",1.66666666666667,-5,NA,0,0,36
"525","89-95","89-99","1993","4",10.5555555555556,-2.77777777777778,0,0,0,26
"526","89-95","89-99","1993","4",13.3333333333333,-2.77777777777778,0,0,0,23
"527","89-95","89-99","1993","4",15.5555555555556,-1.66666666666667,0,0,0,20
"528","89-95","89-99","1993","4",18.3333333333333,1.66666666666667,0,0,0,15
"529","89-95","89-99","1993","4",17.2222222222222,7.22222222222222,0.3302,4,0,11
"530","89-95","89-99","1993","4",11.1111111111111,1.66666666666667,5.4102,0,0,21
"531","89-95","89-99","1993","4",6.66666666666667,-1.66666666666667,NA,0,0,28
"532","89-95","89-99","1993","4",1.66666666666667,-0.555555555555556,0.4826,0,0,32
"533","89-95","89-99","1993","4",7.22222222222222,-3.33333333333333,0,0,0,29
"534","89-95","89-99","1993","4",14.4444444444444,-1.11111111111111,0.0254,0,0,21
"535","89-95","89-99","1993","4",21.1111111111111,9.44444444444444,1.2954,10,0,5
"536","89-95","89-99","1993","4",13.8888888888889,5,4.318,0,0,16
"537","89-95","89-99","1993","4",7.77777777777778,1.11111111111111,0.762,0,0,25
"538","89-95","89-99","1993","4",13.8888888888889,2.22222222222222,0,0,0,18
"539","89-95","89-99","1993","4",18.8888888888889,6.11111111111111,0,5,0,10
"540","89-95","89-99","1993","4",23.3333333333333,10,1.8288,12,0,3
"541","89-95","89-99","1993","4",11.1111111111111,0,1.016,0,0,23
"542","89-95","89-99","1993","4",0.555555555555556,0,1.651,0,0,32
"543","89-95","89-99","1993","4",13.3333333333333,0,0.3302,0,0,21
"544","89-95","89-99","1993","4",15.5555555555556,3.33333333333333,0.2032,0,0,16
"545","89-95","89-99","1993","4",23.8888888888889,6.66666666666667,1.6002,10,0,5
"546","89-95","89-99","1993","4",6.66666666666667,-4.44444444444444,0.1524,0,0,31
"547","89-95","89-99","1993","4",11.1111111111111,-2.22222222222222,0,0,0,25
"548","89-95","89-99","1993","4",20.5555555555556,5.55555555555556,0,6,0,9
"549","89-95","89-99","1993","4",24.4444444444444,12.2222222222222,0,15,0,0
"550","89-95","89-99","1993","5",22.2222222222222,5,0,7,0,8
"551","89-95","89-99","1993","5",18.3333333333333,0.555555555555556,0,0,0,16
"552","89-95","89-99","1993","5",25,6.11111111111111,0,10,0,5
"553","89-95","89-99","1993","5",23.3333333333333,12.2222222222222,0,14,0,1
"554","89-95","89-99","1993","5",20.5555555555556,13.8888888888889,0.4318,13,0,2
"555","89-95","89-99","1993","5",22.7777777777778,12.7777777777778,1.2954,14,0,1
"556","89-95","89-99","1993","5",22.2222222222222,5.55555555555556,0,7,0,8
"557","89-95","89-99","1993","5",14.4444444444444,0.555555555555556,0,0,0,19
"558","89-95","89-99","1993","5",25,5.55555555555556,0,10,0,5
"559","89-95","89-99","1993","5",26.1111111111111,5.55555555555556,0,11,0,4
"560","89-95","89-99","1993","5",30,11.1111111111111,0,19,4,0
"561","89-95","89-99","1993","5",28.3333333333333,7.22222222222222,0,14,0,1
"562","89-95","89-99","1993","5",26.6666666666667,5,NA,11,0,4
"563","89-95","89-99","1993","5",13.8888888888889,0,0,0,0,20
"564","89-95","89-99","1993","5",21.1111111111111,6.66666666666667,0.1016,7,0,8
"565","89-95","89-99","1993","5",23.3333333333333,8.33333333333333,0.1778,11,0,4
"566","89-95","89-99","1993","5",14.4444444444444,-0.555555555555556,0.0508,0,0,20
"567","89-95","89-99","1993","5",17.7777777777778,5,0,3,0,12
"568","89-95","89-99","1993","5",13.3333333333333,7.22222222222222,0.3302,1,0,14
"569","89-95","89-99","1993","5",15.5555555555556,7.22222222222222,0.9398,3,0,12
"570","89-95","89-99","1993","5",13.8888888888889,1.11111111111111,0.0254,0,0,19
"571","89-95","89-99","1993","5",17.2222222222222,3.33333333333333,0.0508,1,0,14
"572","89-95","89-99","1993","5",16.1111111111111,0.555555555555556,0,0,0,18
"573","89-95","89-99","1993","5",22.7777777777778,7.77777777777778,0.127,10,0,5
"574","89-95","89-99","1993","5",22.7777777777778,13.3333333333333,0.0508,15,0,0
"575","89-95","89-99","1993","5",21.1111111111111,6.11111111111111,0,7,0,8
"576","89-95","89-99","1993","5",19.4444444444444,7.77777777777778,0.0762,7,0,8
"577","89-95","89-99","1993","5",17.2222222222222,7.22222222222222,0.1016,4,0,11
"578","89-95","89-99","1993","5",27.2222222222222,9.44444444444444,0.1778,15,0,0
"579","89-95","89-99","1993","5",15,0.555555555555556,0,0,0,19
"580","89-95","89-99","1993","5",19.4444444444444,8.33333333333333,NA,7,0,8
"581","89-95","89-99","1993","6",15.5555555555556,7.77777777777778,0.9906,3,0,12
"582","89-95","89-99","1993","6",14.4444444444444,3.88888888888889,0,0,0,16
"583","89-95","89-99","1993","6",18.3333333333333,3.88888888888889,0,2,0,13
"584","89-95","89-99","1993","6",18.8888888888889,8.88888888888889,0,7,0,8
"585","89-95","89-99","1993","6",19.4444444444444,5.55555555555556,0.0762,5,0,10
"586","89-95","89-99","1993","6",13.3333333333333,9.44444444444444,1.143,3,0,12
"587","89-95","89-99","1993","6",20,7.77777777777778,NA,7,0,8
"588","89-95","89-99","1993","6",21.6666666666667,7.77777777777778,NA,9,0,6
"589","89-95","89-99","1993","6",23.8888888888889,13.3333333333333,0.8636,16,1,0
"590","89-95","89-99","1993","6",27.2222222222222,18.8888888888889,0.3556,24,9,0
"591","89-95","89-99","1993","6",25,14.4444444444444,0,18,3,0
"592","89-95","89-99","1993","6",25,7.22222222222222,0,11,0,4
"593","89-95","89-99","1993","6",26.6666666666667,10,0,15,0,0
"594","89-95","89-99","1993","6",27.7777777777778,11.6666666666667,0,18,3,0
"595","89-95","89-99","1993","6",28.3333333333333,11.6666666666667,0,18,3,0
"596","89-95","89-99","1993","6",24.4444444444444,8.88888888888889,0.1778,12,0,3
"597","89-95","89-99","1993","6",24.4444444444444,7.77777777777778,0,11,0,4
"598","89-95","89-99","1993","6",28.3333333333333,12.7777777777778,0,19,4,0
"599","89-95","89-99","1993","6",31.6666666666667,18.8888888888889,0,28,13,0
