"","Year","Name","NestName","ID","FieldAge","CalcAge","HatchDateJul","HatchDateJulYear","AllSex","BNT","BW","BD","TEC","Head","UB","UBS","TBS","Skull","Tarsus","Weight"
"1395",2009,"F6","WWCK09","F6 WWCK09",25,25.6,113,2009113,"F",20.7,12.3,12.3,31.8,72.8,11.1,136.53,195.57,41,56.6,330
"1396",2010,"E9","BIRN10","E9 BIRN10",25,26.2,110,2010110,"M",21,12.8,12.8,32.6,75.5,11.6,148.48,208.64,42.9,57.5,388
"1397",2010,"F0","BIRN10","F0 BIRN10",24,25.3,111,2010111,"M",20.4,13.5,13.3,32,73.2,11.6,154.28,214.4,41.2,52.4,322
"1398",2010,"G1","BIRN10","G1 BIRN10",25,26,110,2010110,"F",20.3,12.7,12.3,32.5,72.4,12.2,150.06,203.125,39.9,56.8,324
"1399",2010,"A6","BUR210","A6 BUR210",25,25,128,2010128,"M",21.6,11.7,12.4,31.7,74.2,10.1,125.24,190.9925,42.5,58.5,350
"1400",2010,"B7","BUR210","B7 BUR210",25,25.5,128,2010128,"F",23.9,12.4,13.3,36.9,76.1,13,172.9,237.0825,39.2,58.5,331
"1401",2010,"L5","BUR210","L5 BUR210",25,24.8,128,2010128,"F",21,11.1,11.7,30.9,73.4,9.9,115.83,176.13,42.5,56.5,270
"1402",2010,"J2","CARD10","J2 CARD10",25,25.6,104,2010104,"F",21.9,14.2,13.3,33.8,76.1,11.9,158.27,232.375,42.3,60.8,450
"1403",2010,"K3","CARD10","K3 CARD10",24,24.7,105,2010105,"M",22.3,14.2,12.6,34.3,76.6,12,151.2,229.81,42.3,60.1,415
"1404",2010,"K4","DAWA10","K4 DAWA10",25,24.9,128,2010128,"M",21.1,13,13.1,31.2,73.5,10.1,132.31,203.58,42.3,55.1,284
"1405",2010,"A4","ECLO10","A4 ECLO10",26,25.9,115,2010115,"M",23.8,12.3,13.4,35.4,80.9,11.6,155.44,227.445,45.5,61.3,418
"1406",2010,"B5","ECLO10","B5 ECLO10",26,25.7,115,2010115,"F",23.3,13.5,13,32.5,77.5,9.2,119.6,215.3125,45,59.1,382
"1407",2010,"D7","ECLO10","D7 ECLO10",25,24.8,116,2010116,"M",21.5,12.3,12.6,33.9,75,12.4,156.24,211.0275,41.1,59,350
"1408",2010,"Z4","EQUI10","Z4 EQUI10",25,24.9,115,2010115,"F",20.4,10.7,12.2,30.5,73.1,10.1,123.22,174.6125,42.6,58.7,315
"1409",2010,"M5","FOWA10","M5 FOWA10",28,27.6,101,2010101,"M",25,13.1,12.9,38,81,13,167.7,247,43,61.4,415
"1410",2010,"N6","FOWA10","N6 FOWA10",27,26.5,102,2010102,"F",20.8,11.7,11.4,34,73.9,13.2,150.48,196.35,39.9,57.1,340
"1411",2010,"O7","FOWA10","O7 FOWA10",27,26.3,102,2010102,"M",22.5,13,12.9,36,78.5,13.5,174.15,233.1,42.5,63,400
"1412",2010,"E8","HICK10","E8 HICK10",26,26.1,115,2010115,"M",23.4,13.8,13.8,36.9,78.6,13.5,186.3,254.61,41.7,57.2,398
"1413",2010,"B-OSW","HORC10","B-OSW HORC10",24,24.2,106,2010106,"F",18.7,11.1,10.6,27.2,66.7,8.5,90.1,147.56,39.5,49.5,212
"1414",2010,"S1","HORC10","S1 HORC10",25,26,105,2010105,"M",22.7,12.4,13.2,34.7,77.7,12,158.4,222.08,43,57.1,365
"1415",2010,"X7","LOCO10","X7 LOCO10",25,25.4,120,2010120,"M",22.6,13.5,13,34.1,76.3,11.5,149.5,225.9125,42.2,60.7,365
"1416",2010,"Y2","LOCO10","Y2 LOCO10",25,26.4,120,2010120,"F",22.9,13.2,12,34.8,77,11.9,142.8,219.24,42.2,61.4,352
"1417",2010,"O9","LUCE10","O9 LUCE10",26,26.5,110,2010110,"F",22.3,12.7,11.7,31.7,74.8,9.4,109.98,193.37,43.1,56.8,345
"1418",2010,"P0","LUCE10","P0 LUCE10",26,26.5,110,2010110,"F",21.6,12.8,12.7,34.1,74,12.5,158.75,217.3875,39.9,56.7,353
"1419",2010,"P8","MMUR10","P8 MMUR10",28,25.6,101,2010101,"M",21.3,12.4,12.8,33.9,74.8,12.6,161.28,213.57,40.9,59.6,421
"1420",2010,"R0","MMUR10","R0 MMUR10",27,27.4,102,2010102,"F",22.9,12.6,13.7,34.5,76.5,11.6,158.92,226.8375,42,57.7,410
"1421",2010,"A3","NBUR10","A3 NBUR10",26,25.9,102,2010102,"M",22.8,14.2,12.2,32.7,77.8,9.9,120.78,215.82,45.1,60.7,440
"1422",2010,"C5","NBUR10","C5 NBUR10",26,26.5,102,2010102,"M",23.6,13,12.6,33.7,79.5,10.1,127.26,215.68,45.8,62.6,460
"1423",2010,"C8","NHAS10","C8 NHAS10",25,24.9,132,2010132,"",19,11.8,12,29.2,70.1,10.2,122.4,173.74,40.9,52.4,315
"1424",2010,"T3","ROTA10","T3 ROTA10",24,24.8,117,2010117,"F",18.7,12.4,12.5,32.1,69.5,13.4,167.5,199.8225,37.4,58.2,350
"1425",2010,"A5","SANC10","A5 SANC10",24,24.9,107,2010107,"M",22.6,12.9,12.3,35.2,74.5,12.6,154.98,221.76,39.3,56.8,360
"1426",2010,"X6","SANC10","X6 SANC10",24,25,107,2010107,"M",20.8,12.9,11.6,34.6,73,13.8,160.08,211.925,38.4,58.5,340
"1427",2010,"Y7","SANC10","Y7 SANC10",25,25.9,106,2010106,"M",23.7,13.3,13.4,35.7,77.7,12,160.8,238.2975,42,61.4,402
"1428",2010,"Z2","SANC10","Z2 SANC10",25,25.5,106,2010106,"F",23.5,12.7,12.9,34.3,75.9,10.8,139.32,219.52,41.6,59.7,390
"1429",2010,"L6","SIL:I10","L6 SIL:I10",26,26.3,110,2010110,"F",19.3,13.6,12.6,34.4,74.2,15.1,190.26,225.32,39.8,58.6,353
"1430",2010,"J4","SILI10","J4 SILI10",27,26.8,109,2010109,"M",23.8,13.4,14.3,37.3,79,13.5,193.05,258.3025,41.7,61.4,445
"1431",2010,"K5","SILI10","K5 SILI10",27,26.7,109,2010109,"M",23,14.4,13.4,37.2,77.2,14.2,190.28,258.54,40,61.9,430
"1432",2010,"M7","SILI10","M7 SILI10",26,25.9,110,2010110,"F",22.3,13.4,13.2,37.2,75.8,14.9,196.68,247.38,38.6,59,370
"1433",2010,"N8","SILI10","N8 SILI10",25,25.2,111,2010111,"F",21.1,13.5,12.2,33.7,72.5,12.6,153.72,216.5225,38.8,55.6,313
"1434",2010,"I3","STEX10","I3 STEX10",25,25.6,110,2010110,"F",22,15.1,14,34.4,75.1,12.4,173.6,250.26,40.7,59.8,407
"1435",2010,"H1","SVPK10","H1 SVPK10",26,26,125,2010125,"M",24.4,14.4,12.8,37.3,79.9,12.9,165.12,253.64,42.6,59.4,322
"1436",2010,"I2","SVPK10","I2 SVPK10",27,27.4,124,2010124,"M",25.6,14.1,13.3,39.3,81.3,13.7,182.21,269.205,42,61.1,415
"1437",2010,"J3","SVPK10","J3 SVPK10",28,27.7,123,2010123,"F",25.4,13,13.5,37.9,81.7,12.5,168.75,251.0875,43.8,59.6,372
"1438",2010,"D6","SWAH10","D6 SWAH10",28,27.2,100,2010100,"F",25.2,14.4,14.3,38,80.6,12.8,183.04,272.65,42.6,61.4,437
"1439",2010,"E7","SWAH10","E7 SWAH10",28,26.9,100,2010100,"M",25.6,12.3,13.4,38.1,83,12.5,167.5,244.7925,44.9,63.6,463
"1440",2010,"F8","SWAH10","F8 SWAH10",27,26.3,101,2010101,"M",26,13.9,13.1,38.7,82.2,12.7,166.37,261.225,43.5,62.1,450
"1441",2010,"B6 ","TARY10","B6  TARY10",29,27.8,104,2010104,"F",23.2,14.5,12.4,35.5,78.6,12.3,152.52,238.7375,43.1,58.8,369
"1442",2010,"Q1","THOM10","Q1 THOM10",26,25.9,113,2010113,"F",23.4,13.7,12.7,33.9,76.4,10.5,133.35,223.74,42.5,59.1,366
"1443",2010,"R2","THOM10","R2 THOM10",26,26.3,113,2010113,"M",23.4,13.6,13.9,34.4,77.9,11,152.9,236.5,43.5,60.2,408
"1444",2010,"S3","THOM10","S3 THOM10",26,26.2,113,2010113,"F",22.9,11.8,13.1,34.8,75.2,11.9,155.89,216.63,40.4,56.1,365
"1445",2010,"T4","THOM10","T4 THOM10",26,26.3,113,2010113,"M",23.5,12.6,12.7,34.9,79.8,11.4,144.78,220.7425,44.9,62.4,389
"1446",2010,"A-SWO","WELM10","A-SWO WELM10",25,24.8,126,2010126,"",21.2,12.4,13,33.7,73,12.5,162.5,213.995,39.3,53.3,245
"1447",2010,"T2","WKEN10","T2 WKEN10",25,26.3,105,2010105,"F",21.3,11.6,12.6,29.9,74.4,8.6,108.36,180.895,44.5,60.2,355
"1448",2010,"U3","WKEN10","U3 WKEN10",25,25.5,105,2010105,"F",21.8,12.5,11.7,32.5,73.1,10.7,125.19,196.625,40.6,56.3,328
"1449",2010,"V4","WKEN10","V4 WKEN10",25,26,105,2010105,"F",22.8,12,12.1,33.6,76.5,10.8,130.68,202.44,42.9,59.5,363
"1450",2010,"U5","YBAR10","U5 YBAR10",28,28.4,111,2010111,"F",23.4,12.5,13.4,36.4,79.5,13,174.2,235.69,43.1,61.8,420
"1451",2010,"V6","YBAR10","V6 YBAR10",27,27.4,112,2010112,"M",24.3,12.1,12.9,36.5,78.4,12.2,157.38,228.125,41.9,60.2,442
"1452",2010,"W7","YBAR10","W7 YBAR10",29,28.6,110,2010110,"M",23.9,11.6,12.6,36.8,81.7,12.9,162.54,222.64,44.9,61,454
"1453",2010,"M6","YETH10","M6 YETH10",24,25.3,116,2010116,"M",23.7,12.9,12.2,36.9,79.9,13.2,161.04,231.5475,43,61.7,385
"1454",2010,"N7","YETH10","N7 YETH10",24,26,115,2010115,"M",24,12.2,12.7,35.8,80.6,11.8,149.86,222.855,44.8,62.4,413
"1455",2010,"F9","YFER10","F9 YFER10",28,28.5,120,2010120,"F",23.5,11.2,13,36.8,78.1,13.3,172.9,222.64,41.3,59.9,358
"1456",2010,"Z3","YFER10","Z3 YFER10",26,26.3,121,2010121,"M",23.8,14.2,13.3,35.9,78.2,12.1,160.93,246.8125,42.3,58.5,379
"1457",2011,"B1","CARD11","B1 CARD11",27,26.3,119,2011119,"F",22.6,13.8,11.7,34.5,77.1,11.9,139.2,219.9,42.6,58.7,395
"1458",2011,"doa","CARD11","doa CARD11",28,26.7,118,2011118,"M",24.2,14.7,14.2,37,81.4,12.8,181.8,267.3,44.4,62.7,427
"1459",2011,"Z7","CARD11","Z7 CARD11",28,26.8,118,2011118,"F",24.2,13.3,12.9,37.4,79,13.2,170.3,245,41.6,58.8,392
"1460",2011,"doa","CARE11","doa CARE11",25,25.7,117,2011117,"M",20.4,11.7,11.6,32.8,73,12.4,143.8,191.1,40.2,57.1,300
"1461",2011,"R5","CARE11","R5 CARE11",26,26.4,116,2011116,"M",23.4,13.4,12.1,35.9,77.8,12.5,151.3,228.9,41.9,59.9,303
"1462",2011,"S6","CARE11","S6 CARE11",26,26.5,116,2011116,"M",23.4,14.4,12.7,36.4,78.1,13,165.1,246.6,41.7,57.9,335
"1463",2011,"U2","CARE11","U2 CARE11",25,25.5,117,2011117,"M",21.6,12.2,11.6,33.2,72.3,11.6,134.6,197.5,39.1,55.8,275
"1464",2011,"D0","CISH11","D0 CISH11",25,25.8,109,2011109,"M",22.6,12,13,36.6,78.5,14,182,228.8,41.9,60.7,400
"1465",2011,"E1","CISH11","E1 CISH11",25,25.8,109,2011109,"M",21.7,10.6,11.7,36.2,76.5,14.5,169.7,201.8,40.3,58.6,370
"1466",2011,"Q3","DOGS11","Q3 DOGS11",29,28.2,110,2011110,"F",27,12.4,12.7,37,80.8,10,127,232.2,43.8,56.7,377
"1467",2011,"R4","DOGS11","R4 DOGS11",29,27.6,110,2011110,"F",26.6,13.2,12.7,37.7,81.3,11.1,141,244.1,43.6,59.4,380
"1468",2011,"T6","DOGS11","T6 DOGS11",28,27,111,2011111,"M",26.7,14,13.6,39,84.1,12.3,167.3,269.1,45.1,61.5,439
"1469",2011,"I5","ECRI11","I5 ECRI11",28,27.4,110,2011110,"F",25,12.4,12.8,41.5,82.1,16.5,211.2,261.5,40.6,60.7,420
"1470",2011,"J6","ECRI11","J6 ECRI11",28,26.3,110,2011110,"F",23.6,11.4,12.5,31.8,78.2,8.2,102.5,190,46.4,59.9,369
"1471",2011,"K7","ECRI11","K7 ECRI11",28,27.1,110,2011110,"F",23.1,11,12.5,35.8,76.6,12.7,158.8,210.3,40.8,58.5,383
"1472",2011,"O0","FOWA11","O0 FOWA11",26,26.3,105,2011105,"F",22.6,12.6,12.5,35.9,76.5,13.3,166.3,225.3,40.6,61.8,375
"1473",2011,"P1","FOWA11","P1 FOWA11",25,24.5,106,2011106,"F",19,11.7,11,33,69.4,14,154,187.3,36.4,56.4,345
"1474",2011,"F3","HAWA11","F3 HAWA11",29,28.4,112,2011112,"M",26.2,14.4,13.9,39.8,84.1,13.6,189,281.6,44.3,62.5,440
"1475",2011,"L9","NHAS11","L9 NHAS11",24,25.6,117,2011117,"M",23.4,13.3,13.4,37.3,77.7,13.9,186.3,249,40.4,60.7,444
"1476",2011,"I8","PEAC11","I8 PEAC11",26,26.1,126,2011126,"F",23.3,13.1,13.2,33.2,77.6,9.9,130.7,218.3,44.4,57.7,404
"1477",2011,"K0","PEAC11","K0 PEAC11",25,25.4,127,2011127,"M",24.2,13.3,12.8,35.4,78.4,11.2,143.4,231,43,60.4,287
"1478",2011,"L1","PEAC11","L1 PEAC11",25,25.4,127,2011127,"M",24.5,11.3,13.1,36.7,79.9,12.2,159.8,223.9,43.2,59,410
"1479",2011,"E4","ROTA11","E4 ROTA11",24,25.2,123,2011123,"F",20.1,13.2,12.8,32.9,71.3,12.8,163.8,213.9,38.4,57.9,360
"1480",2011,"H7","ROTA11","H7 ROTA11",24,25.2,123,2011123,"F",20.9,13.2,12.9,32.5,72.3,11.6,149.6,212.1,39.8,59.1,367
"1481",2011,"C2","ROWA11","C2 ROWA11",24,24.8,122,2011122,"M",21.8,12.7,11.2,35.2,73.2,13.4,150.1,210.3,38,57.8,360
"1482",2011,"W4","SILI11","W4 SILI11",28,26.8,115,2011115,"F",23.7,13.5,14,35.4,78,11.7,163.8,243.4,42.6,56.9,400
"1483",2011,"X5","SILI11","X5 SILI11",28,26.8,115,2011115,"M",25,15,14.1,37.6,83,12.6,177.7,273.5,45.4,62.2,420
"1484",2011,"Y6","SILI11","Y6 SILI11",27,26,116,2011116,"M",23,13.1,12.3,35.5,77.4,12.5,153.8,225.4,41.9,58.4,370
"1485",2011,"D1","SPRU11","D1 SPRU11",26,26.2,115,2011115,"F",21,12.2,12,33.5,77.4,12.5,150,202.7,43.9,57.9,323
"1486",2011,"Q2","STAD11","Q2 STAD11",27,26.3,105,2011105,"F",22.5,10.7,12.1,36.6,74.9,14.1,170.6,208.6,38.3,56.9,335
"1487",2011,"R3","STAD11","R3 STAD11",27,26.5,105,2011105,"F",23.4,11.4,12,36.3,76.6,13,155.4,212.4,40.3,60.1,350
"1488",2011,"S4","STAD11","S4 STAD11",27,26.3,105,2011105,"M",21.2,11.2,11.7,35.2,75.8,14,163.8,201.5,40.6,61.2,415
"1489",2011,"T5","STAD11","T5 STAD11",27,26.8,105,2011105,"M",24,12.8,13.3,37.8,78.3,13.8,183.5,246.6,40.5,63.4,415
"1490",2011,"L8","STEX11","L8 STEX11",25,26,113,2011113,"M",23.3,13.3,13.3,31,78.6,7.7,102.4,206.2,47.6,61.2,449
"1491",2011,"M9","STEX11","M9 STEX11",24,24.9,114,2011114,"M",20.7,13,12.5,32.6,74.4,11.9,148.8,207.8,41.8,58.4,382
"1492",2011,"N0","STEX11","N0 STEX11",25,26.2,113,2011113,"M",24,14.5,13.7,37.2,79.6,13.2,180.8,262.3,42.4,63.2,487
"1493",2011,"U6","SWAH11","U6 SWAH11",28,26.6,104,2011104,"F",22,12.6,11.8,34.7,75,12.7,149.9,211.7,40.3,59,365
"1494",2011,"V7","SWAH11","V7 SWAH11",28,27,104,2011104,"M",24.7,11.7,12.7,39.8,81.4,15.1,191.8,242.8,41.6,60.9,425
"1495",2011,"W2","SWAH11","W2 SWAH11",28,26.7,104,2011104,"M",23.1,12.6,12.8,39.8,79.9,16.7,213.8,252.7,40.1,63.2,405
"1496",2011,"X3","SWAH11","X3 SWAH11",28,27,104,2011104,"M",22.7,11.4,11.6,38.4,75.2,15.7,182.1,220.8,36.8,60.2,420
"1497",2011,"Y4","SWAH11","Y4 SWAH11",27,25.9,105,2011105,"M",22.9,11.5,12.5,38.3,77.8,15.4,192.5,229.8,39.5,59.8,375
"1498",2011,"B9","TRAN11","B9 TRAN11",24,25.7,117,2011117,"F",21,11,12,32.7,71.3,11.7,140.4,188,38.6,58.7,343
"1499",2011,"C0","TRAN11","C0 TRAN11",24,26,117,2011117,"M",20.4,12.3,12.6,31.6,73.8,11.2,141.1,196.7,42.2,60.6,383
"1500",2011,"U7","TRAN11","U7 TRAN11",24,25.1,117,2011117,"F",20.4,11.2,12.3,32.3,72.1,11.9,146.4,189.8,39.8,57.1,365
"1501",2011,"V3","TRAN11","V3 TRAN11",26,26.1,116,2011116,"F",21.4,12.5,10.9,31.8,73.9,10.4,113.4,186,42.1,58.9,330
"1502",2011,"Y8","YBAR11","Y8 YBAR11",26,27.4,133,2011133,"M",23.1,12.2,13.6,37.4,79.1,14.3,194.5,241.2,41.7,63,430
"1503",2011,"Z9","YBAR11","Z9 YBAR11",25,24.8,135,2011135,"F",21.3,11.8,12,33.4,72.6,12.1,145.2,198.7,39.2,55.4,320
"1504",2011,"F2","YEFE11","F2 YEFE11",27,26.4,107,2011107,"M",26.3,13.3,14,40.4,82.1,14.1,197.4,275.7,41.7,63.7,460
"1505",2011,"FFS-L","YEFE11","FFS-L YEFE11",29,27.1,105,2011105,"F",26.4,13.3,14,39.7,82.4,13.3,186.2,271,42.7,61,370
"1506",2011,"G3","YEFE11","G3 YEFE11",28,28,106,2011106,"F",27.4,14,14,40.7,83.6,13.3,186.2,284.9,42.9,61.7,411
"1507",2012,"7C","BIHA12","7C BIHA12",28,27.1,107,2012107,"",21.7,11.4,13,34,75.7,12.3,159.9,207.4,41.7,58.7,362
"1508",2012,"8D","BIHA12","8D BIHA12",28,26.7,107,2012107,"",20.8,11.8,12.7,31.9,72.8,11.1,141,195.4,40.9,56.8,355
"1509",2012,"1E","BINO12","1E BINO12",25,26,126,2012126,"",23.4,12.8,13.2,35.5,76.7,12.1,159.7,230.8,41.2,58.2,330
"1510",2012,"1Z","BRA212","1Z BRA212",24,25.2,123,2012123,"",22.2,12.1,13,35.1,76.8,12.9,167.7,220.3,41.7,60.8,390
"1511",2012,"7A","BRA212","7A BRA212",24,25.3,123,2012123,"",22.4,11.2,12.3,35.5,77.4,13.1,161.1,208.6,41.9,57.9,379
"1512",2012,"8B","BRA212","8B BRA212",24,25,123,2012123,"",21.2,12.3,12.8,34.1,75.7,12.9,165.1,214,41.6,58.9,375
"1513",2012,"0F","BREN12","0F BREN12",26,26.5,110,2012110,"",21.8,13.6,12.9,34.4,75.8,12.6,162.5,227.9,41.4,60.1,415
"1514",2012,"1G","BREN12","1G BREN12",26,25.9,110,2012110,"",21.2,12.1,11.5,31.6,73,10.4,119.6,186.4,41.4,56.2,317
"1515",2012,"2H","BREN12","2H BREN12",26,25.7,110,2012110,"",21.8,12.9,13.4,33.2,72.6,11.4,152.8,218.3,39.4,57.5,365
"1516",2012,"3I","BREN12","3I BREN12",25,24.5,111,2012111,"",18.9,12.7,13,30.8,68.5,11.9,154.7,197.9,37.7,53.2,275
"1517",2012,"0T","BURS12","0T BURS12",24,25.3,109,2012109,"",21.3,12,12.3,33.7,75.3,12.4,152.5,204.7,41.6,61.7,410
"1518",2012,"1U","BURS12","1U BURS12",25,25.5,108,2012108,"",21.9,12,12.5,31.7,76.4,9.8,122.5,194.2,44.7,60.5,449
"1519",2012,"2V","BURS12","2V BURS12",25,26,108,2012108,"",20.8,12.3,12.2,31.4,74.9,10.6,129.3,192.3,43.5,60.6,365
"1520",2012,"0Q","CARD12","0Q CARD12",25,25.9,109,2012109,"",21.8,12.4,13.8,33.4,76.8,11.6,160.1,218.8,43.4,60.5,443
"1521",2012,"1R","CARD12","1R CARD12",24,24.7,110,2012110,"",20.4,12.2,12.9,32.4,72.7,12,154.8,203.3,40.3,59.1,375
"1522",2012,"2S","CARD12","2S CARD12",24,24.5,110,2012110,"",20.2,11.6,13,31.3,70,11.1,144.3,192.5,38.7,55.2,335
"1523",2012,"9P","CARD12","9P CARD12",25,25.9,109,2012109,"",22.4,12.1,12.4,32.4,75.7,10,124,198.5,43.3,57.2,380
"1524",2012,"Q5","CISH12","Q5 CISH12",28,27.2,99,2012099,"",25,13.1,12.9,37.1,79.9,12.1,156.1,241.2,42.8,60.6,415
"1525",2012,"R6","CISH12","R6 CISH12",28,27,99,2012099,"",23.6,12.4,13.1,36,78.3,12.4,162.4,229.5,42.3,57.7,415
"1526",2012,"S7","CISH12","S7 CISH12",28,26.7,99,2012099,"F",24,10.4,12.8,35.3,78.3,11.3,144.6,204.7,43,59.7,410
"1527",2012,"T2","CISH12","T2 CISH12",28,26.7,99,2012099,"",23.9,13.3,13.8,36.8,78.2,12.9,178,249.3,41.4,60,417
"1528",2012,"0Z","DBAR12","0Z DBAR12",29,28.2,108,2012108,"",25.4,13,13.4,38.6,82.4,13.2,176.9,254.8,43.8,62.1,442
"1529",2012,"6A","DBAR12","6A DBAR12",27,25.5,110,2012110,"",22.2,12.8,12.8,33.1,74.4,10.9,139.5,211.8,41.3,55,392
"1530",2012,"6V","DBAR12","6V DBAR12",28,26.8,109,2012109,"",24,13.5,13.3,34.2,80.2,10.2,135.7,229.1,46,59.3,420
"1531",2012,"9Y","DBAR12","9Y DBAR12",29,27.6,108,2012108,"",24.4,12.7,13.5,36.7,78.9,12.3,166.1,240.4,42.2,58.4,410
"1532",2012,"4J","DOGS12","4J DOGS12",27,27.5,109,2012109,"",25.1,12.5,13,35.9,80.2,10.8,140.4,228.9,44.3,57.7,403
"1533",2012,"5K","DOGS12","5K DOGS12",27,26.4,109,2012109,"",25.9,12.4,12.9,36.7,82.7,10.8,139.3,232.1,46,60.8,434
"1534",2012,"6L","DOGS12","6L DOGS12",27,27.2,109,2012109,"",24.4,11.7,13.5,37,82.3,12.6,170.1,233.1,45.3,62.6,459
"1535",2012,"7M","DOGS12","7M DOGS12",27,26.8,109,2012109,"",25.6,13.5,13.6,37.1,81.4,11.5,156.4,251.4,44.3,59.2,403
"1536",2012,"8N","DOGS12","8N DOGS12",26,24.9,110,2012110,"",22.8,11.5,12.7,34.1,73.9,11.3,143.5,206.3,39.8,57.9,345
"1537",2012,"0P","ECLO12","0P ECLO12",24,25.2,112,2012112,"",21,13.5,12.8,33,73.8,12,153.6,217,40.8,57.7,443
"1538",2012,"1Q","ECLO12","1Q ECLO12",24,25.7,112,2012112,"",23.1,11.9,12.1,33.6,76.3,10.5,127.1,201.6,42.7,57.6,380
"1539",2012,"90","ECLO12","90 ECLO12",24,25.3,112,2012112,"",22.2,12.8,12.1,32.7,75.2,10.5,127.1,203.6,42.5,55,385
"1540",2012,"X6","HORC12","X6 HORC12",28,27.1,101,2012101,"",22.8,12.3,12.2,33.2,76.2,10.4,126.9,203.4,43,57.9,368
"1541",2012,"Y7","HORC12","Y7 HORC12",29,27.7,100,2012100,"M",23,13,12.3,35.7,78.7,12.7,156.2,225.8,43,57.9,401
"1542",2012,"2P","JUD212","2P JUD212",25,25.3,154,2012154,"",24,13.6,13.6,35.2,77.5,11.2,152.3,239.4,42.3,60.6,378
"1543",2012,"3Q","JUD212","3Q JUD212",25,25.9,154,2012154,"",22.7,11.1,12.6,33.5,74.9,10.8,136.1,198.5,41.4,58.3,346
"1544",2012,"4R","JUD212","4R JUD212",25,25.8,154,2012154,"",22.2,11.7,12.1,32.8,75.1,10.6,128.3,195.2,42.3,57.1,365
"1545",2012,"1A","LRIS12","1A LRIS12",26,26.4,104,2012104,"",24.5,12.6,13,35.3,78.3,10.8,140.4,225.9,43,61.8,430
"1546",2012,"2B","LRIS12","2B LRIS12",25,25.2,105,2012105,"",22.4,11.3,12.4,33.6,75.3,11.2,138.9,199.1,41.7,57,390
"1547",2012,"3C","LRIS12","3C LRIS12",27,27,103,2012103,"",23.5,14.2,12.5,34.9,78.7,11.4,142.5,233,43.8,60,395
"1548",2012,"Z8","LRIS12","Z8 LRIS12",26,26.1,104,2012104,"",23.1,11.3,12.5,32.9,75.2,9.8,122.5,195.8,42.3,59.2,364
"1549",2012,"2L","MINO12","2L MINO12",26,26.4,106,2012106,"",23.5,11.8,12.7,34.8,78.9,11.3,143.5,213.2,44.1,59.6,360
"1550",2012,"3M","MINO12","3M MINO12",26,26.2,106,2012106,"",24.2,13.1,12.5,37,79.2,12.8,160,236.8,42.2,58.2,359
"1551",2012,"4N","MINO12","4N MINO12",26,26.1,106,2012106,"",22.5,11.5,12.9,35.1,62,12.6,162.5,214.1,26.9,62.7,424
"1552",2012,"5O","MINO12","5O MINO12",25,24.7,107,2012107,"",21.1,11.4,11.7,31.2,72.1,10.1,118.2,180.2,40.9,59.9,341
"1553",2012,"6P","NBUR12","6P NBUR12",29,28.1,104,2012104,"",23.2,11.7,12.4,34.4,76.6,11.2,138.9,207.3,42.2,57,360
"1554",2012,"7Q","NBUR12","7Q NBUR12",29,28.1,104,2012104,"",22.1,11.9,12.8,32.5,77.7,10.4,133.1,200.7,45.2,56.8,356
"1555",2012,"8R","NBUR12","8R NBUR12",27,26,106,2012106,"",21.7,11.5,11.4,33.4,75.8,11.7,133.4,191.2,42.4,57.5,395
"1556",2012,"9S","NBUR12","9S NBUR12",28,26.9,105,2012105,"",22.1,11.4,12.4,33.7,75.7,11.6,143.8,200.5,42,54.2,312
"1557",2012,"U3","NMUR12","U3 NMUR12",24,25.1,105,2012105,"",21.1,12.2,11.8,30.1,72,9,106.2,180.6,41.9,55.8,388
"1558",2012,"W5","NMUR12","W5 NMUR12",24,25.1,105,2012105,"",21,12,11.6,31.7,72.2,10.7,124.1,187,40.5,54.5,400
"1559",2012,"7K","NRO212","7K NRO212",24,25.3,138,2012138,"",20.6,13.3,11.8,35.3,73.8,14.7,173.5,221.5,38.5,56,317
"1560",2012,"2G","ROTA12","2G ROTA12",24,25.4,116,2012116,"M",21.1,13,12.7,34,74.2,12.9,163.8,218.5,40.2,55.5,338
"1561",2012,"7B","ROTA12","7B ROTA12",24,25.2,116,2012116,"",22,12.4,12.2,33.6,72.5,11.6,141.5,206.6,38.9,54.5,310
"1562",2012,"9D","ROTA12","9D ROTA12",24,25.2,116,2012116,"",20.2,12.1,12.6,32.9,55.9,12.7,160,203.2,23,144,339
"1563",2012,"3H","SALE12","3H SALE12",25,25.9,115,2012115,"",20.7,11.7,12.4,32.5,72.8,11.8,146.3,195.8,40.3,57.5,332
"1564",2012,"3S","SANC12","3S SANC12",24,25.5,113,2012113,"",24.2,13.7,13.1,35.2,79.1,11,144.1,235.8,43.9,60.2,435
"1565",2012,"4T","SANC12","4T SANC12",24,25.2,113,2012113,"",21.8,12.5,12.6,31.7,75.5,9.9,124.7,198.9,43.8,59.8,428
"1566",2012,"5U","SANC12","5U SANC12",24,25.3,113,2012113,"",22.7,12.8,12.6,34.6,75,11.9,149.9,219.7,40.4,59,425
"1567",2012,"3R","SMU212","3R SMU212",26,26.4,120,2012120,"",21.7,11.4,12.4,34.7,76.6,13,161.2,206.5,41.9,59,354
"1568",2012,"4S","SMU212","4S SMU212",26,25.9,120,2012120,"",23.9,12,12.9,33.2,76.9,9.3,120,206.7,43.7,57.1,342
