Month,ID,CalcAge,HatchDateJulYear,AllSex,BillDepth,BillWidth,BillNT,TEC,UB,UBS,TBS,Skull,Tarsus,Weight,MaxTempMean1_11,MaxTempMean12_22,MeanMaxTempIncubation,MinTempMean1_11,MinTempMean12_22,MeanMinTempIncubation,GDDSum1_11,GDDSum12_22,GDDSumIncubation,PrecipSum1_11,PrecipSum12_22,PrecipSumIncubation
4,PB STAD06,26.1,2006104,M,12.6,12.4,21.1,32.8,11.7,147.42,205,39.9,59,390,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,19,20,36,1.778,0.1524,2.5908
4,ND STAD06,26.5,2006104,M,13.6,13.7,23.9,37.7,13.8,187.68,257.3025,39.5,63,435,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,19,20,36,1.778,0.1524,2.5908
4,TX CLAR06,26.3,2006106,M,13.4,13.05,23.6,35.5,11.9,159.46,234.74375,40.2,62.9,480,15,17.72727273,13.47953216,1.666666667,0.555555556,0.847953216,13,25,41,1.4986,0.0762,3.0226
4,DM MAWA06,26.6,2006108,M,13.6,14.6,24.5,37.5,13,176.8,264.375,43.6,64.5,403,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,10,33,41,1.4986,0.0762,3.0226
4,EL MAWA06,26.9,2006108,M,13.6,13.8,23.5,36.5,13,176.8,250.025,41.7,63.8,407,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,10,33,41,1.4986,0.0762,3.0226
4,BN SEPG06,28.5,2006108,M,13.4,13.5,25.8,40.1,14.3,191.62,269.6725,44.3,61.8,400,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,10,33,41,1.4986,0.0762,3.0226
4,DL SEPG06,28.6,2006108,M,12.4,11.8,26.3,39.5,13.2,163.68,238.975,43.4,63.6,410,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,10,33,41,1.4986,0.0762,3.0226
4,GJ MAWA06,24.6,2006109,M,12.8,13.1,21,29.3,8.3,106.24,189.7175,42.8,59.1,385,14.8989899,19.5959596,13.15789474,0.808080808,2.373737374,0.964912281,10,38,40,1.4986,0.0762,3.0226
4,ZQ SEPG06,27.8,2006109,M,12.4,12.3,24.2,38.3,14.1,174.84,236.5025,41.9,60.8,405,14.8989899,19.5959596,13.15789474,0.808080808,2.373737374,0.964912281,10,38,40,1.4986,0.0762,3.0226
4,BO FOWA06,25.7,2006110,M,12.8,12.5,22.8,35.7,12.9,165.12,225.8025,41.7,61,454,15.1010101,20.3030303,12.83625731,0.404040404,3.686868687,0.438596491,10,53,26,1.4986,0.0762,2.3622
4,CN FOWA06,24.5,2006111,M,11.9,11.8,20.8,34,13.2,157.08,201.45,37.6,56.9,300,15.45454545,19.94949495,13.33333333,0.656565657,4.292929293,0.497076023,15,56,30,1.4986,2.7432,2.3368
4,WT NEEL06,26.1,2006111,M,13.3,13.7,22.2,35.6,13.4,178.22,240.3,38.8,57.9,415,15.45454545,19.94949495,13.33333333,0.656565657,4.292929293,0.497076023,15,56,30,1.4986,2.7432,2.3368
4,FJ DBAR06,27,2006112,M,13.4,12.7,24.1,37.7,13.6,182.24,245.9925,42.8,62.9,460,15.55555556,19.84848485,13.85964912,0.505050505,4.949494949,0.67251462,14,62,36,1.4986,2.7432,2.7178
4,EJ TURF06,27.4,2006112,M,13.3,13.2,24.2,37.5,13.3,176.89,248.4375,44.4,63.6,435,15.55555556,19.84848485,13.85964912,0.505050505,4.949494949,0.67251462,14,62,36,1.4986,2.7432,2.7178
4,FI TURF06,28.3,2006112,M,13.8,14.1,24.9,37.6,12.7,175.26,262.26,44.8,64.1,437,15.55555556,19.84848485,13.85964912,0.505050505,4.949494949,0.67251462,14,62,36,1.4986,2.7432,2.7178
4,LD DBAR06,25.7,2006113,M,13.6,13.6,22.2,33.8,11.6,157.76,229.84,42.1,58.2,404,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,9,71,36,1.1176,2.8194,2.921
4,XR NMUR06,26.2,2006113,M,13.1,13.2,21.7,34.6,12.9,168.99,227.495,41.3,55.6,379,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,9,71,36,1.1176,2.8194,2.921
4,WS ROWA06,26.3,2006113,M,13.9,13.5,23.2,36.7,13.5,187.65,251.395,42.5,64,450,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,9,71,36,1.1176,2.8194,2.921
4,QY WILG06,26,2006113,M,13.4,13.8,22.5,35.6,13.1,175.54,242.08,42.2,64.9,437,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,9,71,36,1.1176,2.8194,2.921
4,YQ NMUR06,26.6,2006113,M,12.9,14.1,22.6,35.5,12.9,166.41,239.625,40.5,57.8,357,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,9,71,36,1.1176,2.8194,2.921
4,ZP NMUR06,24.4,2006114,M,11.8,10.8,19.4,28.4,9,106.2,160.46,39.2,51,245,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,12,72,36,0.3048,2.8194,3.0734
4,KE DBAR06,24.6,2006114,M,12.2,12.5,19.7,31.3,11.6,141.52,193.2775,39.6,56,330,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,12,72,36,0.3048,2.8194,3.0734
4,GH WWCK06,27.5,2006114,M,13.4,13.5,22.4,36.1,13.7,183.58,242.7725,44.1,63.4,485,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,12,72,36,0.3048,2.8194,3.0734
4,JE ORHA06,27.6,2006114,M,14.4,14.6,24.9,37.9,13,187.2,274.775,44.9,63.5,478,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,12,72,36,0.3048,2.8194,3.0734
4,MB ORHA06,27.9,2006114,M,14.9,14,25.2,39,13.8,205.62,281.775,44.7,63.6,477,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,12,72,36,0.3048,2.8194,3.0734
4,OZ ORHA06,27.1,2006115,M,14.1,14.2,24.8,39.4,14.6,205.86,278.755,42.8,61.5,435,17.37373737,18.88888889,14.23976608,0.202020202,6.464646465,1.783625731,20,67,36,0.1524,3.429,2.921
4,CK SPRU06,27.5,2006115,M,12.7,11.5,22.9,37.4,14.5,184.15,226.27,41.9,56.4,385,17.37373737,18.88888889,14.23976608,0.202020202,6.464646465,1.783625731,20,67,36,0.1524,3.429,2.921
4,IF WWCK06,26.7,2006115,M,13.9,13.9,22.8,36.7,13.9,193.21,255.065,43.6,62.8,475,17.37373737,18.88888889,14.23976608,0.202020202,6.464646465,1.783625731,20,67,36,0.1524,3.429,2.921
4,TU ARRO06,26.3,2006116,M,12.1,13.6,21.8,33.8,12,145.2,217.165,41.8,59.1,360,17.97979798,18.53535354,14.44444444,0.454545455,6.515151515,1.666666667,25,64,36,0.1524,3.429,3.0734
4,BM CCLI06,25.7,2006116,M,13.4,12.6,20.4,33.2,12.8,171.52,215.8,39.6,55.2,357,17.97979798,18.53535354,14.44444444,0.454545455,6.515151515,1.666666667,25,64,36,0.1524,3.429,3.0734
4,RW ARRO06,24.8,2006117,M,11.3,12.5,19.3,30.6,11.3,127.69,182.07,40,53.6,283,17.72727273,19.29292929,14.8245614,0.555555556,7.575757576,1.783625731,25,71,36,0.0762,3.3528,2.0828
4,XQ LRI206,27.4,2006117,M,13,12.1,22.7,35.8,13.1,170.3,224.645,43.5,61,402,17.72727273,19.29292929,14.8245614,0.555555556,7.575757576,1.783625731,25,71,36,0.0762,3.3528,2.0828
4,UT WKAY06,26.4,2006119,M,12.3,13.3,21.3,34.7,13.4,164.82,222.08,41.2,54.5,345,18.68686869,18.63636364,15.55555556,1.616161616,7.575757576,1.929824561,33,65,36,0.0762,3.7084,2.0828
4,VS WKAY06,25.9,2006119,M,12.5,13.2,22.3,34.5,12.2,152.5,221.6625,42.4,54.1,340,18.68686869,18.63636364,15.55555556,1.616161616,7.575757576,1.929824561,33,65,36,0.0762,3.7084,2.0828
5,FH NBU206,26.5,2006122,M,12.8,13,24.2,35.8,11.6,148.48,230.91,43.1,60.4,374,19.94949495,15.85858586,15.81871345,4.292929293,6.01010101,1.286549708,56,37,27,2.7432,1.4478,1.9304
5,EI NBU206,27.1,2006122,M,13.4,13.3,23.6,35.8,12.2,163.48,238.965,44.7,60,412,19.94949495,15.85858586,15.81871345,4.292929293,6.01010101,1.286549708,56,37,27,2.7432,1.4478,1.9304
5,IE HAW206,26.5,2006123,M,13.6,13.5,23.4,36.6,13.2,179.52,247.965,41.7,61.1,350,19.84848485,15.35353535,15.84795322,4.949494949,5.505050505,1.081871345,62,28,24,2.7432,1.4478,1.9304
5,KC HAW206,26.7,2006123,M,13.4,13.3,23.1,35.3,12.2,163.48,235.6275,43.6,62,390,19.84848485,15.35353535,15.84795322,4.949494949,5.505050505,1.081871345,62,28,24,2.7432,1.4478,1.9304
5,QW CUGO06,24.7,2006132,M,12.5,13.9,20.9,33,12.1,151.25,217.8,38.8,58.3,373,16.66666667,23.23232323,17.83625731,6.666666667,10.65656566,2.339181287,45,149,61,4.1148,5.7404,3.048
4,AJ LOCO07,25.4,2007102,M,12.8,12.5,22.8,35.2,12.4,158.72,222.64,41.1,60.4,425,8.636363636,16.71717172,8.216374269,-0.555555556,4.242424242,-2.16374269,2,38,6,5.9182,2.7178,3.8862
4,CH LOCO07,25.2,2007102,M,12.8,13.1,21.6,33.8,12.2,156.16,218.855,40.9,59.1,395,8.636363636,16.71717172,8.216374269,-0.555555556,4.242424242,-2.16374269,2,38,6,5.9182,2.7178,3.8862
4,MX SPRU07,26.9,2007105,M,13.9,13.1,25.1,38.2,13.1,182.09,257.85,44.3,61.1,472,12.62626263,15.3030303,7.30994152,0.858585859,2.676767677,-2.426900585,26,14,2,4.6482,2.2352,2.6162
4,JA SPRU07,25.4,2007106,M,13.3,13,22.9,35.5,12.6,167.58,233.4125,41.4,59.1,403,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,26,14,2,5.3848,1.0922,4.064
4,PU NBUR07,26.2,2007106,M,12.2,12.1,21.9,34.6,12.7,154.94,210.195,43.4,59.2,420,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,26,14,2,5.3848,1.0922,4.064
4,TQ NBUR07,25.7,2007106,M,12.8,12.9,22.9,34.7,11.8,151.04,222.9475,43.7,60.4,402,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,26,14,2,5.3848,1.0922,4.064
4,IB STAD07,26.5,2007106,M,12.7,13.2,23.5,36.3,12.8,162.56,235.0425,40.1,61.1,400,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,26,14,2,5.3848,1.0922,4.064
4,RR CLAR07,26.8,2007106,M,13.2,12.7,24.5,37.7,13.2,174.24,244.1075,43.7,63.5,425,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,26,14,2,5.3848,1.0922,4.064
4,SQ CLAR07,27,2007106,M,12.9,12.1,24.5,36.8,12.3,158.67,230,43.4,60.7,440,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,26,14,2,5.3848,1.0922,4.064
4,UP NBUR07,25.4,2007107,M,12.2,12.3,20.1,31.1,11,134.2,190.4875,41.9,59,391,13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,27,21,2,4.0132,1.016,6.223
4,WN NBUR07,25.4,2007107,M,11.4,11.7,22.4,29.8,7.4,84.36,172.095,47.3,59.8,358,13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,27,21,2,4.0132,1.016,6.223
4,DE MNDY07,26.7,2007107,M,12.1,11,23.6,38.5,14.9,180.29,222.3375,40.3,57.1,445,13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,27,21,2,4.0132,1.016,6.223
4,DF FOWA07,25.5,2007108,M,12.2,13.7,22.8,37.5,14.7,179.34,242.8125,37.9,58.1,425,15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,35,29,2,2.3114,0.5588,6.3754
4,ED MNDY07,25,2007108,M,12.4,13.5,23.1,35,11.9,147.56,226.625,38.4,57.2,405,15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,35,29,2,2.3114,0.5588,6.3754
4,CG FOWA07,25.8,2007108,M,12.9,12.4,22.7,36.3,13.6,175.44,229.5975,43.4,61.4,440,15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,35,29,2,2.3114,0.5588,6.3754
4,KY NROC07,25,2007110,M,13.6,12.9,20.8,32.6,11.8,160.48,215.975,41.6,59,428,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,40,60,2,2.3876,1.1684,6.3754
4,LX NROC07,25.3,2007110,M,13.2,13,21,31.6,10.6,139.92,206.98,41.4,58.4,400,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,40,60,2,2.3876,1.1684,6.3754
4,QR KAYS07,26.2,2007110,M,12.7,14.2,22.8,33.5,10.7,135.89,225.2875,46.2,61,397,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,40,60,2,2.3876,1.1684,6.3754
4,LX LRIS07,25.2,2007111,M,12.2,12,21.8,33.4,11.6,141.52,202.07,41.4,60.2,363,17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,40,69,2,2.3876,1.1684,6.1976
4,NT DBAR07,27.6,2007111,M,13.2,11.8,23.9,37.3,13.4,176.88,233.125,42.5,61.2,450,17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,40,69,2,2.3876,1.1684,6.1976
4,doa1 BROT07,25.5,2007112,M,12.2,11.3,23,36.4,13.4,163.48,213.85,41.8,59.4,420,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,40,69,4,2.7178,0.8382,6.1976
4,ZH BROT07,27.1,2007112,M,13.4,11.5,23.2,34.7,11.5,154.1,216.0075,42.9,62.4,410,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,40,69,4,2.7178,0.8382,6.1976
4,AF BROT07,27.8,2007112,M,14,11.3,23.4,36.2,12.8,179.2,228.965,44.7,61.7,419,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,40,69,4,2.7178,0.8382,6.1976
4,VM SLOP07,25.5,2007113,M,12.8,11.7,22.3,33.7,11.4,145.92,206.4125,40.7,59.1,396,16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,38,69,13,2.7178,0.8382,6.1976
4,YJ SLOP07,24.8,2007113,M,13.2,11.8,21.6,33.7,12.1,159.72,210.625,38.2,58.3,348,16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,38,69,13,2.7178,0.8382,6.1976
4,BE BROT07,25,2007114,M,12.1,12.1,21.4,33.2,11.8,142.78,200.86,41.4,57.8,385,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,27,74,26,2.7178,0.8382,6.4262
4,RP CRIS07,25.9,2007114,M,12.6,12.7,21.8,35.1,13.3,167.58,222.0075,38.8,56.9,422,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,27,74,26,2.7178,0.8382,6.4262
4,TN CRIS07,25.9,2007114,M,12.6,11.7,21.9,35.3,13.4,168.84,214.4475,38.7,56.6,392,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,27,74,26,2.7178,0.8382,6.4262
4,YI TURF07,24.5,2007115,M,12.6,12.6,21.2,31.5,10.3,129.78,198.45,41.9,58.4,410,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,14,95,26,2.2352,1.0922,6.4262
4,UM SMUR07,25.3,2007115,M,12.1,14,22.2,34.3,12.1,146.41,223.8075,42.1,59.6,413,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,14,95,26,2.2352,1.0922,6.4262
4,WK TURF07,25.3,2007115,M,13.9,13.2,22.4,34,11.6,161.24,230.35,43,61.6,435,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,14,95,26,2.2352,1.0922,6.4262
4,XJ TURF07,25.7,2007115,M,12.6,13.2,23.5,34,10.5,132.3,219.3,43.4,60.9,394,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,14,95,26,2.2352,1.0922,6.4262
4,GZ WWIL07,26.9,2007117,M,14,11.1,25.9,38.1,12.2,170.8,239.0775,43,63.7,413,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,14,100,27,1.0922,1.4478,7.6454
4,KV WWIL07,27,2007117,M,13.4,11.7,25.9,34.5,8.6,115.24,216.4875,49.6,62.8,420,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,14,100,27,1.0922,1.4478,7.6454
4,HY WWIL07,27.8,2007117,M,13.7,14.3,26.3,36.8,10.5,143.85,257.6,46.6,63.2,448,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,14,100,27,1.0922,1.4478,7.6454
4,JW WWIL07,27.8,2007117,M,14.2,12.4,25.9,39.3,13.4,190.28,261.345,44.8,67.3,460,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,14,100,27,1.0922,1.4478,7.6454
4,IW GYMN08,24.7,2008103,M,13.1,13,19.4,31.1,11.7,153.27,202.9275,39.1,55.5,333,18.68686869,18.13131313,9.883040936,3.434343434,4.595959596,-2.192982456,60,60,5,0.3302,4.4958,4.0132
4,TL MNDY08,25,2008107,M,12.4,14,22.6,35.6,13,161.2,234.96,41.2,60.9,393,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,91,42,5,0,5.3086,2.3622
4,SM MNDY08,25,2008107,M,13.7,15.4,23.1,36.4,13.3,182.21,264.81,42.2,60.8,426,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,91,42,5,0,5.3086,2.3622
4,WI MNDY08,25,2008107,M,12.9,14.2,22,34.6,12.6,162.54,234.415,42,59.5,379,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,91,42,5,0,5.3086,2.3622
4,OQ STAD08,25,2008107,M,13.6,15.4,23.6,36.1,12.5,170,261.725,41.5,59.8,432,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,91,42,5,0,5.3086,2.3622
4,UK MNDY08,24,2008108,M,11.4,13.5,20.2,32.8,12.6,143.64,204.18,39.2,56.2,325,24.19191919,16.11111111,11.8128655,6.111111111,4.292929293,-0.877192982,104,41,6,3.429,2.1336,2.286
4,CB SEPG08,24.3,2008111,M,11.5,12.9,20.6,32.1,11.5,132.25,195.81,42.5,57.8,370,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,93,33,44,4.318,1.2446,1.524
4,BC SEPG08,25.2,2008111,M,11.9,12,21.7,35.4,13.7,163.03,211.515,41.5,59.5,440,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,93,33,44,4.318,1.2446,1.524
4,AD SEPG08,24.7,2008111,M,11.4,12.2,22.9,35.6,12.7,144.78,210.04,42.6,57.3,400,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,93,33,44,4.318,1.2446,1.524
4,UJ FOPA08,27.4,2008111,M,13.3,13.8,22.1,34.7,12.6,167.58,235.0925,42.4,58.5,375,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,93,33,44,4.318,1.2446,1.524
4,KT NEEL08,26.6,2008111,M,13.7,13.2,23.5,36.9,13.4,183.58,248.1525,42.3,60.2,430,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,93,33,44,4.318,1.2446,1.524
4,TK FOPA08,28.1,2008111,M,12.6,13.5,22.1,34.8,12.7,160.02,227.07,43.9,61.7,399,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,93,33,44,4.318,1.2446,1.524
4,HW DBAR08,25.3,2008112,M,13.3,14.9,22.9,34.6,11.7,155.61,243.93,43.2,63.3,442,19.54545455,17.62626263,15.14619883,4.747474747,4.595959596,1.871345029,73,38,56,4.318,1.2446,1.397
4,LS BIRC08,24.3,2008113,M,11.5,13.3,19.6,30.7,11.1,127.65,190.34,38.5,51,257,18.73737374,17.72727273,16.22807018,4.090909091,4.393939394,2.514619883,61,38,64,4.445,1.1176,1.397
4,NQ WILG08,25,2008114,M,13.8,13.6,23.9,37.3,13.4,184.92,255.505,43,64.1,487,18.13131313,17.97979798,16.95906433,4.595959596,3.585858586,3.304093567,60,33,77,4.4958,1.0668,1.1176
4,OP WILG08,25,2008114,M,13.5,14.7,25.3,38.4,13.1,176.85,270.72,43.2,63.8,472,18.13131313,17.97979798,16.95906433,4.595959596,3.585858586,3.304093567,60,33,77,4.4958,1.0668,1.1176
4,OO SLEB08,28.1,2008115,M,14.2,13.9,24.6,37.6,13,184.6,264.14,45.2,63.9,455,17.57575758,18.43434343,17.77777778,4.646464646,3.484848485,3.391812865,55,37,83,5.3086,0.5588,0.635
4,NP SLEB08,28.7,2008115,M,14.1,13.3,25.9,40,14.1,198.81,274,44.5,65.2,483,17.57575758,18.43434343,17.77777778,4.646464646,3.484848485,3.391812865,55,37,83,5.3086,0.5588,0.635
4,VI BIRN08,26.3,2008116,M,12.1,13.2,20.4,32.1,11.7,141.57,203.0325,43,56,365,16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,49,40,84,5.3086,0.5842,0.635
4,WH BIRN08,26.1,2008116,M,12.5,13.4,20.6,34,13.4,167.5,220.15,41.7,54.4,358,16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,49,40,84,5.3086,0.5842,0.635
4,EY MCUN08,25.9,2008118,M,11.2,12.7,19.4,31.4,12,134.4,187.615,40.6,45.9,320,16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,42,36,109,5.3086,1.6256,4.064
4,ZE SMUR08,25.8,2008118,M,13.4,13.6,21.4,34.3,12.9,172.86,231.525,43.1,60,424,16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,42,36,109,5.3086,1.6256,4.064
4,FX MCUN08,24.2,2008119,M,9.2,11.2,15.6,22.3,6.7,61.64,113.73,39.5,45.5,205,16.11111111,16.66666667,19.70760234,4.292929293,3.636363636,4.385964912,41,24,114,2.1336,1.6002,4.1656
4,EX NMUR08,27,2008120,M,13.8,13.5,24.3,37.1,12.8,176.64,253.2075,42.2,57.2,415,15.65656566,16.16161616,19.32748538,3.686868687,3.484848485,4.385964912,33,24,113,2.032,1.6002,4.826
4,QM WWCK08,24.9,2008121,M,12,13,20.9,33.8,12.9,154.8,211.25,39.3,57.4,390,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,33,24,113,1.3716,1.6002,4.6482
4,RL WWCK08,25.9,2008121,M,14.1,14.3,23.3,37.1,13.8,194.58,263.41,41.3,61.7,420,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,33,24,113,1.3716,1.6002,4.6482
4,TJ WWCK08,25.8,2008121,M,13.8,14.4,22.1,36.9,14.8,204.24,260.145,42,61,428,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,33,24,113,1.3716,1.6002,4.6482
4,SK WWCK08,25.6,2008121,M,13.1,12.7,21.8,33.8,12,157.2,218.01,41.8,58.1,415,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,33,24,113,1.3716,1.6002,4.6482
4,WG MIMT08,26.8,2008121,M,12.8,13,23.2,37.8,14.6,186.88,243.81,42.7,62.3,385,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,33,24,113,1.3716,1.6002,4.6482
5,BA BART08,24.3,2008124,M,10.4,11.7,18.3,30.9,12.6,131.04,170.7225,35.9,55.7,225,17.72727273,15.15151515,19.29824561,4.393939394,4.191919192,4.298245614,38,19,119,1.1176,1.8034,4.4958
5,YE BART08,25.3,2008124,M,13.2,12.9,20.3,34.4,14.1,186.12,224.46,39.1,60.4,320,17.72727273,15.15151515,19.29824561,4.393939394,4.191919192,4.298245614,38,19,119,1.1176,1.8034,4.4958
5,AB BART08,25.2,2008124,M,12.4,13,20.1,32.9,12.8,158.72,208.915,38.1,58,310,17.72727273,15.15151515,19.29824561,4.393939394,4.191919192,4.298245614,38,19,119,1.1176,1.8034,4.4958
5,NO CISH08,27.6,2008126,M,13.4,12.9,23.8,37.8,14,187.6,248.535,42,60,402,18.43434343,14.8989899,20.02923977,3.484848485,4.191919192,5.175438596,37,16,127,0.5588,1.4986,5.3086
5,ON CISH08,26.7,2008127,M,12.9,13.5,23.6,36.3,12.7,163.83,239.58,41.6,61.5,387,18.53535354,15.95959596,20.05847953,4.141414141,5,5.350877193,40,35,131,0.5842,1.4732,5.3086
5,RK ROTA08,25.3,2008135,M,12.3,11.1,21.4,34.9,13.5,166.05,204.165,39,59.8,330,15.15151515,22.12121212,17.36842105,4.191919192,6.868686869,4.005847953,19,96,73,1.8034,0.8128,5.5626
4,AA FOWA09,26.1,2009103,M,13.4,13.1,23.3,36.7,13.4,179.56,243.1375,40.6,62.2,400,13.38383838,22.57575758,10.05847953,0.757575758,5.454545455,0.321637427,10,94,6,1.143,1.4732,5.969
4,DX FOWA09,25.2,2009104,M,12.2,13,22.6,33.5,10.9,132.98,211.05,43.2,61.6,350,13.88888889,23.08080808,9.85380117,1.060606061,5.909090909,0.204678363,10,94,6,1.1684,1.4478,5.969
4,FV STAD09,26.4,2009104,M,13.7,14.2,24.8,36.5,11.7,160.29,254.5875,44.2,63.5,460,13.88888889,23.08080808,9.85380117,1.060606061,5.909090909,0.204678363,10,94,6,1.1684,1.4478,5.969
4,HT MNDY09,25.9,2009105,M,12.4,12,23.4,35.6,12.2,151.28,217.16,42.6,58,397,15.35353535,22.22222222,10.1754386,1.111111111,6.565656566,0.175438596,13,92,6,1.1684,1.9558,5.1816
4,LP HAPA09,25.8,2009108,M,12.5,12.3,22.4,33.4,11,137.5,207.08,42.9,58.5,390,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,75,56,3,1.1684,2.667,3.81
4,PW CISH09,27.4,2009108,M,13.8,11.9,24.1,36,11.9,164.22,231.3,44.1,59.7,412,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,75,56,3,1.1684,2.667,3.81
4,RU CISH09,28.3,2009108,M,14.2,13.9,26,39.9,13.9,197.38,280.2975,44.1,62.6,432,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,75,56,3,1.1684,2.667,3.81
4,OX CISH09,28,2009108,M,13.5,13.9,24.3,36.6,12.3,166.05,250.71,44.4,59.5,435,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,75,56,3,1.1684,2.667,3.81
4,TS CISH09,26.4,2009109,M,12.7,13.5,22.6,35.1,12.5,158.75,229.905,41.6,59.8,375,20.75757576,18.63636364,11.34502924,5,6.717171717,-0.350877193,85,57,9,1.3716,2.4892,3.81
4,YC DOGS09,26.2,2009111,M,12.6,12.7,22.6,33.6,11,138.6,212.52,43.5,60.4,405,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,85,49,11,1.5494,2.3114,4.191
4,GF NMUR09,25.9,2009111,M,12.7,13.3,21.7,33.2,11.5,146.05,215.8,41.8,59.4,395,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,85,49,11,1.5494,2.3114,4.191
4,FG NMUR09,25.6,2009111,M,12.4,13.8,24.1,35.3,11.2,138.88,231.215,42.3,59.3,415,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,85,49,11,1.5494,2.3114,4.191
