"1589","Ithaca","Corvus brachyrhynchos","1992","XV WINK92","WINK92","XV","nestling","m","",,"9","","9","80","?","","695-73600","","","?","9","10.6","16.4","11.6","0","45.1","28.7","25.1","","?","0","0","coverts not yet broken through skin; eyes open  "
"1483","Ithaca","Corvus brachyrhynchos","1992","1 SAPS92","SAPS92","1","nestling","","",,"3","","3","0","5/3/1992","5/6/1992","","","","124","6.6","7.6","11.1","6.2","0","30","18.9","14.8","","?","0","0","Dusky; bill dusky; skin yellowish; eyes closed"
"1484","Ithaca","Corvus brachyrhynchos","1992","2 SAPS92","SAPS92","2","nestling","","",,"3","","3","0","5/3/1992","5/6/1992","","","","124","6.1","6.8","10.3","5.8","0","28.1","17.8","14","","?","0","0","Dusky; bill dusky; skin yellowish; eyes closed"
"1485","Ithaca","Corvus brachyrhynchos","1992","3 SAPS92","SAPS92","3","nestling","","",,"3","","3","0","5/3/1992","5/6/1992","","","","124","5.7","6.1","10.6","5.7","0","27.6","17","12.5","","?","0","0","pink, bill tip dusky, slight yellowish tinge, eyes closed"
"1486","Ithaca","Corvus brachyrhynchos","1992","4 SAPS92","SAPS92","4","nestling","","",,"3","","3","0","?","","","","","?","4.9","4.7","8.8","4.8","0","24","15.2","11.4","","?","0","0","pink"
"1514","Ithaca","Corvus brachyrhynchos","1992","1 SSAP92","SSAP92","1","nestling","","",,"2","","2","0","?","","","","","?","6","6.5","10.2","6.1","0","27.5","17.3","13","","?","0","0","eyes closed; turning dusky, skin yellowish  "
"1515","Ithaca","Corvus brachyrhynchos","1992","2 SSAP92","SSAP92","2","nestling","","",,"2","","2","0","5/4/1992","5/6/1992","","","","125","5.6","5.6","9.6","5.4","0","25.2","15.6","11.7","","?","0","0","pink with yellowish tinge, bill dusky at tip  "
"1516","Ithaca","Corvus brachyrhynchos","1992","3 SSAP92","SSAP92","3","nestling","","",,"2","","2","0","?","","","","","?","5.4","6.1","9.3","5.5","0","28.2","18.9","11.4","","?","0","0","slightly dusky; yellowish tinge  "
"1470","Ithaca","Corvus brachyrhynchos","1992","G POND92","POND92","G","nestling","","",,"7","","7","0","4/29/1992","5/6/1992","","","","120","9","11.6","17.3","10.7","0","44","26.7","24.4","","?","0","0","dark; eyes slits; primaries just breaking through; coverts visible through skin"
"1471","Ithaca","Corvus brachyrhynchos","1992","R POND92","POND92","R","nestling","","",,"7","","7","0","?","","","","","?","9.1","11.1","18.6","10.2","0","44.5","25.9","25","","?","0","0","dark; eyes slits; primaries just breaking through; coverts visible through skin"
"1472","Ithaca","Corvus brachyrhynchos","1992","W POND92","POND92","W","nestling","","",,"7","","7","0","?","","","","","?","7.9","10.3","15.2","8.8","0","40.2","25","19.7","","?","0","0","5/6/1992 dark; eyes slits; primaries just breaking through; coverts visible through skin  "
"1469","Ithaca","Corvus brachyrhynchos","1992","B POND92","POND92","B","nestling","","",,"7","","7","0","?","","","","","?","8.4","10.3","15.5","9.7","0","40.4","24.9","21.5","","?","0","0","dark; eyes slits; primaries just breaking through; coverts visible through skin"
"1540","Ithaca","Corvus brachyrhynchos","1992","WV WAHA92","WAHA92","WV","nestling","p","",,"6","","6","71","?","","685-80325","","","?","9","10.6","16.7","9.2","0","42.2","25.5","20.6","","?","0","0","dark; eyes slits; coverts barely visible under skin  "
"1542","Ithaca","Corvus brachyrhynchos","1992","YT WAHA92","WAHA92","YT","nestling","r","",,"6","","6","70","?","","685-80327","","","?","8.5","10.6","15.6","9.2","0","40.2","24.6","21.8","","?","0","0","dark; eyes slits; coverts barely visible under skin  "
"1541","Ithaca","Corvus brachyrhynchos","1992","XU WAHA92","WAHA92","XU","nestling","l","",,"6","728774","6","83","?","","685-80326","","","?","10","11.9","16.9","11","0","43.8","26.9","23.4","","?","0","0","dark; eyes slits; coverts visible under skin"
"1543","Ithaca","Corvus brachyrhynchos","1992","ZS WAHA92","WAHA92","ZS","nestling","g?","",,"6","","6","27","5/1/1992","5/7/1992","685-80328","","","122","6.8","6.6","10.3","6.2","0","30","19.7","14.1","","?","0","0","dusky; eyes slits"
"1396","Ithaca","Corvus brachyrhynchos","1992","VX HART92","HART92","VX","nestling","a","",,"10","","10","0","?","","695-73598","","","?","10.7","13.6","21","13.5","3","54.2","33.2","35.8","","0","0","38","dark, coverts broken through skin, eyes open."
"1391","Ithaca","Corvus brachyrhynchos","1992","QC HART92","HART92","QC","nestling","b","F",,"10","","10","0","4/27/1992","5/7/1992","695-73593","","","118","10.4","12.6","22.1","13.8","4","54.5","32.4","35.4","","0","0","36","dark, coverts broken through skin, eyes open. yellowish tinge"
"1394","Ithaca","Corvus brachyrhynchos","1992","TZ HART92","HART92","TZ","nestling","m","",,"10","","10","0","?","","695-73596","","","?","9.8","11.5","20.3","12.8","1","50.8","30.5","30.6","","0","0","30","dark, coverts just breaking through skin, eyes open. yellowish tinge  "
"1395","Ithaca","Corvus brachyrhynchos","1992","UY HART92","HART92","UY","nestling","l","",,"10","","10","0","?","","695-73597","","","?","10.9","12.9","20.9","13.1","3","51.8","30.9","33.2","","0","0","34","dark, coverts just breaking through skin, eyes open. yellowish tinge  "
"1392","Ithaca","Corvus brachyrhynchos","1992","RB HART92","HART92","RB","nestling","p","",,"10","","10","0","?","","695-73594","","","?","9.7","11.8","18.7","12","1","48.6","29.9","28.7","","0","0","27","dark, coverts not broken through skin, eyes open. yellowish tinge  "
"1393","Ithaca","Corvus brachyrhynchos","1992","SA HART92","HART92","SA","nestling","g","M",,"10","","10","0","?","","695-73595","","","?","9","11.3","16.9","9.8","0","42.5","25.6","24","","?","0","24","dark, coverts not broken through skin, eyes open. yellowish tinge  "
"1511","Ithaca","Corvus brachyrhynchos","1992","B SPRU92","SPRU92","B","nestling","","",,"8","","8","0","?","","","","","?","10.2","12.2","19.3","11.4","1","47.6","28.3","27.9","","0","0","0","Dark, eyes open slits, coverts just breaking through skin."
"1512","Ithaca","Corvus brachyrhynchos","1992","M SPRU92","SPRU92","M","nestling","","",,"8","","8","0","?","","","","","?","9.9","12.7","18.1","10.5","0","45","26.9","26.9","","?","0","0","Dark, eyes open slits, coverts visible below skin.  "
"1510","Ithaca","Corvus brachyrhynchos","1992","A SPRU92","SPRU92","A","nestling","","",,"8","","8","0","?","","","","","?","10.2","11.7","17.7","10.8","0","46","28.3","25.7","","?","0","0","Dark, eyes open slits, coverts Visible below skin.  "
"1513","Ithaca","Corvus brachyrhynchos","1992","W SPRU92","SPRU92","W","nestling","","",,"8","","8","0","?","","","","","?","10.6","12","19.1","11.6","2","50","30.9","29.2","","0","0","0","Dark, eyes open slits, coverts Visible below skin.  "
"1554","Ithaca","Corvus brachyrhynchos","1992","M WEGO92","WEGO92","M","nestling","","",,"9","","9","0","4/28/1992","5/7/1992","","","","119","10.5","12","21","14","3","52","31","30.7","","0","0","0","Dark, coverts just breaking through skin, eyes open  "
"1556","Ithaca","Corvus brachyrhynchos","1992","TY WEGO92","WEGO92","TY","nestling","g","",,"9","","9","0","4/28/1992","5/7/1992","685-80322","","","119","10.7","13.5","22.4","14.9","4","55.5","33.1","35.4","","0","0","0","Dark, coverts just breaking through skin, eyes open  "
"1555","Ithaca","Corvus brachyrhynchos","1992","RA WEGO92","WEGO92","RA","nestling","w","",,"9","","9","0","4/28/1992","5/7/1992","685-80320","","","119","10","12.8","22.8","13.1","4","53.9","31.1","33.4","","0","0","0","Dark, coverts just breaking through skin, eyes open  "
"1557","Ithaca","Corvus brachyrhynchos","1992","UX WEGO92","WEGO92","UX","nestling","r","",,"9","","9","0","?","","685-80323","","","?","9.9","11.6","19.6","11.3","1","49.4","29.8","25.7","","0","0","0","Dark, coverts not yet breaking through skin, eyes open"
"1558","Ithaca","Corvus brachyrhynchos","1992","VW WEGO92","WEGO92","VW","nestling","y","F",,"9","","9","0","?","","685-80324","","","?","9.7","11.4","19.4","12","2","49.4","30","28.1","","0","0","0","Dark, coverts not yet breaking through skin, eyes open"
"1553","Ithaca","Corvus brachyrhynchos","1992","B WEGO92","WEGO92","B","nestling","b","",,"9","","9","0","4/28/1992","5/7/1992","","","","119","8.9","11.3","15.8","9.9","0","40.9","25.1","22.1","","?","0","0","Dark, coverts visible under skin, eyes open"
"1509","Ithaca","Corvus brachyrhynchos","1992","R SHEL92","SHEL92","R","nestling","","",,"18","","18","0","?","","","","","?","11.4","13.2","26","17.1","37","64.5","38.5","48.7","","0","12","82","Head fully feathered, Primaries out, Broken at tip.  "
"1507","Ithaca","Corvus brachyrhynchos","1992","G SHEL92","SHEL92","G","nestling","","",,"18","","18","0","?","","","","","?","10.5","11.6","28.6","17.9","39","64.4","35.8","50.6","","0","14","85","head feathers out, primaries broken at tip"
"1506","Ithaca","Corvus brachyrhynchos","1992","B SHEL92","SHEL92","B","nestling","","",,"18","","18","0","4/20/1992","5/8/1992","","","","111","11.3","14.5","29.8","18.3","36","67.2","37.4","51.4","","0","12","84","head feathers out; primaries broken at tip"
"1508","Ithaca","Corvus brachyrhynchos","1992","M SHEL92","SHEL92","M","nestling","","",,"18","","18","0","4/20/1992","5/8/1992","","","","111","12","12.6","30","18.5","44","71","41","54","","0","16","98","head feathers out; primaries broken at tip"
"1505","Ithaca","Corvus brachyrhynchos","1992","A SHEL92","SHEL92","A","nestling","","",,"18","","18","0","4/20/1992","5/8/1992","","","","111","10.6","13.9","24.4","15.8","19","60.9","36.5","43.7","","0","8","59","Head not fully feathered, Primaries out  "
"1549","Ithaca","Corvus brachyrhynchos","1992","LH WAIT92","WAIT92","LH","nestling","L","",,"12","","12","0","4/26/1992","5/8/1992","695-73588","","","117","10.5","12.1","24","15.1","15","59","35","41.7","","0","5","56","Primaries not breaking at tips, feathers breaking out on head, eyes open.  "
"1550","Ithaca","Corvus brachyrhynchos","1992","M WAIT92","WAIT92","M","nestling","","",,"12","","12","0","?","","","","","?","11.3","12.2","24.3","15.3","10","57.1","32.8","32.7","","0","3","45","Primaries not breaking at tips, feathers just breaking out on head, eyes open."
"1548","Ithaca","Corvus brachyrhynchos","1992","B WAIT92","WAIT92","B","nestling","","",,"12","","12","0","?","","","","","?","9.3","10.1","18.3","10.7","3","45.4","27.1","25.3","","0","0","26","Dark, coverts just breaking through skin ,eyes open.  "
"1567","Ithaca","Corvus brachyrhynchos","1992","1 WILG92","WILG92","1","nestling","","",,"3","","3","26","5/5/1992","5/8/1992","","","","126","6.8","7.5","10.8","7","0","30.8","20","13.8","","?","0","0","dark, coverts broken through skin, eyes open; yellowish tinge"
"1568","Ithaca","Corvus brachyrhynchos","1992","2 WILG92","WILG92","2","nestling","","",,"3","","3","24","5/5/1992","5/8/1992","","","","126","6.5","7.3","10.6","6.2","0","28.6","18","13.1","","?","0","0","dark, coverts just breaking through skin, eyes open; yellowish tinge  "
"1569","Ithaca","Corvus brachyrhynchos","1992","3 WILG92","WILG92","3","nestling","","",,"3","","3","16","5/5/1992","5/8/1992","","","","126","5.5","5.6","9","5.6","0","26.4","17.4","11.7","","?","0","0","dark, coverts just breaking through skin, eyes open; yellowish tinge  "
"1570","Ithaca","Corvus brachyrhynchos","1992","4 WILG92","WILG92","4","nestling","","",,"3","","3","22","5/5/1992","5/8/1992","","","","126","6.9","7.2","10.8","6.2","0","28.2","17.4","13.3","","?","0","0","dark, coverts not broken through skin, eyes open; yellowish tinge  "
"1375","Ithaca","Corvus brachyrhynchos","1992","R FLCS92","FLCS92","R","nestling","","",,"9","","9","0","4/29/1992","5/8/1992","","","","120","9.4","11.4","15.4","9.1","0","40","24.6","21.1","","?","0","0","Dark, coverts visible under skin, eyes open"
"1374","Ithaca","Corvus brachyrhynchos","1992","P FLCS92","FLCS92","P","nestling","","",,"9","","9","0","?","","","","","?","10.6","13.5","20.9","13.2","3","53.2","32.3","32.2","","0","0","0","Dark, coverts just poking through skin, eyes open.  "
"1373","Ithaca","Corvus brachyrhynchos","1992","B FLCS92","FLCS92","B","nestling","","",,"9","","9","0","?","","","","","?","10","12.7","18.6","11.6","1","46.4","27.8","27.8","","0","0","0","Dark, coverts just poking through skin, eyes open.  "
"1372","Ithaca","Corvus brachyrhynchos","1992","A FLCS92","FLCS92","A","nestling","","",,"9","","9","0","?","","","","","?","9.7","13.6","21.2","13.2","3","52.4","31.2","32.5","","0","0","0","Dark, coverts just breaking through skin, eyes open, tail just coming out, slight yellowish tinge"
"1410","Ithaca","Corvus brachyrhynchos","1992","FL HAYT92","HAYT92","FL","nestling","l","",,"10","","10","215","?","","685-80334","","","?","10.9","13","25.9","15.9","11","61.6","35.7","40.8","","0","3","50","dark; eyes open; coverts breaking out at tips; head feathers breaking out  "
"1406","Ithaca","Corvus brachyrhynchos","1992","BP HAYT92","HAYT92","BP","nestling","p","",,"10","","10","197","5/1/1992","5/11/1992","685-80330","","","122","11","13.6","25.2","15.8","12","61.3","36.1","40.5","","0","3","43","dark; eyes open; coverts breaking out at tips; head feathers breaking out; fluid in nostrils"
"1408","Ithaca","Corvus brachyrhynchos","1992","DN HAYT92","HAYT92","DN","nestling","g","",,"10","","10","197","?","","685-80332","","","?","11.1","12.8","24.2","15.2","6","58.4","34.2","36.8","","0","2","40","dark; eyes open; coverts breaking out through skin; head feathers just breaking out of skin"
"1405","Ithaca","Corvus brachyrhynchos","1992","AQ HAYT92","HAYT92","AQ","nestling","r","",,"10","","10","180","5/1/1992","5/11/1992","685-80329","","","122","10.6","13.3","24.1","14.2","4","56.7","32.6","38.1","","0","1","40","dark; eyes open; coverts breaking out through skin; head feathers just breaking out of skin"
"1409","Ithaca","Corvus brachyrhynchos","1992","EM HAYT92","HAYT92","EM","nestling","b","",,"10","","10","120","5/1/1992","5/11/1992","685-80333","","","122","9.6","12.1","20","11.5","3","47.9","27.9","28.8","","0","0","31","dark; eyes open; coverts about to break through skin; no head feathers out of skin"
"1407","Ithaca","Corvus brachyrhynchos","1992","CO HAYT92","HAYT92","CO","nestling","m","",,"10","","10","85","?","","685-80331","","","?","9.3","11","17.5","10.7","1","46","28.5","24.5","","0","0","25","dark; eyes open; coverts visible under skin; no head feathers out of skin"
"1339","Ithaca","Corvus brachyrhynchos","1992","YV BUFA92","BUFA92","YV","nestling","","",,"15","","15","300","?","","695-73553","","","?","12","13.2","27.6","17.8","35","66.1","38.5","50.3","","0","11","85","Primaries broken at tips, feathers on head."
"1340","Ithaca","Corvus brachyrhynchos","1992","ZU BUFA92","BUFA92","ZU","nestling","","",,"15","","15","217","4/26/1992","5/11/1992","695-73554","","","117","10.5","11.9","24.6","16","21","60.3","35.7","41.2","","0","6","58","Primaries just breaking at tips, feathers coming out on head.  "
"1336","Ithaca","Corvus brachyrhynchos","1992","BR BUFA92","BUFA92","BR","nestling","","",,"15","","15","175","?","","695-73555","","","?","10.1","12.2","23.4","15.8","9","56.9","33.5","39.2","","0","3","47","Primaries not breaking at tips, feathers just breaking out on head."
"1337","Ithaca","Corvus brachyrhynchos","1992","CQ BUFA92","BUFA92","CQ","nestling","","",,"15","","15","155","4/26/1992","5/11/1992","695-73556","","","117","9.6","12.4","21.2","13.6","7","53.5","32.3","35","","0","1","36","Coverts breaking at tips, feathers coming through skin on head.  "
"1338","Ithaca","Corvus brachyrhynchos","1992","TX BUFA92","BUFA92","TX","nestling","","",,"15","","15","220","4/26/1992","5/11/1992","695-73557","","","117","10.9","12.9","25.3","16.8","23","61.2","35.9","47","","0","8","68","Feathers breaking out at head, primaries broken out at tips. Formerly AS, re-tagged 17 June 1992  "
"1364","Ithaca","Corvus brachyrhynchos","1992","AT CUHA92","CUHA92","AT","nestling","b","",,"28","","27.728404","370","4/13/1992","5/11/1992","695-73558","5/11/1992","132","104","12.7","12.4","36.4","23.2","134","78.7","42.3","61.4","","0","82","193","Explosive fledge, unpigmented toenails and scales on feet, two strong hunger bars.  "
"1365","Ithaca","Corvus brachyrhynchos","1992","BS CUHA92","CUHA92","BS","nestling","l","",,"28","","26.094775","370","?","","695-73559","","","?","12.2","13.2","35.8","21.7","115","75.7","39.9","59.1","","0","55","174","Explosive fledge, very noisy, three strong hunger bars.  "
"1366","Ithaca","Corvus brachyrhynchos","1992","none CUHA92","CUHA92","none","nestling","g","",,"28","","25.9467145","315","?","","","","","?","12.9","14.3","34.6","21.8","113","75.6","41","58","","0","52","160","Explosive fledge, died, three very strong hunger bars.  "
"1474","Ithaca","Corvus brachyrhynchos","1992","B PWOD92","PWOD92","B","nestling","","",,"4","","4","44","5/8/1992","5/12/1992","","","","129","8.4","9.4","13.5","7.8","0","35.6","22.1","16.8","","?","0","0","Dark, eyes closed, coverts barely visible under skin.  "
"1475","Ithaca","Corvus brachyrhynchos","1992","W PWOD92","PWOD92","W","nestling","","",,"4","","4","39","?","","","","","?","7.5","8.8","12.8","7.7","0","32.4","19.6","15.7","","?","0","0","Dark, eyes closed, coverts barely visible under skin.  "
"1473","Ithaca","Corvus brachyrhynchos","1992","3 PWOD92","PWOD92","3","nestling","","",,"4","","4","12","?","","","","","?","5","5.7","9.3","5.1","0","23.6","14.3","10.6","","?","0","0","Pink, eyes closed."
"1332","Ithaca","Corvus brachyrhynchos","1992","CR BROT92","BROT92","CR","nestling","l","",,"24","","24.655162","420","?","","695-73560","","","?","13","14.7","35.6","23.1","80","77.9","42.3","63.3","","0","34","138","No hunger bars"
"1333","Ithaca","Corvus brachyrhynchos","1992","DQ BROT92","BROT92","DQ","nestling","o","F",,"24","941","24.9345065","405","4/18/1992","5/12/1992","695-73561","5/12/1992","133","109","12.7","14","34.1","22.2","87","74.8","40.7","61.5","","0","40","143","2 hunger bars"
"1334","Ithaca","Corvus brachyrhynchos","1992","EP BROT92","BROT92","EP","nestling","w","",,"24","","24.863456","380","4/18/1992","5/12/1992","695-73562","5/12/1992","133","109","13.6","14","33.4","21.5","84","72.2","38.8","61.2","","0","40","144"," "
"1353","Ithaca","Corvus brachyrhynchos","1992","FO BYWY92","BYWY92","FO","nestling","b","",,"23","","23","340","?","","695-73563","","","?","12.6","12.9","32.4","21.4","102","70.6","38.2","57.4","","0","53","155","1 hunger bar; family name changed from BWAY92 to BYWY92 (DAR, 2/2/07 as per email KJM on 1/28/07)"
"1354","Ithaca","Corvus brachyrhynchos","1992","GN BYWY92","BYWY92","GN","nestling","p","",,"23","","23","315","?","","695-73564","","","?","11.7","11.9","32.2","19.5","101","69","36.8","54.3","","0","52","147","5 Hunger bars; family name changed from BWAY92 to BYWY92 (DAR, 2/2/07 as per email KJM on 1/28/07)"
"1445","Ithaca","Corvus brachyrhynchos","1992","1 MCON92","MCON92","1","nestling","","",,"2","","2","0","5/10/1992","5/12/1992","","","","131","6","6.7","11.8","7.2","0","30.7","18.9","14.3","","?","0","0","pink; eyes closed"
"1523","Ithaca","Corvus brachyrhynchos","1992","HM SSET92","SSET92","HM","nestling","","",,"28","","28","300","?","","695-73551","","","?","12.4","12.6","35.1","21.9","101","74.6","39.5","55.7","","0","46","156","Four strong hunger bars, mouth lining pale."
"1524","Ithaca","Corvus brachyrhynchos","1992","IL SSET92","SSET92","IL","nestling","","",,"28","","28","297","?","","695-73552","","","?","10.8","11.7","32.8","21.3","91","72.3","39.5","49.7","","0","39","141","Three strong hunger bars; mouth lining pale"
"1431","Ithaca","Corvus brachyrhynchos","1992","JK KAYS92","KAYS92","JK","nestling","","",,"27","","27","435","?","","695-73565","","","?","12.8","13.1","38.2","25.4","127","82.9","44.7","64.4","","0","74","188","Five hunger bars, gape pale, yellowish tinge to skin."
"1432","Ithaca","Corvus brachyrhynchos","1992","KJ KAYS92","KAYS92","KJ","nestling","","",,"27","","27","430","4/22/1992","5/19/1992","695-73566","5/19/1992","140","113","13.6","13","38","25.4","116","81.7","43.7","64.2","","0","68","175","five hunger bars, yellowish tinge to skin, pale gape."
"1566","Ithaca","Corvus brachyrhynchos","1992","W WHI292","WHI292","W","nestling","","",,"10","","10","247","5/9/1992","5/19/1992","","","","130","10.7","12.1","24","16","16","62.4","38.4","43.7","","0","5","56","coverts and head feathers breaking out at tips  "
"1564","Ithaca","Corvus brachyrhynchos","1992","B WHI292","WHI292","B","nestling","","",,"10","","10","195","?","","","","","?","10.8","13.1","22.4","14","8","59.4","37","38.2","","0","1","42","coverts just breaking out at tips; feathers coming through skin on head; eyes open  "
"1565","Ithaca","Corvus brachyrhynchos","1992","G WHI292","WHI292","G","nestling","","",,"10","","10","145","?","","","","","?","10.6","11.9","19.6","12.7","3","52.6","33","31.2","","0","0","32","coverts just coming through skin; eyes open"
"1530","Ithaca","Corvus brachyrhynchos","1992","LI STAD92","STAD92","LI","nestling","b","",,"27","","27","440","4/22/1992","5/19/1992","695-73567","5/19/1992","140","113","12.9","11.8","36","23.6","137","78.8","42.8","60.1","","0","82","193","Six hunger bars, gape pale, yellowish tinge to skin."
"1531","Ithaca","Corvus brachyrhynchos","1992","MH STAD92","STAD92","MH","nestling","w","",,"27","","27","345","?","","695-73568","","","?","12.7","13.4","33","21.1","122","73.6","40.6","56.2","","0","69","172","Six strong hunger bars, gape pale, slight yellowish tinge, right hallux broken.  "
"1532","Ithaca","Corvus brachyrhynchos","1992","NG STAD92","STAD92","NG","nestling","y","",,"27","","27","395","4/22/1992","5/19/1992","695-73569","5/19/1992","140","113","13.2","13.7","36.4","23.6","125","79.7","43.3","60.6","","0","72","179","Five hunger bars, gape pale"
"1533","Ithaca","Corvus brachyrhynchos","1992","OF STAD92","STAD92","OF","nestling","o","",,"27","","27","290","4/22/1992","5/19/1992","695-73570","5/19/1992","140","113","12.1","13.1","34.1","21.1","99","74","39.9","56.5","","0","44","151","Six strong hunger bars, gape pale, lump on tongue"
"1357","Ithaca","Corvus brachyrhynchos","1992","A CLOV92","CLOV92","A","nestling","","",,"19","","19","0","?","","","","","?","10.3","11.7","27.2","17.1","52","66.4","39.2","52.8","","0","18","100","heads feathered, Primaries broken 2cm out of tip.  "
"1358","Ithaca","Corvus brachyrhynchos","1992","B CLOV92","CLOV92","B","nestling","","",,"19","","19","0","?","","","","","?","11.3","12.6","29.5","18","48","69.1","39.6","53.7","","0","20","101","head feathered, primaries broken out at tips."
"1359","Ithaca","Corvus brachyrhynchos","1992","R CLOV92","CLOV92","R","nestling","","",,"19","","19","0","?","","","","","?","10.7","12.5","29","17.4","46","67.5","38.5","51.9","","0","15","98","head feathered, primaries broken at tips  "
"1422","Ithaca","Corvus brachyrhynchos","1992","PE HIHI92","HIHI92","PE","nestling","m","",,"26","","26","465","?","","695-73571","","","?","13.7","13.4","40.3","26.4","125","84.7","44.4","63.2","","0","69","186","Seven (four strong) hunger bars, gape has yellowish tinge."
"1423","Ithaca","Corvus brachyrhynchos","1992","QD HIHI92","HIHI92","QD","nestling","b","",,"26","","26","415","?","","695-73572","","","?","13","13.4","37.3","25.1","119","82.5","45.2","61","","0","69","186","Six strong hunger bars; Gape has slight yellowish tinge."
"1424","Ithaca","Corvus brachyrhynchos","1992","RC HIHI92","HIHI92","RC","nestling","","",,"26","","26","445","4/24/1992","5/20/1992","695-73573","5/20/1992","141","115","13.3","13.2","38.5","25.2","107","82","43.5","61.5","","0","62","171","one strong hunger bar, 3 other light ones; yellowish tinge to gape  "
"1425","Ithaca","Corvus brachyrhynchos","1992","SB HIHI92","HIHI92","SB","nestling","","",,"26","","26","","?","","695-73574","","","?","13.3","13.3","38.6","25.6","120","83.4","44.8","63.7","","0","57","176"," "
"1441","Ithaca","Corvus brachyrhynchos","1992","TA MART92","MART92","TA","nestling","","",,"25","","25","385","?","","695-73575","","","?","13","13.7","36.2","23","104","78.2","42","60.3","","0","49","168","Five severe hunger bars, faint tinge of yellow on gape  "
"1442","Ithaca","Corvus brachyrhynchos","1992","UZ MART92","MART92","UZ","nestling","","",,"25","","25","377","?","","695-73576","","","?","12.7","12.7","34.2","21.8","101","75","40.8","58.8","","0","41","157","5 hunger bars"
"1443","Ithaca","Corvus brachyrhynchos","1992","VY MART92","MART92","VY","nestling","","",,"25","","25","370","4/25/1992","5/20/1992","695-73577","5/20/1992","141","116","12.9","12.9","33.6","21.6","106","75","41.4","58.5","","0","47","165","Six severe hunger bars, possible gape worm."
"1444","Ithaca","Corvus brachyrhynchos","1992","WX MART92","MART92","WX","nestling","","",,"25","","25","350","4/25/1992","5/20/1992","695-73578","5/20/1992","141","116","12.1","12.1","31.9","21","91","74","42.1","57.1","","0","42","156","Seven hunger bars, four strong."
"1491","Ithaca","Corvus brachyrhynchos","1992","XW SDOT92","SDOT92","XW","nestling","","",,"25","","25","405","?","","695-73579","","","?","13.1","12.5","35.2","23.4","126","78.3","43.1","60","","0","73","185","Three hunger bars, lump on tongue.  "
"1344","Ithaca","Corvus brachyrhynchos","1992","YV BUFA92","BUFA92","YV","nestling","","",,"25","","26.152231","425","?","","695-73553","","","?","12.7","12.6","34.2","22.9","113","76.7","42.5","61.2","","0","59","174","Five hunger bars,"
"1345","Ithaca","Corvus brachyrhynchos","1992","ZU BUFA92","BUFA92","ZU","nestling","","",,"25","","25.1795405","338","?","","695-73554","","","?","12","12.5","31.8","20.6","95","72.1","40.3","54.6","","0","42","149","Nine hunger bars."
"1343","Ithaca","Corvus brachyrhynchos","1992","TX BUFA92","BUFA92","TX","nestling","","",,"25","","25.1691305","328","?","","695-73557","","","?","11.6","12.2","31.1","20.9","90","71.4","40.3","57.6","","0","47","147","Seven hunger bars. Re-tagged 17 June 1992; formerly AS."
"1341","Ithaca","Corvus brachyrhynchos","1992","BR BUFA92","BUFA92","BR","nestling","","",,"25","","24.572207","308","4/26/1992","5/21/1992","695-73555","5/21/1992","142","117","11.9","12.7","29","19.8","77","70.7","41.7","55.5","","0","33","132","seven hunger bars."
"1342","Ithaca","Corvus brachyrhynchos","1992","CQ BUFA92","BUFA92","CQ","nestling","","",,"25","","24.213475","315","4/26/1992","5/21/1992","695-73556","5/21/1992","142","117","11.4","12.6","29.2","19.3","65","67.2","38","52.8","","0","25","113","Four hunger bars( feathers not completely out), lump on tongue.  "
"1501","Ithaca","Corvus brachyrhynchos","1992","DP SEWR92","SEWR92","DP","nestling","","",,"25","","25","410","?","","695-73580","","","?","13.3","13.8","32.9","21.8","89","75.4","42.5","61.2","","0","41","146","Three hunger bars"
"1502","Ithaca","Corvus brachyrhynchos","1992","EO SEWR92","SEWR92","EO","nestling","","",,"25","","25","444","?","","695-73581","","","?","14.3","12.9","33.6","23.5","114","79.4","45.8","62.4","","0","62","169","Three hunger bars,"
"1503","Ithaca","Corvus brachyrhynchos","1992","FN SEWR92","SEWR92","FN","nestling","","F",,"25","","25","375","?","","695-73582","","","?","13.1","14.1","32.8","21.5","96","73.7","40.9","58.4","","0","47","156","Four hunger bars,"
"1455","Ithaca","Corvus brachyrhynchos","1992","GM PAHA92","PAHA92","GM","nestling","","M",,"26","","26","362","?","","695-73583","","","?","12.7","12.6","36.2","23.9","125","78.7","42.5","63.3","","0","73","173","Explosive fledge, five hunger bars, yellowish tinge to skin"
"1456","Ithaca","Corvus brachyrhynchos","1992","HL PAHA92","PAHA92","HL","nestling","","",,"26","","26","360","?","","695-73584","","","?","12.4","13.6","36.1","23.3","105","77.4","41.3","60.9","","0","50","161","Six hunger bars, Yellowish tinge to skin"
"1457","Ithaca","Corvus brachyrhynchos","1992","IK PAHA92","PAHA92","IK","nestling","","",,"26","","26","344","?","","695-73585","","","?","13","13.5","35.9","22.7","108","78.9","43","63.4","","0","54","163","Two hunger bars, yellowish skin, wheezing  "
"1458","Ithaca","Corvus brachyrhynchos","1992","JJ PAHA92","PAHA92","JJ","nestling","","",,"26","","26","357","4/26/1992","5/22/1992","695-73586","5/22/1992","143","117","12.6","13","36.9","24.3","110","77.5","40.6","63","","0","61","169","Zero hunger bars, slight yellow tinge, a few bloodspots on belly, feather lice."
