"","Year","Name","NestName","ID","FieldAge","CalcAge","HatchDateJul","HatchDateJulYear","AllSex","BNT","BW","BD","TEC","Head","UB","UBS","TBS","Skull","Tarsus","Weight","Date","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation","HDDSum1_11","HDDSum12_22","HDDSumIncubation"
"1708",2013,"6S","PEAC13","6S PEAC13",24,25.5,112,2013112,"F",22.6,13.8,12,34.6,75.7,12,144,223.2,41.1,57.8,380,"4/22/2013",15.959595959596,21.0606060606061,12.0175438596491,3.28282828282828,7.57575757575758,1.11111111111111,0.889,1.3462,5.6388,28,92,30,0,1,0,170,79,398
"1709",2013,"7T","PEAC13","7T PEAC13",24,25.2,112,2013112,"M",22.9,12.5,12,34.3,75.3,11.4,136.8,210.1,41,61.6,380,"4/22/2013",15.959595959596,21.0606060606061,12.0175438596491,3.28282828282828,7.57575757575758,1.11111111111111,0.889,1.3462,5.6388,28,92,30,0,1,0,170,79,398
"1710",2013,"8U","OAKS13","8U OAKS13",25,25.6,113,2013113,"F",21.4,11.8,12,31.9,73.3,10.5,126,189.8,41.4,59.2,330,"4/23/2013",17.5252525252525,19.5959595959596,12.6900584795322,4.34343434343434,6.46464646464647,1.57894736842105,0.889,1.3462,5.6388,40,80,30,0,1,0,144,104,379
"1711",2013,"1X","OAKS13","1X OAKS13",25,25.6,113,2013113,"",23.2,12.8,12.9,34.9,78.7,11.7,150.9,224.2,43.8,62.7,410,"4/23/2013",17.5252525252525,19.5959595959596,12.6900584795322,4.34343434343434,6.46464646464647,1.57894736842105,0.889,1.3462,5.6388,40,80,30,0,1,0,144,104,379
"1712",2013,"5Q","CWAR13","5Q CWAR13",28,27.1,113,2013113,"M",22.2,11.9,12.6,34,75.2,11.8,148.7,208.3,41.2,54.8,300,"4/23/2013",17.5252525252525,19.5959595959596,12.6900584795322,4.34343434343434,6.46464646464647,1.57894736842105,0.889,1.3462,5.6388,40,80,30,0,1,0,144,104,379
"1713",2013,"6R","CWAR13","6R CWAR13",28,27.4,113,2013113,"M",22.4,12,12.3,33.7,77.2,11.3,139,204.7,43.5,56.9,350,"4/23/2013",17.5252525252525,19.5959595959596,12.6900584795322,4.34343434343434,6.46464646464647,1.57894736842105,0.889,1.3462,5.6388,40,80,30,0,1,0,144,104,379
"1714",2013,"9V","OAKS13","9V OAKS13",24,25.1,114,2013114,"",21.9,12,12.3,37,75.7,15.1,185.7,224.8,38.7,60.8,350,"4/24/2013",18.2828282828283,18.7373737373737,12.8362573099415,4.64646464646465,6.26262626262626,2.01754385964912,0.889,1.3462,5.6388,46,74,30,0,1,0,133,115,369
"1715",2013,"9A","DBAR13","9A DBAR13",25,25.5,114,2013114,"M",21.8,13.9,13.3,33.2,76.1,11.4,151.6,225.8,42.9,60.1,386,"4/24/2013",18.2828282828283,18.7373737373737,12.8362573099415,4.64646464646465,6.26262626262626,2.01754385964912,0.889,1.3462,5.6388,46,74,30,0,1,0,133,115,369
"1716",2013,"0B","DBAR13","0B DBAR13",25,25.5,114,2013114,"",21.1,13.4,12.8,30.6,74.5,9.5,121.6,200.4,43.9,59,375,"4/24/2013",18.2828282828283,18.7373737373737,12.8362573099415,4.64646464646465,6.26262626262626,2.01754385964912,0.889,1.3462,5.6388,46,74,30,0,1,0,133,115,369
"1717",2013,"3E","DBAR13","3E DBAR13",25,25.8,114,2013114,"F",20.7,12.6,12.8,33.7,75,13,166.4,214,41.3,57.2,351,"4/24/2013",18.2828282828283,18.7373737373737,12.8362573099415,4.64646464646465,6.26262626262626,2.01754385964912,0.889,1.3462,5.6388,46,74,30,0,1,0,133,115,369
"1718",2013,"2X","FOPA13","2X FOPA13",28,27,114,2013114,"",22.3,12,12.5,34,78.5,11.7,146.3,208.3,44.5,60.6,360,"4/24/2013",18.2828282828283,18.7373737373737,12.8362573099415,4.64646464646465,6.26262626262626,2.01754385964912,0.889,1.3462,5.6388,46,74,30,0,1,0,133,115,369
"1719",2013,"3Y","FOPA13","3Y FOPA13",28,27.3,114,2013114,"M",22.8,11.5,12.7,32.4,77.2,9.6,121.9,196,44.8,58.4,366,"4/24/2013",18.2828282828283,18.7373737373737,12.8362573099415,4.64646464646465,6.26262626262626,2.01754385964912,0.889,1.3462,5.6388,46,74,30,0,1,0,133,115,369
"1720",2013,"1C","DBAR13","1C DBAR13",24,25.2,115,2013115,"",21.3,13.7,12.7,33.5,75.5,12.2,154.9,221.1,42,58.9,342,"4/25/2013",19.040404040404,19.0909090909091,13.4210526315789,5.15151515151515,6.26262626262626,2.39766081871345,0.889,1.397,6.2484,56,78,32,0,1,0,121,111,352
"1721",2013,"4F","BYWY13","4F BYWY13",24,25.6,115,2013115,"F",21.8,12.3,12.7,32.9,74,11.1,141,205.6,41.1,55.4,386,"4/25/2013",19.040404040404,19.0909090909091,13.4210526315789,5.15151515151515,6.26262626262626,2.39766081871345,0.889,1.397,6.2484,56,78,32,0,1,0,121,111,352
"1722",2013,"6H","BYWY13","6H BYWY13",24,25.4,115,2013115,"M",23.2,13,12.8,35.3,76.9,12.1,154.9,227.7,41.6,58.8,420,"4/25/2013",19.040404040404,19.0909090909091,13.4210526315789,5.15151515151515,6.26262626262626,2.39766081871345,0.889,1.397,6.2484,56,78,32,0,1,0,121,111,352
"1723",2013,"7S","CWAR13","7S CWAR13",26,25,115,2013115,"M",19.1,12.2,11.6,32.5,70.2,13.4,155.4,193.4,37.7,51.5,230,"4/25/2013",19.040404040404,19.0909090909091,13.4210526315789,5.15151515151515,6.26262626262626,2.39766081871345,0.889,1.397,6.2484,56,78,32,0,1,0,121,111,352
"1724",2013,"3N","NMUR13","3N NMUR13",30,29.1,115,2013115,"M",25.1,11.8,13.9,37.6,81.4,12.5,173.8,241.6,43.8,58.8,396,"4/25/2013",19.040404040404,19.0909090909091,13.4210526315789,5.15151515151515,6.26262626262626,2.39766081871345,0.889,1.397,6.2484,56,78,32,0,1,0,121,111,352
"1725",2013,"4O","NMUR13","4O NMUR13",30,29,115,2013115,"F",23.2,11.4,12.7,34.1,77.6,10.9,138.4,205.5,43.5,55.9,355,"4/25/2013",19.040404040404,19.0909090909091,13.4210526315789,5.15151515151515,6.26262626262626,2.39766081871345,0.889,1.397,6.2484,56,78,32,0,1,0,121,111,352
"1726",2013,"8T","SSAP13","8T SSAP13",26,26,116,2013116,"F",19.7,11.3,11,31.8,71.4,12.1,133.1,177.3,39.6,54.7,275,"4/26/2013",19.4444444444444,19.1414141414141,13.7426900584795,5.3030303030303,6.11111111111111,2.54385964912281,0.2794,1.397,6.2992,61,77,32,0,1,0,116,112,344
"1727",2013,"9U","SSAP13","9U SSAP13",26,25.9,116,2013116,"F",21.9,12.2,12.8,34.2,76.1,12.3,157.4,213.8,41.9,55.3,345,"4/26/2013",19.4444444444444,19.1414141414141,13.7426900584795,5.3030303030303,6.11111111111111,2.54385964912281,0.2794,1.397,6.2992,61,77,32,0,1,0,116,112,344
"1728",2013,"1W","SSAP13","1W SSAP13",26,26.5,116,2013116,"",21.2,11.1,12.5,32.4,75.6,11.2,140,191.2,43.2,57,340,"4/26/2013",19.4444444444444,19.1414141414141,13.7426900584795,5.3030303030303,6.11111111111111,2.54385964912281,0.2794,1.397,6.2992,61,77,32,0,1,0,116,112,344
"1729",2013,"6Q","NMUR13","6Q NMUR13",29,27.8,116,2013116,"M",24.1,12.3,13.9,38.1,80.5,14,194.6,249.6,42.4,57.6,368,"4/26/2013",19.4444444444444,19.1414141414141,13.7426900584795,5.3030303030303,6.11111111111111,2.54385964912281,0.2794,1.397,6.2992,61,77,32,0,1,0,116,112,344
"1730",2013,"0V","SSAP13","0V SSAP13",25,25.3,117,2013117,"F",19.6,11.5,11.1,31.7,71.2,12.1,134.3,179.1,39.5,52.8,282,"4/27/2013",20.2525252525253,18.5858585858586,13.3918128654971,5.95959595959596,5.55555555555556,2.30994152046784,0.2286,1.397,6.2992,71,67,30,0,1,0,102,123,354
"1731",2013,"4E","JSUP13","4E JSUP13",28,27.5,117,2013117,"F",25,14.1,13.2,38.6,80.4,13.6,179.5,263.4,41.8,60.8,390,"4/27/2013",20.2525252525253,18.5858585858586,13.3918128654971,5.95959595959596,5.55555555555556,2.30994152046784,0.2286,1.397,6.2992,71,67,30,0,1,0,102,123,354
"1732",2013,"5P","NMUR13","5P NMUR13",28,26.6,117,2013117,"F",20.8,10.7,12.2,33,71.6,12.2,148.8,188.9,38.6,50.2,330,"4/27/2013",20.2525252525253,18.5858585858586,13.3918128654971,5.95959595959596,5.55555555555556,2.30994152046784,0.2286,1.397,6.2992,71,67,30,0,1,0,102,123,354
"1733",2013,"4Z","DWEL13","4Z DWEL13",24,28.8,118,2013118,"F",21.8,11.8,12.4,32,75.1,10.2,126.5,193.6,43.1,57.6,336,"4/28/2013",21.4141414141414,18.1818181818182,13.4502923976608,7.22222222222222,5.05050505050505,2.22222222222222,0.2286,1.397,6.2992,87,58,29,1,0,0,79,131,355
"1734",2013,"0A","DWEL13","0A DWEL13",24,25.9,118,2013118,"M",21.7,11.3,12.2,34,74.1,12.3,150.1,199.8,40.1,56.8,349,"4/28/2013",21.4141414141414,18.1818181818182,13.4502923976608,7.22222222222222,5.05050505050505,2.22222222222222,0.2286,1.397,6.2992,87,58,29,1,0,0,79,131,355
"1735",2013,"1B","DWEL13","1B DWEL13",24,25.2,118,2013118,"M",22.8,11.9,11.4,33.7,76.3,10.9,124.3,196.3,42.6,60.7,370,"4/28/2013",21.4141414141414,18.1818181818182,13.4502923976608,7.22222222222222,5.05050505050505,2.22222222222222,0.2286,1.397,6.2992,87,58,29,1,0,0,79,131,355
"1736",2013,"2W","YFER13","2W YFER13",28,27.5,118,2013118,"M",23,13.6,13.7,37.5,79.6,14.5,198.7,255.9,42.1,62.5,389,"4/28/2013",21.4141414141414,18.1818181818182,13.4502923976608,7.22222222222222,5.05050505050505,2.22222222222222,0.2286,1.397,6.2992,87,58,29,1,0,0,79,131,355
"1737",2013,"5F","BIRN13","5F BIRN13",26,26.4,119,2013119,"F",22,11.7,11.9,33.2,74.6,11.2,133.3,195.9,41.4,56.4,340,"4/29/2013",21.3636363636364,18.1818181818182,13.5672514619883,7.82828282828283,5.4040404040404,2.33918128654971,0.5588,1.0668,5.7404,93,61,33,1,0,0,73,128,351
"1738",2013,"6G","BIRN13","6G BIRN13",26,26.9,119,2013119,"F",21.6,12.6,12.6,33.8,75.5,12.2,153.7,212.9,41.7,54.8,382,"4/29/2013",21.3636363636364,18.1818181818182,13.5672514619883,7.82828282828283,5.4040404040404,2.33918128654971,0.5588,1.0668,5.7404,93,61,33,1,0,0,73,128,351
"1739",2013,"7H","BIRN13","7H BIRN13",25,25.7,120,2013120,"M",22.8,12.7,12.4,33.6,75.9,10.8,133.9,210.8,42.3,55.9,362,"4/30/2013",21.3636363636364,18.8383838383838,13.7134502923977,7.62626262626263,6.26262626262626,2.71929824561404,0.3302,1.0668,4.7244,91,76,36,1,7,0,75,120,342
"1740",2013,"0K","BIRN13","0K BIRN13",24,24.8,121,2013121,"F",19.1,12,12.1,30.7,70.1,11.6,140.4,185,39.4,53.4,280,"5/1/2013",22.1212121212121,19.6969696969697,14.3859649122807,7.77777777777778,6.71717171717172,2.95321637426901,1.2954,1.016,4.6228,100,89,40,1,17,0,66,117,326
"1741",2013,"4Y","WAWD13","4Y WAWD13",24,25.7,125,2013125,"M",21,12.6,11.7,32.7,73.4,11.7,136.9,198.7,40.7,54.7,353,"5/5/2013",18.7373737373737,21.7171717171717,16.9590643274854,6.26262626262626,8.58585858585859,3.94736842105263,1.3462,2.7178,3.5306,74,119,71,1,28,0,115,89,265
"1742",2013,"5Z","WCRI13","5Z WCRI13",24,25.5,132,2013132,"M",22,11.9,12.3,34.8,74.4,12.8,157.4,210.5,39.6,57.8,355,"5/12/2013",19.6969696969697,22.3232323232323,19.7076023391813,6.71717171717172,10.5555555555556,6.25730994152047,1.016,3.5814,2.2352,89,149,120,17,52,1,117,86,180
"1743",2013,"1","SIHA13","1 SIHA13",24,25.2,139,2013139,"M",23,13.1,12,34.9,75.4,11.9,142.8,219,40.5,57.1,380,"5/19/2013",20.2020202020202,23.3838383838384,20.1169590643275,9.14141414141414,11.7676767676768,5.93567251461988,4.1656,3.0226,1.397,113,154,131,28,43,1,98,54,179
"1744",2013,"34","BIH213","34 BIH213",27,26.7,153,2013153,"M",22.8,12.3,12.9,36.1,78.5,13.3,171.6,227.4,42.4,57.9,345,"6/2/2013",20.5555555555556,22.979797979798,22.3391812865497,10.959595959596,11.2121212121212,9.67836257309941,3.9624,0.9398,4.5466,118,142,234,16,20,69,63,43,144
"1745",2014,"68","NBUR14","68 NBUR14",26,26.5,104,2014104,"M",24.8,12.6,13.7,37.1,80.1,12.3,168.5,243.9,43,59.2,430,"4/14/2014",15.1515151515152,13.1313131313131,9.5906432748538,1.86868686868687,2.92929292929293,-1.92982456140351,3.2766,2.5146,5.6388,44,3,22,8,0,6,200,201,496
"1746",2014,"79","NBUR14","79 NBUR14",26,25.7,104,2014104,"F",20.9,11.8,12.2,31.1,72.6,10.2,124.4,186.6,41.5,56,345,"4/14/2014",15.1515151515152,13.1313131313131,9.5906432748538,1.86868686868687,2.92929292929293,-1.92982456140351,3.2766,2.5146,5.6388,44,3,22,8,0,6,200,201,496
"1747",2014,"80","NBUR14","80 NBUR14",26,26.1,104,2014104,"M",24,12.1,13.1,35.2,79.4,11.2,146.7,221.8,44.2,60.9,385,"4/14/2014",15.1515151515152,13.1313131313131,9.5906432748538,1.86868686868687,2.92929292929293,-1.92982456140351,3.2766,2.5146,5.6388,44,3,22,8,0,6,200,201,496
"1748",2014,"91","NBUR14","91 NBUR14",26,25.6,104,2014104,"F",21.5,12.8,12.3,31.3,73.6,9.8,120.5,196.4,42.3,56.8,360,"4/14/2014",15.1515151515152,13.1313131313131,9.5906432748538,1.86868686868687,2.92929292929293,-1.92982456140351,3.2766,2.5146,5.6388,44,3,22,8,0,6,200,201,496
"1749",2014,"58","FAIR14","58 FAIR14",26,26.2,105,2014105,"",23.7,12.3,13.6,36.7,79.2,13,176.8,237.6,42.5,58.6,395,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1750",2014,"69","FAIR14","69 FAIR14",26,25.6,105,2014105,"",22.5,11.8,13.8,32.9,74.8,10.4,143.5,210.6,41.9,57.7,358,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1751",2014,"70","FAIR14","70 FAIR14",26,25.8,105,2014105,"",22.7,12.6,13.5,35.7,75.1,13,175.5,232.9,39.4,59,400,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1752",2014,"81","FAIR14","81 FAIR14",26,25.9,105,2014105,"",22.6,11.8,13.2,36,76.6,13.4,176.9,225,40.6,62.2,392,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1753",2014,"92","FAIR14","92 FAIR14",26,26.1,105,2014105,"",22.9,12.5,14.1,34.4,78.2,11.5,162.2,228.8,43.8,60.6,362,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1754",2014,"37","YEFE14","37 YEFE14",26,25.6,105,2014105,"",24.1,11.7,13.3,34.9,77,10.8,143.6,218.1,42.1,58.4,380,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1755",2014,"48","YEFE14","48 YEFE14",26,26.1,105,2014105,"",25.7,12.2,13.5,38.7,79.3,13,175.5,248.6,40.6,62.9,463,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1756",2014,"59","YEFE14","59 YEFE14",26,25.5,105,2014105,"",23.6,13.1,13.6,35.6,75.3,12,163.2,237.6,39.7,58.6,398,"4/15/2014",13.5858585858586,13.4343434343434,11.1988304093567,0.202020202020202,3.48484848484848,-0.467836257309942,3.2766,2.5146,6.1976,23,3,39,2,0,8,226,193,445
"1757",2014,"60","YEFE14","60 YEFE14",25,25,106,2014106,"",23.2,12.6,12.6,34.5,75.3,11.3,142.4,217.4,40.8,61,362,"4/16/2014",12.9292929292929,13.1313131313131,11.7251461988304,-0.909090909090909,3.28282828282828,-0.263157894736842,3.1496,2.0828,7.6708,6,3,39,0,0,8,242,198,432
"1758",2014,"71","YEFE14","71 YEFE14",24,24.1,107,2014107,"",22,11.7,12.1,34.3,69.8,12.3,148.8,204.1,35.5,59,346,"4/17/2014",12.6767676767677,13.6868686868687,11.1988304093567,-0.0505050505050505,3.13131313131313,-0.584795321637427,1.5748,2.0828,7.62,6,4,39,0,0,8,236,194,447
"1759",2014,"82","SMUR14","82 SMUR14",25,25.8,109,2014109,"",22.5,12.4,13.5,35.1,77.3,12.6,170.1,227.3,42.2,61.8,400,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1760",2014,"93","SMUR14","93 SMUR14",25,25.5,109,2014109,"",23,13.7,12.8,34.7,76.4,11.7,149.8,229.9,41.7,59.8,370,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1761",2014,"5","SMUR14","5 SMUR14",25,25.9,109,2014109,"",22.3,11.8,12.1,33,74.8,10.7,129.5,197.2,41.8,59.2,345,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1762",2014,"16","SMUR14","16 SMUR14",25,25.5,109,2014109,"",24,13.7,12.9,36.3,77.2,12.3,158.7,241.4,40.9,61.6,395,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1763",2014,"38","SSAP14","38 SSAP14",25,25.7,109,2014109,"M",23.8,12.8,13.7,36.3,79.3,12.5,171.3,240.5,43,61.2,440,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1764",2014,"49","SSAP14","49 SSAP14",25,25.6,109,2014109,"",22.1,12.6,12.5,34,75.4,11.9,148.8,213.4,41.4,57.9,350,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1765",2014,"50","SSAP14","50 SSAP14",25,25.7,109,2014109,"",21.9,12.4,11.8,33.5,74.8,11.6,136.9,202.7,41.3,58.4,342,"4/19/2014",13.5858585858586,16.2626262626263,12.2514619883041,0.707070707070707,5.60606060606061,-0.409356725146199,1.5748,3.81,4.2418,6,40,39,0,6,8,219,151,426
"1766",2014,"61","SSAP14","61 SSAP14",24,24.5,110,2014110,"",21.3,12.7,12.2,33.6,73.3,12.3,150.1,209.2,39.7,54.8,212,"4/20/2014",13.1818181818182,17.5252525252525,12.5146198830409,0.909090909090909,5.65656565656566,-0.350877192982456,1.9558,3.429,4.2418,6,48,39,0,6,8,221,138,421
"1767",2014,"63","ROTA14","63 ROTA14",26,25.9,113,2014113,"",22,12.7,12.7,33.8,75,11.8,149.9,214.6,41.2,57.1,417,"4/23/2014",12.4242424242424,20.6565656565657,13.7134502923977,2.47474747474747,6.71717171717172,0.760233918128655,3.175,3.7084,4.7498,3,89,45,0,10,8,213,100,382
"1768",2014,"74","ROTA14","74 ROTA14",26,25.6,113,2014113,"",21.1,11.5,11.7,31.3,72.8,10.2,119.3,181.5,41.5,55.3,362,"4/23/2014",12.4242424242424,20.6565656565657,13.7134502923977,2.47474747474747,6.71717171717172,0.760233918128655,3.175,3.7084,4.7498,3,89,45,0,10,8,213,100,382
"1769",2014,"85","ROTA14","85 ROTA14",26,25.6,113,2014113,"",23,13,13,35.6,76.5,12.6,163.8,231.4,40.9,58,422,"4/23/2014",12.4242424242424,20.6565656565657,13.7134502923977,2.47474747474747,6.71717171717172,0.760233918128655,3.175,3.7084,4.7498,3,89,45,0,10,8,213,100,382
"1770",2014,"18","UPLA14","18 UPLA14",24,25.5,115,2014115,"",21.6,12.3,12.6,33.2,73,11.6,146.2,206.7,39.8,56.5,367,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1771",2014,"29","UPLA14","29 UPLA14",24,25.5,115,2014115,"",21.7,13.9,12.8,33.4,75.3,11.7,149.8,222.9,41.9,58.4,350,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1772",2014,"30","UPLA14","30 UPLA14",24,25.6,115,2014115,"",22.8,13.3,13.6,35.5,76.7,12.7,172.7,238.7,41.2,57.9,414,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1773",2014,"41","UPLA14","41 UPLA14",24,25.6,115,2014115,"",22.6,13,13.1,34.1,74.1,11.5,150.7,222.5,40,58.2,390,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1774",2014,"96","ROTA14","96 ROTA14",24,24.5,115,2014115,"",19.6,11.5,11.2,32.2,67.5,12.6,141.1,182.7,35.3,50.5,291,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1775",2014,"20","SINE14","20 SINE14",25,26,115,2014115,"M",21.8,12.2,12.5,34.2,75.5,12.4,155,211.2,41.3,60.3,415,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1776",2014,"31","SINE14","31 SINE14",25,24.8,115,2014115,"F",20,12.5,11.2,30.5,67.6,10.5,117.6,180.7,37.1,52.4,300,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1777",2014,"42","THOR14","42 THOR14",26,26.1,115,2014115,"",23.3,13,12.8,35.3,78.9,12,153.6,227.7,43.6,63.6,447,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1778",2014,"97","SEPG14","97 SEPG14",28,27.5,115,2014115,"",23,12.8,12.7,35.8,78.3,12.8,162.6,228.2,42.5,59.1,390,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1779",2014,"9","SEPG14","9 SEPG14",28,26.6,115,2014115,"M",25.9,13.1,13.8,37.7,80.8,11.8,162.8,253.5,43.1,60.8,456,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1780",2014,"10","SEPG14","10 SEPG14",28,27.5,115,2014115,"",24,12.6,13.5,36.2,77.6,12.2,164.7,236.2,41.4,58,398,"4/25/2014",13.1313131313131,23.030303030303,13.8304093567251,2.92929292929293,8.03030303030303,0.818713450292398,2.5146,5.1308,4.8768,3,120,45,0,13,8,201,67,379
"1781",2014,"64","THOR14","64 THOR14",25,25.6,116,2014116,"",22.9,13.2,13.2,35.2,77.5,12.3,162.4,232.3,42.3,64.4,427,"4/26/2014",13.4343434343434,22.9292929292929,14.1520467836257,3.48484848484848,8.18181818181818,1.08187134502924,2.5146,8.3566,5.3086,3,120,45,0,13,8,193,66,369
"1782",2014,"75","THOR14","75 THOR14",25,25.5,116,2014116,"F",20.8,13.3,13.3,32.5,74.2,11.7,155.6,216.1,41.7,59.9,363,"4/26/2014",13.4343434343434,22.9292929292929,14.1520467836257,3.48484848484848,8.18181818181818,1.08187134502924,2.5146,8.3566,5.3086,3,120,45,0,13,8,193,66,369
"1783",2014,"21","SEPG14","21 SEPG14",27,26.8,116,2014116,"M",24.9,12.1,13.6,37.6,82.2,12.7,172.7,241.6,44.6,61.3,460,"4/26/2014",13.4343434343434,22.9292929292929,14.1520467836257,3.48484848484848,8.18181818181818,1.08187134502924,2.5146,8.3566,5.3086,3,120,45,0,13,8,193,66,369
"1784",2014,"86","THOR14","86 THOR14",24,25.2,117,2014117,"",21.5,13.2,13.4,34.3,75.6,12.8,171.5,228.1,41.3,62.7,402,"4/27/2014",13.1313131313131,22.8282828282828,14.2982456140351,3.28282828282828,8.63636363636364,1.11111111111111,2.0828,8.4328,4.1402,3,120,45,0,13,8,198,62,366
"1785",2014,"32","SEPG14","32 SEPG14",26,26.1,117,2014117,"",22,12.9,12.2,34.2,76.2,12.2,148.8,214.6,42,56.5,363,"4/27/2014",13.1313131313131,22.8282828282828,14.2982456140351,3.28282828282828,8.63636363636364,1.11111111111111,2.0828,8.4328,4.1402,3,120,45,0,13,8,198,62,366
"1786",2014,"43","YFER14","43 YFER14",27,26.8,117,2014117,"",23.1,13.1,14.4,36.3,80.4,13.2,190.1,249.6,44.1,60.9,408,"4/27/2014",13.1313131313131,22.8282828282828,14.2982456140351,3.28282828282828,8.63636363636364,1.11111111111111,2.0828,8.4328,4.1402,3,120,45,0,13,8,198,62,366
"1787",2014,"65","YFER14","65 YFER14",27,26.7,117,2014117,"",22.9,13.2,13.2,34.6,78,11.7,154.4,228.4,43.4,60,368,"4/27/2014",13.1313131313131,22.8282828282828,14.2982456140351,3.28282828282828,8.63636363636364,1.11111111111111,2.0828,8.4328,4.1402,3,120,45,0,13,8,198,62,366
"1788",2014,"54","YFER14","54 YFER14",26,26,118,2014118,"",23.2,12.7,12.8,37.8,78.3,14.6,186.9,241,40.5,61.2,380,"4/28/2014",13.6868686868687,22.4242424242424,14.1812865497076,3.13131313131313,8.53535353535354,1.08187134502924,2.0828,8.3312,4.1148,4,119,45,0,13,8,194,67,368
"1789",2014,"76","WCRI14","76 WCRI14",27,27.3,118,2014118,"",23.8,12.3,12.7,37.7,78.9,13.9,176.5,235.6,41.2,60.6,370,"4/28/2014",13.6868686868687,22.4242424242424,14.1812865497076,3.13131313131313,8.53535353535354,1.08187134502924,2.0828,8.3312,4.1148,4,119,45,0,13,8,194,67,368
