Year,Name,NestName,ID,MeasurementDate,MeasurementDateJulYear,FieldAge,CalcAge,CalcAgeInteger,HatchDateJulYear,Sex,BNT,TEC,BW,BD,Head,UB,UBS,TBS,Skull,Tarsus,WingChord,Primary7,TailLength,Weight,Condition
1997,WF,SCEM97,WF SCEM97,5/20/1997,1997140,25,24.9,25,1997115,,20.9,31.7,11.6,11.7,72.1,10.8,126.36,184.6525,40.4,55.3,144,88,35,300,0.12
1997,AB,STAD97,AB STAD97,5/13/1997,1997133,26,26.4,26,1997107,,22.3,36.9,12.5,13.9,77.7,14.6,202.94,243.54,40.8,60.6,172,115,65,390,0.12
1997,BA,STAD97,BA STAD97,5/13/1997,1997133,26,26.1,26,1997107,,22.7,36.9,13.3,13,75.6,14.2,184.6,242.6175,38.7,60.3,171,115,56,403,0.12
1997,CZ,STAD97,CZ STAD97,5/13/1997,1997133,25,25.5,26,1997107,,21.7,34.4,13.3,13.2,74.5,12.7,167.64,227.9,40.1,59.1,158,100,49,395,0.12
1997,DY,STAD97,DY STAD97,5/13/1997,1997133,26,26.1,26,1997107,,23.8,36.8,13.7,13.4,77.9,13,174.2,249.32,41.1,60.8,167,114,56,402,0.12
1997,EX,STAD97,EX STAD97,5/13/1997,1997133,26,26.7,27,1997106,,23.4,37.8,13.4,13.8,81.2,14.4,198.72,257.04,43.4,63.8,182,123,67,456,0.12
1997,NO,SWEG97,NO SWEG97,5/19/1997,1997139,25,27.1,27,1997112,,22.8,36.7,13.2,13.9,78.4,13.9,193.21,248.6425,41.7,61.8,185,126,74,450,0.12
1997,OG,TEGL97,OG TEGL97,6/3/1997,1997154,25,25.2,25,1997129,,21,34.2,12.4,12.8,74.7,13.2,168.96,215.46,40.5,59.2,152,94,45,392,0.12
1997,QE,TEGL97,QE TEGL97,6/3/1997,1997154,25,24.9,25,1997129,,21.4,35.4,12.7,12.8,75.5,14,179.2,225.675,40.1,57.1,145,90,35,375,0.13
1997,VV,UPP297,VV UPP297,6/6/1997,1997157,24,25.1,25,1997132,,22,35,11.8,12.5,74.3,13,162.5,212.625,39.3,58.4,143,90,45,385,0.12
1997,TU,UTIC97,TU UTIC97,6/30/1997,1997181,24,25,25,1997156,,21.1,34.4,12.5,13,71.5,13.3,172.9,219.3,37.1,59.6,145,87,42,322,0.12
1998,U3,CCLI98,U3 CCLI98,5/28/1998,1998148,28,25.3,25,1998123,F,21.3,32.6,12.5,11.9,71.2,11.3,134.47,198.86,38.6,57.1,149,99,44,320,0.12
1998,V4,CCLI98,V4 CCLI98,5/28/1998,1998148,28,25.2,25,1998123,M,22.4,33.7,13.8,12.8,76.6,11.3,144.64,224.105,42.9,58.4,152,96,42,325,0.12
1998,P6,CEME98,P6 CEME98,5/18/1998,1998138,26,26.4,26,1998112,,23.1,36.3,12,11.9,74.1,13.2,157.08,216.8925,37.8,53.5,163,116,64,310,0.13
1998,Q7,CEME98,Q7 CEME98,5/18/1998,1998138,26,25.9,26,1998112,,22.9,37,11.6,12.6,76.9,14.1,177.66,223.85,39.9,59.1,158,107,57,360,0.12
1998,D4,CSTK98,D4 CSTK98,5/14/1998,1998134,26,26.5,27,1998107,,22.4,36.5,14.2,12.7,77,14.1,179.07,245.4625,40.5,61.4,172,117,65,440,0.12
1998,E5,CSTK98,E5 CSTK98,5/14/1998,1998134,26,25.9,26,1998108,,23.4,36.5,13.3,12.5,76,13.1,163.75,235.425,39.5,60,165,110,55,410,0.12
1998,F6,CSTK98,F6 CSTK98,5/14/1998,1998134,26,26.3,26,1998108,,22.5,34.6,13.3,12.4,76.2,12.1,150.04,222.305,41.6,57.9,167,113,65,380,0.13
1998,O7,CUPL98,O7 CUPL98,5/27/1998,1998147,27,25.9,26,1998121,,20.6,32.2,12.4,12.1,73.8,11.6,140.36,197.225,41.6,59,168,111,54,380,0.12
1998,P8,CUPL98,P8 CUPL98,5/27/1998,1998147,27,24.9,25,1998122,,20.4,31.2,12.2,11.5,73.3,10.8,124.2,184.86,42.1,60.7,145,90,34,350,0.12
1998,Q9,CUPL98,Q9 CUPL98,5/27/1998,1998147,27,26.9,27,1998120,,22.8,34.3,11.8,12.1,77.4,11.5,139.15,204.9425,43.1,59.7,185,128,67,380,0.12
1998,R0,CUPL98,R0 CUPL98,5/27/1998,1998147,27,26.5,27,1998120,M,22.1,34.5,12.3,13.1,77.2,12.4,162.44,219.075,42.7,59.9,181,118,65,385,0.12
1998,U1,DBAR98,U1 DBAR98,5/19/1998,1998139,28,27,27,1998112,M,24.7,39.2,14.6,14.1,83.8,14.5,204.45,281.26,44.6,62.4,185,126,71,483,0.13
1998,V2,DBAR98,V2 DBAR98,5/19/1998,1998139,28,26.8,27,1998112,F,24,35.3,12.8,13.2,79.3,11.3,149.16,229.45,44,60.7,176,122,70,415,0.12
1998,W3,DBAR98,W3 DBAR98,5/19/1998,1998139,28,26.7,27,1998112,M,25.9,40.2,12.7,13.4,85.3,14.3,191.62,262.305,45.1,64.1,180,121,67,470,0.12
1998,G9,DOGS98,G9 DOGS98,5/26/1998,1998146,28,26.5,27,1998119,,24.5,36.2,14.2,13.8,80.4,11.7,161.46,253.4,44.2,61.2,174,116,68,440,0.12
1998,H0,DOGS98,H0 DOGS98,5/26/1998,1998146,28,26.4,26,1998120,,22.8,35,13.6,13.5,76.8,12.2,164.7,237.125,41.8,61.3,174,117,63,450,0.13
1998,I1,DOGS98,I1 DOGS98,5/26/1998,1998146,28,27,27,1998119,,24.9,37.9,12.7,13.6,82.8,13,176.8,249.1925,44.9,62.2,190,122,74,450,0.12
1998,J2,DOGS98,J2 DOGS98,5/26/1998,1998146,28,26.9,27,1998119,,22.5,33,13.5,13.1,77.2,10.5,137.55,219.45,44.2,62,178,123,70,425,0.12
1998,K3,DOGS98,K3 DOGS98,5/26/1998,1998146,28,25.4,25,1998121,,21.4,32.4,13.4,13,73.2,11,143,213.84,40.8,57.8,157,100,45,395,0.13
1998,A2,HABL98,A2 HABL98,5/19/1998,1998139,26,26.3,26,1998113,M,24.1,37.4,14,13.7,80.3,13.3,182.21,258.995,42.9,64.6,176,118,60,445,0.12
1998,X4,HABL98,X4 HABL98,5/19/1998,1998139,26,25.9,26,1998113,,23.4,36.4,13.6,13.3,79.7,13,172.9,244.79,43.3,64.5,170,107,56,405,0.11
1998,Y5,HABL98,Y5 HABL98,5/19/1998,1998139,26,25.4,25,1998114,F,22.9,35.3,12.3,13.1,76.9,12.4,162.44,224.155,41.6,62.9,153,95,52,440,0.12
1998,Z6,HABL98,Z6 HABL98,5/19/1998,1998139,26,25.7,26,1998113,,22.2,34.7,12.8,12.7,74.8,12.5,158.75,221.2125,40.1,60.1,161,103,53,400,0.12
1998,XQ,HALC98,XQ HALC98,5/11/1998,1998131,26,25,25,1998106,,22.3,37,14.1,13,75.4,14.7,191.1,250.675,38.4,59.8,139,87,41,370,0.12
1998,YP,HALC98,YP HALC98,5/11/1998,1998131,26,25.4,25,1998106,,22.3,35,13,12.3,73,12.7,156.21,221.375,38,59.5,153,95,50,345,0.12
1998,K2,HANS98,K2 HANS98,5/22/1998,1998142,25,25.2,25,1998117,,21.9,34.8,12.6,12.2,75.3,12.9,157.38,215.76,40.5,60.2,154,94,43,375,0.12
1998,L3,HANS98,L3 HANS98,5/22/1998,1998142,25,24.6,25,1998117,M,21.7,32.8,13.1,13.2,76.4,11.1,146.52,215.66,43.6,60.2,140,80,30,390,0.12
1998,M4,HANS98,M4 HANS98,5/22/1998,1998142,25,24.8,25,1998117,F,21.2,33.3,12.6,12.9,72.2,12.1,156.09,212.2875,38.9,60.6,146,85,36,387,0.12
1998,T1,HOMS98,T1 HOMS98,5/25/1998,1998145,30,26.9,27,1998118,,25.3,38.1,13,13,80.9,12.8,166.4,247.65,42.8,59.6,190,128,67,390,0.12
1998,U2,HOMS98,U2 HOMS98,5/25/1998,1998145,30,26.9,27,1998118,,22.5,35.1,11.4,12.5,77.2,12.6,157.5,209.7225,42.1,57.8,187,125,70,350,0.12
1998,G7,JSUP98,G7 JSUP98,5/15/1998,1998135,29,27.8,28,1998107,F,24.9,38,12.3,13,79.2,13.1,170.3,240.35,41.2,58,195,137,82,358,0.12
1998,H8,JSUP98,H8 JSUP98,5/15/1998,1998135,29,27.8,28,1998107,F,24.7,37.6,10.9,12.7,80.6,12.9,163.83,221.84,43,60,197,133,84,370,0.12
1998,J0,JSUP98,J0 JSUP98,5/15/1998,1998135,29,26.7,27,1998108,F,23.3,34,12.9,12.8,75.4,10.7,136.96,218.45,41.4,59.1,176,123,65,345,0.12
1998,K1,JSUP98,K1 JSUP98,5/15/1998,1998135,29,27.6,28,1998107,F,25.9,39.5,11.9,13.3,81.7,13.6,180.88,248.85,42.2,58.8,192,133,81,405,0.13
1998,C4,NDYC98,C4 NDYC98,5/20/1998,1998140,25,25.5,26,1998114,,22,31.3,12.1,12.4,70,9.3,115.32,191.7125,38.7,57.2,156,100,50,335,0.12
1998,D5,NDYC98,D5 NDYC98,5/20/1998,1998140,25,25.5,26,1998114,,24.5,35.3,12.6,12.3,77,10.8,132.84,219.7425,41.7,59.7,155,100,50,367,0.12
1998,E6,NDYC98,E6 NDYC98,5/20/1998,1998140,25,24.5,25,1998115,,21.6,33.3,12.4,12.2,72.4,11.7,142.74,204.795,39.1,58.4,132,74,31,300,0.11
1998,F7,NDYC98,F7 NDYC98,5/20/1998,1998140,25,25.1,25,1998115,,21.6,32.6,12.8,12,71.2,11,132,202.12,38.6,57.8,147,91,45,335,0.12
1998,G8,NDYC98,G8 NDYC98,5/25/1998,1998145,30,25.4,25,1998120,,22.2,32.6,12,12.3,73,10.4,127.92,198.045,40.4,57.4,155,99,46,295,0.12
1998,N5,NEEL98,N5 NEEL98,5/22/1998,1998142,25,24.9,25,1998117,,21.2,31.7,11.6,11.6,71.3,10.5,121.8,183.86,39.6,51.8,140,88,36,270,0.12
1998,O6,NEEL98,O6 NEEL98,5/22/1998,1998142,25,25,25,1998117,,21.2,32.2,11.6,12.3,72.7,11,135.3,192.395,40.5,56.3,138,86,42,335,0.12
1998,Q8,NKEN98,Q8 NKEN98,5/22/1998,1998142,25,25.9,26,1998116,,23.5,34.4,12,12.6,78.2,10.9,137.34,211.56,43.8,62.3,167,107,57,400,0.12
1998,OR,ROBT98,OR ROBT98,5/12/1998,1998132,26,25.3,25,1998107,,19.7,32.6,12.9,12,73.2,12.9,154.8,202.935,40.6,57.4,147,93,49,363,0.12
1998,A3,ROGO98,A3 ROGO98,5/26/1998,1998146,28,28.1,28,1998118,,24.6,37.3,12.7,14.3,81.2,12.7,181.61,251.775,43.9,58.9,195,135,89,400,0.13
1998,B4,ROGO98,B4 ROGO98,5/26/1998,1998146,28,29,29,1998117,F,24.4,36.3,12.5,13.6,80.3,11.9,161.84,236.8575,44,57.1,204,150,95,425,0.13
1998,SN,ROOR98,SN ROOR98,5/13/1998,1998133,25,24.8,25,1998108,,20.7,33,13.2,12.2,73.4,12.3,150.06,209.55,40.4,57,139,85,38,325,0.12
1998,UL,ROOR98,UL ROOR98,5/13/1998,1998133,25,25.3,25,1998108,,22.8,36.5,13.6,12.9,77.7,13.7,176.73,241.8125,41.2,61.2,151,93,48,380,0.12
1998,VK,ROTA98,VK ROTA98,5/14/1998,1998134,25,24.9,25,1998109,,20.3,32.8,12.1,11.8,71.9,12.5,147.5,195.98,39.1,56.7,143,86,39,290,0.12
1998,WJ,ROTA98,WJ ROTA98,5/14/1998,1998134,25,25.1,25,1998109,,21.9,33.7,12.4,12.1,73.1,11.8,142.78,206.4125,39.4,57.9,148,95,38,360,0.12
1998,XI,ROTA98,XI ROTA98,5/14/1998,1998134,25,25.3,25,1998109,,21.2,33.6,12.4,12.1,73,12.4,150.04,205.8,39.4,57.2,153,100,42,325,0.12
1998,YH,ROTA98,YH ROTA98,5/14/1998,1998134,25,25.3,25,1998109,,21.8,33.5,11.8,12.1,72.4,11.7,141.57,200.1625,38.9,55.4,150,99,44,298,0.12
1998,C5,ROWA98,C5 ROWA98,5/26/1998,1998146,28,26.8,27,1998119,,24,37,12.4,12.8,78.3,13,166.4,233.1,41.3,59.6,176,119,72,355,0.12
1998,D6,ROWA98,D6 ROWA98,5/26/1998,1998146,28,26.7,27,1998119,,24.5,38.9,13.3,14.3,79,14.4,205.92,268.41,40.1,59.7,177,121,68,425,0.13
1998,E7,ROWA98,E7 ROWA98,5/26/1998,1998146,28,26.8,27,1998119,,23.2,36.3,12.2,13,76.6,13.1,170.3,228.69,40.3,60.7,181,122,70,400,0.12
1998,F8,ROWA98,F8 ROWA98,5/26/1998,1998146,28,25.4,25,1998121,,21.1,33.5,12.6,12.8,73.4,12.4,158.72,212.725,39.9,58.2,156,99,47,360,0.12
1998,W4,SECE98,W4 SECE98,5/25/1998,1998145,25,25.9,26,1998119,,21.8,33.1,12.2,12.8,75.5,11.3,144.64,206.875,42.4,59.8,167,110,54,300,0.11
1998,X5,SECE98,X5 SECE98,5/25/1998,1998145,25,26,26,1998119,,23.4,35,11.7,12.1,76,11.6,140.36,208.25,41,56.9,179,113,53,305,0.12
1998,Y6,SECE98,Y6 SECE98,5/25/1998,1998145,24,24.8,25,1998120,,21.5,32.4,12.9,11.4,73.1,10.9,124.26,196.83,40.7,54.9,148,97,40,255,0.12
1998,R8,SSET98,R8 SSET98,5/18/1998,1998138,26,25.3,25,1998113,,22.3,36.8,13,12.5,74.7,14.5,181.25,234.6,37.9,56.1,151,98,42,353,0.13
1998,S9,SSET98,S9 SSET98,5/18/1998,1998138,26,26,26,1998112,,22.7,37.8,12.4,12.8,75.7,15.1,193.28,238.14,37.9,60.2,167,108,59,395,0.12
1998,T0,SSET98,T0 SSET98,5/18/1998,1998138,26,25.5,26,1998112,,22.9,37.9,13.6,13.1,78.1,15,196.5,252.9825,40.2,61.2,160,102,47,390,0.12
1998,B2,STAD98,B2 STAD98,5/14/1998,1998134,28,27.2,27,1998107,,24.2,37,13.1,13.7,79.4,12.8,175.36,247.9,42.4,59.7,184,126,76,410,0.12
1998,C3,STAD98,C3 STAD98,5/14/1998,1998134,27,27,27,1998107,,21.6,34.7,12.1,12.4,74.4,13.1,162.44,212.5375,39.7,58.1,186,124,72,400,0.13
1998,G-2,STAD98,G-2 STAD98,5/14/1998,1998134,28,27.3,27,1998107,,22.8,35,,13.1,82,12.2,159.82,114.625,47,59.7,185,128,78,380,0.12
1998,L2,STAT98,L2 STAT98,5/18/1998,1998138,26,26.1,26,1998112,,24.5,37.5,13.1,13.1,79.3,13,170.3,245.625,41.8,55.5,169,113,57,400,0.13
1998,M3,STAT98,M3 STAT98,5/18/1998,1998138,26,26.1,26,1998112,,22.5,35.1,13,12.4,75,12.6,156.24,222.885,39.9,53.5,167,112,59,370,0.13
1998,N4,STAT98,N4 STAT98,5/18/1998,1998138,26,26.6,27,1998111,,25.7,38.6,13.9,13.6,80.4,12.9,175.44,265.375,41.8,58.1,176,120,67,410,0.13
1998,O5,STAT98,O5 STAT98,5/18/1998,1998138,25,25.2,25,1998113,,20.8,33.7,12.4,11.6,71.8,12.9,149.64,202.2,38.1,50.7,146,95,43,298,0.13
1998,M-1,SWEG98,M-1 SWEG98,5/19/1998,1998139,24,25.7,26,1998113,,21.6,35.3,13.6,13.5,75.1,13.7,184.95,239.1575,39.8,60.1,160,101,56,337,0.12
1998,W-5,SWEG98,W-5 SWEG98,5/19/1998,1998139,24,24.8,25,1998114,,22.4,36.3,13.8,13.8,75.5,13.9,191.82,250.47,39.2,59.4,138,82,38,357,0.12
1998,A1,WAFO98,A1 WAFO98,5/14/1998,1998134,28,26.2,26,1998108,,24.5,37.7,13.8,13.4,79,13.2,176.88,256.36,41.3,62.1,174,114,61,422,0.12
1998,ZD,WAFO98,ZD WAFO98,5/14/1998,1998134,28,26.5,27,1998107,,23.3,35.4,11.8,12.2,78.8,12.1,147.62,212.4,43.4,59.6,174,117,65,382,0.12
1998,ZG,WAFO98,ZG WAFO98,5/14/1998,1998134,28,24.9,25,1998109,,21,32.6,12.7,12.6,73.6,11.6,146.16,206.195,41,57.9,141,86,40,360,0.12
1998,H9,WAHA98,H9 WAHA98,5/21/1998,1998141,25,25.7,26,1998115,,23.2,34.9,14.5,12.6,76.1,11.7,147.42,236.4475,41.2,60.2,162,104,54,350,0.12
1998,I0,WAHA98,I0 WAHA98,5/21/1998,1998141,25,25.6,26,1998115,,23.2,36.9,13.2,13.2,76.7,13.7,180.84,243.54,39.8,61.5,165,101,52,380,0.12
1998,J1,WAHA98,J1 WAHA98,5/21/1998,1998141,25,25.1,25,1998116,,22.2,35,13.1,12.6,75.6,12.8,161.28,224.875,40.6,62.4,147,90,43,380,0.12
1998,NS,WHIT98,NS WHIT98,5/12/1998,1998132,25,25.4,25,1998107,,20.2,33.5,13,11.9,71.4,13.3,158.27,208.5375,37.9,51.8,153,100,46,325,0.13
1998,YL,WHIT98,YL WHIT98,5/12/1998,1998132,25,25.1,25,1998107,,21.5,33.6,13.1,12.8,72.4,12.1,154.88,217.56,38.8,55.4,154,96,39,356,0.13
1998,ZK,WHIT98,ZK WHIT98,5/12/1998,1998132,25,25.9,26,1998106,,22,33.7,13,12.7,72.1,11.7,148.59,216.5225,38.4,54.4,159,107,56,345,0.13
1998,PQ,WILG98,PQ WILG98,5/13/1998,1998133,25,25.9,26,1998107,,23.3,34.1,14.6,13.5,76.3,10.8,145.8,239.5525,42.2,60.5,162,109,54,410,0.12
1998,QP,WILG98,QP WILG98,5/13/1998,1998133,25,25.4,25,1998108,,22.2,33.6,12.5,12.4,75.8,11.4,141.36,209.16,42.2,61,153,99,46,380,0.12
1999,P9,BISA99,P9 BISA99,5/18/1999,1999138,26,26.1,26,1999112,M,23.3,36.6,13.4,14,78.1,13.3,186.2,250.71,41.5,62.1,163,110,59,420,0.12
1999,Q0,BISA99,Q0 BISA99,5/18/1999,1999138,26,25.4,25,1999113,M,22.3,34.4,13.9,13.5,76.3,12.1,163.35,235.64,41.9,63.7,156,101,46,420,0.12
1999,U6,BLAC99,U6 BLAC99,6/7/1999,1999158,27,26.8,27,1999131,M,23.2,38.3,12.1,13.4,78.5,15.1,202.34,244.1625,40.2,59,177,124,68,342,0.12
1999,V7,BLAC99,V7 BLAC99,6/7/1999,1999158,27,26.2,26,1999132,M,22.6,35.7,11.6,12.3,76.2,13.1,161.13,213.3075,40.5,60.5,165,112,60,322,0.11
1999,W8,BLAC99,W8 BLAC99,6/7/1999,1999158,27,25.9,26,1999132,F,22.4,34.1,12.2,12.3,75.5,11.7,143.91,208.8625,41.4,59.1,161,108,57,290,0.11
1999,E0,CARD99,E0 CARD99,5/26/1999,1999146,26,26,26,1999120,F,21.7,32.8,13,13.9,75.3,11.1,154.29,220.58,42.5,NA,162,108,60,358,?
1999,H3,CCLI99,H3 CCLI99,5/31/1999,1999151,30,27.2,27,1999124,F,25,36.2,12.6,13.1,78,11.2,146.72,232.585,41.8,58.3,180,130,73,343,0.12
1999,I4,CCLI99,I4 CCLI99,5/31/1999,1999151,30,28,28,1999123,M,26.3,39.5,13.5,13.7,82.6,13.2,180.84,268.6,43.1,63.4,198,138,85,420,0.12
1999,J5,CCLI99,J5 CCLI99,5/31/1999,1999151,30,28.2,28,1999123,M,26.6,38,13.9,13.7,81.5,11.4,156.18,262.2,43.5,60.6,198,140,88,382,0.12
1999,K6,CCLI99,K6 CCLI99,5/31/1999,1999151,30,25.5,26,1999125,M,23.7,36,14,13.4,78.2,12.3,164.82,246.6,42.2,57.8,165,108,42,320,0.12
1999,A5,CCPL99,A5 CCPL99,5/20/1999,1999140,28,26.9,27,1999113,F,24.4,37.3,12.8,14,77.6,12.9,180.6,249.91,40.3,58.9,177,120,73,395,0.12
1999,B6,CCPL99,B6 CCPL99,5/20/1999,1999140,28,27,27,1999113,F,23.2,36.7,11.9,12.6,78.9,13.5,170.1,224.7875,42.2,61.6,177,119,76,410,0.12
1999,C7,CCPL99,C7 CCPL99,5/20/1999,1999140,28,26.4,26,1999114,F,23.6,36.9,12.5,12.3,77.2,13.3,163.59,228.78,40.3,59.5,167,112,67,375,0.12
1999,L7,EDB299,L7 EDB299,5/31/1999,1999151,26,25.2,25,1999126,,24.5,36.4,14,14.3,79.5,11.9,170.17,257.53,43.1,62.4,158,99,39,430,0.12
1999,M8,EDB299,M8 EDB299,5/31/1999,1999151,26,26.6,27,1999124,F,23.7,36.7,14.5,13.2,79.2,13,171.6,254.1475,42.5,60.9,170,117,69,410,0.12
1999,N9,EDB299,N9 EDB299,5/31/1999,1999151,26,26,26,1999125,M,23.1,36.1,14.9,14.1,78.2,13,183.3,261.725,42.1,62.8,172,111,57,410,0.12
1999,L6,EHCR99,L6 EHCR99,5/21/1999,1999141,28,27.9,28,1999113,F,23.8,37.5,13.2,12.9,79.2,13.7,176.73,244.6875,41.7,60.6,198,139,82,427,0.12
1999,M7,EHCR99,M7 EHCR99,5/21/1999,1999141,28,27.8,28,1999113,M,25.7,39.4,14.2,13.9,83.4,13.7,190.43,276.785,44,62.3,201,137,82,432,0.12
1999,N8,EHCR99,N8 EHCR99,5/21/1999,1999141,28,28,28,1999113,F,24.4,36.6,13.5,13.2,77.5,12.2,161.04,244.305,40.9,59.4,194,136,86,400,0.12
1999,O9,EHCR99,O9 EHCR99,5/21/1999,1999141,27,27.3,27,1999114,M,25.4,39.7,14.3,14.1,83.5,14.3,201.63,281.87,43.8,63.6,190,131,75,465,0.12
1999,P0,ELWO99,P0 ELWO99,5/18/1999,1999138,26,26.1,26,1999112,M,22.1,33.8,12.3,14,76.1,11.7,163.8,222.235,42.3,54.4,161,113,58,405,0.14
1999,Q1,ELWO99,Q1 ELWO99,5/18/1999,1999138,26,25.1,25,1999113,M,20.9,33.7,12.4,12.8,73.1,12.8,163.84,212.31,39.4,53.2,137,95,40,335,0.13
1999,T4,EPLN99,T4 EPLN99,5/24/1999,1999144,27,26.9,27,1999117,F,23.1,35.5,12.2,12,77.5,12.4,148.8,214.775,42,59.1,185,125,70,402,0.12
1999,U5,EPLN99,U5 EPLN99,5/24/1999,1999144,27,26.9,27,1999117,,21.6,33.4,12.8,13.5,74.2,11.8,159.3,219.605,40.8,57.7,179,124,70,402,0.13
1999,V6,EPLN99,V6 EPLN99,5/24/1999,1999144,27,26.1,26,1999118,F,22.2,32.8,12.3,13.1,75.2,10.6,138.86,208.28,42.4,58.2,169,115,55,350,0.12
1999,W7,HABL99,W7 HABL99,5/24/1999,1999144,27,26.9,27,1999117,F,22.8,37,12.7,12.8,78.1,14.2,181.76,235.875,41.1,61.6,181,122,72,453,0.12
1999,M6,HAPA99,M6 HAPA99,5/18/1999,1999138,28,26.3,26,1999112,M,23.6,36.3,12.6,12.8,78.8,12.7,162.56,230.505,42.5,62.4,172,117,60,375,0.12
1999,N7,HAPA99,N7 HAPA99,5/18/1999,1999138,28,26.4,26,1999112,F,22.8,35.3,13.7,12.7,75.7,12.5,158.75,232.98,40.4,59.3,178,120,60,345,0.12
1999,O8,HAPA99,O8 HAPA99,5/18/1999,1999138,28,25.8,26,1999112,M,21.8,33.8,13.4,12.6,75.1,12,151.2,219.7,41.3,59.8,149,106,53,350,0.12
1999,D8,HART99,D8 HART99,5/20/1999,1999140,26,27.4,27,1999113,F,25.4,39.7,12.1,13.8,80.3,14.3,197.34,257.0575,40.6,58.2,189,128,80,395,0.13
1999,E9,HART99,E9 HART99,5/20/1999,1999140,26,27,27,1999113,F,25.5,36.7,12.4,13.3,79,11.2,148.96,235.7975,42.3,58.8,181,123,74,375,0.12
1999,F0,HART99,F0 HART99,5/20/1999,1999140,26,27.1,27,1999113,F,26,40.3,12.5,14.1,82,14.3,201.63,267.995,41.7,62.3,187,129,70,425,0.12
1999,G1,HART99,G1 HART99,5/20/1999,1999140,26,26.9,27,1999113,F,23.5,36.1,13,12.9,78.6,12.6,162.54,233.7475,42.5,59.5,182,125,68,383,0.12
1999,R1,HAWA99,R1 HAWA99,5/19/1999,1999139,27,25.6,26,1999113,F,21.4,34.2,13.5,13.2,74.5,12.8,168.96,228.285,40.3,59.6,157,100,52,393,0.12
1999,S2,HAWA99,S2 HAWA99,5/19/1999,1999139,28,26.4,26,1999113,M,23.9,36.6,13.5,14.4,80.3,12.7,182.88,255.285,43.7,63.3,174,118,62,421,0.12
1999,T3,HAWA99,T3 HAWA99,5/19/1999,1999139,28,26.1,26,1999113,M,23.9,38.6,14.4,13.9,81.2,14.7,204.33,273.095,42.6,63.7,170,111,58,500,0.12
1999,U4,HAWA99,U4 HAWA99,5/19/1999,1999139,28,26.5,27,1999112,M,22.9,35.6,12.3,13.4,77.1,12.7,170.18,228.73,41.5,60.9,174,118,64,407,0.12
1999,V5,HAWA99,V5 HAWA99,5/19/1999,1999139,28,26.5,27,1999112,F,21.9,34.2,12.6,12.8,75.3,12.3,157.44,217.17,41.1,59.3,175,119,65,390,0.12
1999,C8,HOMT99,C8 HOMT99,5/26/1999,1999146,27,25.3,25,1999121,F,22,32.9,12.8,12.6,73.1,10.9,137.34,208.915,40.2,55.3,156,101,38,298,0.12
1999,D9,HOMT99,D9 HOMT99,5/26/1999,1999146,27,26.5,27,1999119,F,24.6,36.6,12.3,12.6,78.2,12,151.2,227.835,41.6,58.3,175,119,63,360,0.12
1999,X9,JOHN99,X9 JOHN99,6/11/1999,1999162,25,24.9,25,1999137,M,19.4,31.2,13.4,12.1,70.9,11.8,142.78,198.9,39.7,54.3,139,88,36,238,0.11
1999,E8,KNOL99,E8 KNOL99,5/18/1999,1999138,29,26.4,26,1999112,,23.3,37.2,14.3,12.8,81.1,13.9,177.92,252.03,43.9,62.7,172,118,63,420,0.12
1999,F9,KNOL99,F9 KNOL99,5/18/1999,1999138,29,26.9,27,1999111,M,25.8,39.5,14.2,13.3,84.4,13.7,182.21,271.5625,44.9,64,183,126,68,460,0.12
1999,G0,KNOL99,G0 KNOL99,5/18/1999,1999138,29,25.4,25,1999113,F,21,33.5,13.2,12.6,73.4,12.5,157.5,216.075,39.9,57.1,152,97,50,335,0.12
1999,H1,KNOL99,H1 KNOL99,5/18/1999,1999138,29,26.5,27,1999111,F,24,36.8,13.7,13.6,78.4,12.8,174.08,251.16,41.6,59.1,169,117,65,415,0.13
1999,I2,KNOL99,I2 KNOL99,5/18/1999,1999138,29,26.4,26,1999112,F,22.8,35.9,13.3,12,77,13.1,157.2,227.0675,41.1,59,177,117,63,380,0.12
1999,S4,MANN99,S4 MANN99,6/2/1999,1999153,25,25.2,25,1999128,M,20.8,33.1,12.5,13.3,73.4,12.3,163.59,213.495,40.3,55.6,148,95,41,310,0.12
1999,T5,MANN99,T5 MANN99,6/2/1999,1999153,25,25.2,25,1999128,F,19.9,29.7,11.8,11.4,69.2,9.8,111.72,172.26,39.5,51.4,149,98,38,260,0.12
1999,H2,MART99,H2 MART99,5/20/1999,1999140,28,27.4,27,1999113,F,21.8,34.1,13.6,13,75.7,12.3,159.9,226.765,41.6,58.9,185,130,77,357,0.12
1999,I3,MART99,I3 MART99,5/20/1999,1999140,28,27.7,28,1999112,M,25.7,38.8,14,13.8,81.8,13.1,180.78,269.66,43,62.7,194,134,81,405,0.12
1999,J4,MART99,J4 MART99,5/20/1999,1999140,27,26.6,27,1999113,M,22.7,35.1,13.5,13.2,78.3,12.4,163.68,234.2925,43.2,61.9,174,124,61,418,0.12
1999,K5,MART99,K5 MART99,5/20/1999,1999140,28,27.4,27,1999113,F,22,35.9,13,12.9,77.3,13.9,179.31,232.4525,41.4,59.7,187,126,80,362,0.12
1999,W6,MMUR99,W6 MMUR99,5/19/1999,1999139,28,26.2,26,1999113,M,22.7,35.8,12.6,13,78.3,13.1,170.3,229.12,42.5,60.1,179,114,60,385,0.12
