"HatchDateJulYear","ID","FieldAge","CalcAge","AllSex","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight","NestName","Year","Head","WingChord","Primary7","TailLength"
1992119,"GL WILO92",28,28,"",19.7,11.8,11.6,31.3,11.6,134.56,183.105,38.5,55.4,227,"WILO92",1992,69.8,141,91,37
1992119,"HK WILO92",28,28,"",23.6,13,13,35.4,11.8,153.4,230.1,41.7,59.5,432,"WILO92",1992,77.1,178,124,70
1992119,"IJ PIGS92",28,28,"",24.6,12.8,13.6,37,12.4,168.64,244.2,42.9,61.1,425,"PIGS92",1992,79.9,188,122,88
1992119,"JI PIGS92",28,28,"",26.8,13.5,14.8,39.9,13.1,193.88,282.2925,44.3,64,472,"PIGS92",1992,84.2,205,131,89
1992119,"KH PIGS92",28,28,"",22.8,14,13.2,35.3,12.5,165,240.04,41.7,60.2,417,"PIGS92",1992,77,187,121,72
1992119,"LG GENR92",29,29,"",23.2,12.4,12.5,35.2,12,150,219.12,42.2,58.2,347,"GENR92",1992,77.4,184,122,72
1992119,"MF GENR92",29,29,"",23.7,12.6,13.3,37.3,13.6,180.88,241.5175,42.3,60.6,398,"GENR92",1992,79.6,190,123,69
1992119,"NE GENR92",29,29,"",23.8,12.6,12.6,36.6,12.8,161.28,230.58,42.1,57.1,380,"GENR92",1992,78.7,205,129,88
1992119,"OD GENR92",29,29,"",24.4,12.6,12.8,36.9,12.5,160,234.315,41.6,56.9,355,"GENR92",1992,78.5,196,128,77
1992119,"PC GENR92",29,29,"F",23.4,12.7,13,35.2,11.8,153.4,226.16,41.4,57.9,400,"GENR92",1992,76.6,198,133,87
1992119,"QB GENR92",29,29,"",24,13.1,13,36.4,12.4,161.2,237.51,42.6,59.1,390,"GENR92",1992,79,205,146,89
1992119,"RA WEGO92",29,28,"",26,14,13.2,38.8,12.8,168.96,263.84,45,60.2,420,"WEGO92",1992,83.8,204,134,87
1992119,"SZ WEGO92",29,26.3,"",23.2,13.8,12.9,37.7,14.5,187.05,251.6475,39.7,60.8,372,"WEGO92",1992,77.4,180,113,63
1992119,"TY WEGO92",29,28.9,"",27,13.5,13.7,40,13,178.1,272,43.5,59.9,428,"WEGO92",1992,83.5,209,145,98
1992119,"UX WEGO92",29,26.9,"",23.2,12.6,12.6,37.5,14.3,180.18,236.25,41.5,60.3,385,"WEGO92",1992,79,181,118,75
1992119,"VW WEGO92",29,27.3,"F",24.8,13.4,12.4,38.8,14,173.6,250.26,40.6,59.1,350,"WEGO92",1992,79.4,193,123,80
1992122,"AQ HAYT92",28,28,"",24.5,12.7,13.1,37.9,13.4,175.54,244.455,41.9,62,420,"HAYT92",1992,79.8,188,130,79
1992122,"BP HAYT92",28,28,"",24.7,13.3,12.8,37.2,12.5,160,242.73,41.3,58.3,362,"HAYT92",1992,78.5,195,138,80
1992122,"CO HAYT92",28,28,"",21.5,13.8,12.6,33.5,12,151.2,221.1,43.4,61.8,395,"HAYT92",1992,76.9,157,100,45
1992122,"DN HAYT92",28,28,"",26,14.2,14.3,39.3,13.3,190.19,280.0125,43.1,63.8,448,"HAYT92",1992,82.4,198,131,82
1992122,"EM HAYT92",28,28,"",22.6,13.6,13.7,36.6,14,191.8,249.795,42.2,61.2,430,"HAYT92",1992,78.8,181,112,70
1992122,"FL HAYT92",28,28,"",25.8,14.8,13.6,40.8,15,204,289.68,43.5,62.5,430,"HAYT92",1992,84.3,196,137,81
1992122,"WV WAHA92",27,27,"",25.2,14.5,13.4,38.6,13.4,179.56,269.235,43.5,60.5,420,"WAHA92",1992,82.1,182,119,63
1992122,"XU WAHA92",27,27,"",24.4,13.7,13.4,35.6,11.2,150.08,241.19,42.6,60.5,375,"WAHA92",1992,78.2,185,120,70
1992122,"YT WAHA92",27,27,"",23.5,13.3,12.7,35,11.5,146.05,227.5,41,59.9,372,"WAHA92",1992,76,179,118,71
1992122,"ZS WAHA92",27,27,"",20.7,13.2,12.8,32.6,11.9,152.32,211.9,42,60.9,370,"WAHA92",1992,74.6,152,97,46
1992126,"II WILG92",28,28,"",25.9,14.3,13.8,39.3,13.4,184.92,276.0825,47.1,63.6,440,"WILG92",1992,86.4,190,128,69
1992126,"JH WILG92",28,28,"",25,14.3,13.8,38.5,13.5,186.3,270.4625,44,62.5,465,"WILG92",1992,82.5,185,122,72
1992126,"KG WILG92",28,28,"",24,14.6,13.9,37.1,13.1,182.09,264.3375,42.8,63.1,450,"WILG92",1992,79.9,179,112,61
1992126,"doa WILG92",28,28,"",23.3,14.2,12.2,35.6,12.3,150.06,234.96,44,58.1,406,"WILG92",1992,79.6,185,127,80
1992127,"ME REIS92",28,27.2,"",23.5,12.6,13.1,36.1,12.6,165.06,231.9425,40.3,57,340,"REIS92",1992,76.4,185,128,75
1992127,"ND REIS92",28,27.1,"",24.6,14.7,13.6,37.1,12.5,170,262.4825,44.6,60.4,400,"REIS92",1992,81.7,183,126,73
1992127,"OC REIS92",28,26.9,"F",23.9,13,12.8,36.9,13,166.4,238.005,43,59.6,398,"REIS92",1992,79.9,189,125,68
1992127,"PB REIS92",28,25.7,"",22.2,12.7,11.7,34.3,12.1,141.57,209.23,39.3,55.9,345,"REIS92",1992,73.6,165,105,50
1992129,"GK PWOD92",26,26,"",23,14.6,14,36.4,13.4,187.6,260.26,44,60.2,410,"PWOD92",1992,80.4,180,114,59
1992129,"HJ PWOD92",26,26,"",21.3,13.3,12.6,34.4,13.1,165.06,222.74,40.6,58.6,365,"PWOD92",1992,75,179,115,65
1992129,"LF PWOD92",26,26,"",17.8,13,11.6,29.6,11.8,136.88,182.04,36.7,49.2,260,"PWOD92",1992,66.3,115,68,20
1992133,"QA SWEG92",28,27,"",24.2,14.4,14.4,37.6,13.4,192.96,270.72,42.5,60.4,425,"SWEG92",1992,80.1,192,125,72
1992133,"RZ SWEG92",28,25.5,"",20.6,13.1,12.5,32.6,12,150,208.64,39.4,56.2,325,"SWEG92",1992,72,150,99,50
1992141,"SY TORG92",28,27.1,"",25.6,13.8,14.4,39.8,14.2,204.48,280.59,43.9,60.7,357,"TORG92",1992,83.7,200,128,72
1993111,"QK KAYS93",29,26.7,"",24,13.2,12.6,36.1,12.1,152.46,232.845,44.1,59.3,380,"KAYS93",1993,80.2,176,123,65
1993111,"RJ KAYS93",29,27.7,"",25,13.5,12.7,37.3,12.3,156.21,244.315,42.6,61.6,370,"KAYS93",1993,79.9,188,131,83
1993111,"SI KAYS93",29,27,"F",24.6,12.5,12.8,37.2,12.6,161.28,235.29,42.2,60.5,395,"KAYS93",1993,79.4,182,124,73
1993113,"EW KNOL93",24,24,"",23.4,14.8,13.7,37.7,14.3,195.91,268.6125,43.1,60.4,420,"KNOL93",1993,80.8,155,99,53
1993113,"FV KNOL93",24,24,"",23,14,12.5,34.8,11.8,147.5,230.55,40.7,62.2,380,"KNOL93",1993,75.5,149,94,47
1993113,"GU KNOL93",24,24,"",21.6,12.8,12,32.1,10.5,126,199.02,43.8,60.1,360,"KNOL93",1993,75.9,154,105,61
1993113,"HT KNOL93",24,24,"",18.2,11.9,11,28,9.8,107.8,160.3,39.6,51.4,250,"KNOL93",1993,67.6,109,61,20
1993113,"IS STAD93",25,25,"",23.5,14.5,13.9,35.2,11.7,162.63,249.92,42.6,59.2,400,"STAD93",1993,77.8,165,110,56
1993113,"JR STAD93",25,25,"",20.3,13.9,12.3,31.8,11.5,141.45,208.29,41.9,57.3,350,"STAD93",1993,73.7,154,93,43
1993113,"KQ STAD93",25,25,"",21.3,12.9,12.6,33.5,12.2,153.72,213.5625,39.5,57.5,445,"STAD93",1993,73,160,105,57
1993113,"LP STAD93",25,25,"",20.3,13.1,12.1,31,10.7,129.47,195.3,41,55.8,260,"STAD93",1993,72,132,81,29
1993113,"MO STAD93",25,25,"",18.3,12.8,11,30.3,12,132,180.285,37.6,50.8,215,"STAD93",1993,67.9,98,55,16
1993114,"NN KLIN93",25,25.7,"",23.2,14.1,13.5,37.6,14.4,194.4,259.44,42.2,62,420,"KLIN93",1993,79.8,164,105,52
1993114,"OM KLIN93",25,24.6,"",19.8,13.7,12.5,32.8,13,162.5,214.84,39.7,58.6,385,"KLIN93",1993,72.5,135,76,35
1993114,"PL KLIN93",25,25.3,"",21.5,13.8,12.9,33.6,12.1,156.09,224.28,41.8,58.6,410,"KLIN93",1993,75.4,154,94,49
1993116,"BN BROW93",29,26.8,"",24.1,13.9,13.6,36.7,12.6,171.36,252.3125,43,62.6,455,"BROW93",1993,79.7,190,119,71
1993116,"CM BROW93",29,26.6,"",22.9,13.6,13.5,36.1,13.2,178.2,244.5775,40.3,61.8,435,"BROW93",1993,76.4,183,113,71
1993116,"DL BROW93",29,27.4,"",23.4,13.4,12.6,36.4,13,163.8,236.6,42.8,58.9,420,"BROW93",1993,79.2,188,126,82
1993116,"TH SWEG93",24,24,"F",21.2,13.1,12.1,31.8,10.6,128.26,200.34,39.2,56.9,340,"SWEG93",1993,71,146,90,48
1993116,"UG SWEG93",24,24,"",20.2,12.2,12,31.9,11.7,140.4,192.995,40.9,56.3,330,"SWEG93",1993,72.8,163,97,50
1993117,"BO PARP93",24,24.1,"",17.6,12.7,11.1,27.3,9.7,107.67,162.435,40.1,52.3,295,"PARP93",1993,67.4,119,61,22
1993117,"CN PARP93",24,25.1,"",20.3,12.6,12.5,31.3,11,137.5,196.4075,41.5,59,355,"PARP93",1993,72.8,152,88,46
1993117,"DM PARP93",24,25,"",20,11.6,12.4,32.2,12.2,151.28,193.2,41.7,56.4,330,"PARP93",1993,73.9,146,93,38
1993117,"JF MANN93",28,25.7,"",21.4,11.4,12.6,32.8,11.4,143.64,196.8,40.9,53.6,340,"MANN93",1993,73.7,177,101,55
1993117,"YC PARP93",24,24.7,"",20.6,13.6,11.8,33.4,12.8,151.04,212.09,40.4,57.7,360,"PARP93",1993,73.8,143,81,34
1993117,"ZB PARP93",24,25.1,"F",19.5,12.7,13.1,30.7,11.2,146.72,198.015,38.8,55.9,350,"PARP93",1993,69.5,145,88,45
1993118,"AO BYWY93",27,26.3,"",25.8,13.3,12,38.7,12.9,154.8,244.7775,41.6,56.6,340,"BYWY93",1993,80.3,176,122,55
1993118,"AP HART93",26,26,"M",23.5,13.7,12.9,38,14.5,187.05,252.7,41.4,64.3,440,"HART93",1993,79.4,180,112,67
1993118,"EL HART93",26,26,"",21.7,13.3,12.4,34.7,13,161.2,222.9475,42.8,62.8,405,"HART93",1993,77.5,177,110,52
1993118,"FK HART93",26,26,"",23.3,13.4,13.9,36.3,13,180.7,247.7475,42.2,63.2,450,"HART93",1993,78.5,178,117,67
1993118,"GJ HART93",26,26,"",20,12.5,12,34.8,14.8,177.6,213.15,37.6,58.9,360,"HART93",1993,72.4,152,91,50
1993118,"HI WAHA93",26,26,"",19.5,13.1,12.6,31.8,12.3,154.98,204.315,40.1,59.5,380,"WAHA93",1993,71.9,151,100,50
1993118,"IH WAHA93",26,26,"",21.4,12.2,12.3,34.1,12.7,156.21,208.8625,39.3,58.5,395,"WAHA93",1993,73.4,170,119,73
1993118,"JG WAHA93",26,26,"M",24,14.8,13.7,37.1,13.1,179.47,264.3375,44.2,62.7,460,"WAHA93",1993,81.3,176,118,63
1993118,"KE MANN93",28,25.7,"",22.7,13.3,12.7,36.4,13.7,173.99,236.6,39.9,53.7,340,"MANN93",1993,76.3,170,108,49
1993118,"KF WAHA93",26,26,"",24.2,14,14.1,36.4,12.2,172.02,255.71,45.3,64.3,490,"WAHA93",1993,81.7,190,130,81
1993118,"LD MANN93",28,25.8,"",22.1,13.4,12.4,33.8,11.7,145.08,218.01,40.9,57.6,340,"MANN93",1993,74.7,165,107,54
1993118,"LE WAHA93",26,26,"",21.7,12.9,12,34.1,12.4,148.8,212.2725,42.6,62.7,395,"WAHA93",1993,76.7,175,115,69
1993119,"MD ALOT93",26,26,"",23.1,13.1,13.1,35.4,12.3,161.13,231.87,41.4,59.9,420,"ALOT93",1993,76.8,190,123,75
1993120,"EK HABL93",25,25,"M",23.6,13.9,12.2,38.8,15.2,185.44,253.17,40.6,62.9,435,"HABL93",1993,79.4,182,118,72
1993120,"FJ HABL93",25,25,"",23.2,14.3,13.3,35.9,12.7,168.91,247.71,44.9,64.2,475,"HABL93",1993,80.8,178,116,68
1993120,"GI HABL93",25,25,"M",22.3,13.7,12.9,35.1,12.8,165.12,233.415,42.7,61.9,395,"HABL93",1993,77.8,162,96,44
1993120,"HH HABL93",25,25,"M",23.1,13.2,13.2,36,12.9,170.28,237.6,43.3,62.9,455,"HABL93",1993,79.3,175,107,65
1993120,"IG HABL93",25,25,"",23.6,14,13.3,36.6,13,172.9,249.795,43.1,62,480,"HABL93",1993,79.7,186,119,71
1993120,"NC WEGO93",25,25,"M",21.7,13.4,13.1,34.6,12.9,168.99,229.225,40.5,61.5,380,"WEGO93",1993,75.1,165,108,59
1993120,"OB WEGO93",25,25,"",22.4,13.6,13.5,34.8,12.4,167.4,235.77,43.3,63,420,"WEGO93",1993,78.1,177,123,67
1993120,"PA WEGO93",25,25,"",21.4,13,13,33.5,12.1,157.3,217.75,42.4,58.4,360,"WEGO93",1993,75.9,177,120,72
1993121,"AN CARD93",26,24.9,"",20.6,13.2,12,33.4,12.8,153.6,210.42,39,52.2,270,"CARD93",1993,72.4,136,89,35
1993121,"BM CARD93",26,25.8,"",20.7,12.3,12.3,32.6,11.9,146.37,200.49,39.4,51.5,320,"CARD93",1993,72,158,106,55
1993121,"MC WILG93",26,26,"M",25.8,14.3,13.8,38.5,12.7,175.26,270.4625,43.7,63.3,465,"WILG93",1993,82.2,179,118,65
1993121,"NB WILG93",26,26,"",26.3,14.6,14.6,39.9,13.6,198.56,291.27,45.2,63.4,480,"WILG93",1993,85.1,195,127,81
1993121,"OA WILG93",26,26,"F",25.1,13.1,13.2,36,10.9,143.88,236.7,44.4,60,410,"WILG93",1993,80.4,187,128,75
1993121,"YQ CARD93",26,25.5,"",20.7,13.6,12.6,31.7,11,138.6,207.635,39.6,51.4,335,"CARD93",1993,71.3,150,107,43
1993121,"ZP CARD93",26,26.5,"M",23.5,13.1,13.3,35.7,12.2,162.26,235.62,42.4,59.4,445,"CARD93",1993,78.1,172,117,65
1993122,"PZ HOME93",25,25.6,"",23,13.9,12.8,35.2,12.2,156.16,234.96,42.9,61,392,"HOME93",1993,78.1,158,102,53
1993122,"QY HOME93",25,25.8,"",24,13,12.9,35.6,11.6,149.64,230.51,42.3,62.5,375,"HOME93",1993,77.9,158,107,55
1993122,"RX HOME93",25,24.7,"",23,14,13.2,34.2,11.2,147.84,232.56,40.2,62.8,430,"HOME93",1993,74.4,145,79,35
1993122,"SW HOME93",25,25.4,"",21,13,12.6,31.4,10.4,131.04,200.96,41.2,61.9,355,"HOME93",1993,72.6,153,97,49
1993122,"TV HOME93",25,25.4,"",23.1,13.5,12.7,35.2,12.1,153.67,230.56,42,60.5,360,"HOME93",1993,77.2,156,98,49
1993122,"UU HOME93",25,24.8,"",23.1,13.6,12.7,33.8,10.7,135.89,222.235,43.3,62.3,405,"HOME93",1993,77.1,147,81,39
1993123,"VT SDON93",24,25.1,"",20.5,13.1,12.4,32.3,11.8,146.32,205.9125,40,60.9,405,"SDON93",1993,72.3,144,90,43
1993123,"WS SDON93",24,25.6,"",22.5,14.2,14.2,34.6,12.1,171.82,245.66,41.9,62,475,"SDON93",1993,76.5,163,100,55
1993123,"XR SDON93",24,25.6,"",20.7,12.8,12.4,32.9,12.2,151.28,207.27,40.7,62,445,"SDON93",1993,73.6,161,104,51
1993124,"EJ TORG93",28,25.7,"",24.4,14.5,13.8,36.8,12.4,171.12,260.36,43,60.7,290,"TORG93",1993,79.8,162,105,50
1993124,"FI TORG93",28,26.5,"",23.5,13.4,12.8,37.3,13.8,176.64,244.315,39,58.8,320,"TORG93",1993,76.3,176,122,61
1993124,"W-3 TORG93",25,24.8,"",22,13.4,13.2,32.5,10.5,138.6,216.125,40.5,57.4,288,"TORG93",1993,73,140,86,34
1993126,"CL LISH93",26,26,"",23.9,12.5,14.2,39.3,15.4,218.68,262.3275,39.8,62.4,440,"LISH93",1993,79.1,172,116,69
1993126,"DK LISH93",26,26,"F",22.4,12.4,13.4,33.7,11.3,151.42,217.365,40.9,59.2,345,"LISH93",1993,74.6,165,103,52
1993128,"HG KRUM93",26,25.6,"",23,15,13.7,36.4,13.4,183.58,261.17,42.4,59.9,440,"KRUM93",1993,78.8,159,102,53
1993128,"IF KRUM93",26,25.6,"",23,14.5,13.2,34.2,11.2,147.84,236.835,42.8,59.2,405,"KRUM93",1993,77,167,102,50
1993128,"JE KRUM93",26,24.5,"",21.4,13.7,11.9,33.6,12.2,145.18,215.04,40,58.6,365,"KRUM93",1993,73.6,140,79,22
1993133,"KD LIBE93",25,26.8,"F",21.6,12.7,12,32.7,11.1,133.2,201.9225,42.7,61.5,375,"LIBE93",1993,75.4,175,120,71
1993133,"LC LIBE93",25,26,"F",21.4,12.8,12.5,34.1,12.7,158.75,215.6825,40.6,58.3,335,"LIBE93",1993,74.7,163,105,61
1993133,"MB LIBE93",25,25,"",18.1,12.7,11.8,27.3,9.2,108.56,167.2125,39.5,53.3,275,"LIBE93",1993,66.8,145,87,42
1993133,"NA LIBE93",25,24.6,"",19.7,13.1,12,32.5,12.8,153.6,203.9375,37.4,55.8,245,"LIBE93",1993,69.9,133,77,33
1993144,"PY SEC293",25,24.5,"",18.4,12.8,11.4,31.7,13.3,151.62,191.785,37.8,53,250,"SEC293",1993,69.5,129,78,29
1993144,"QX SEC293",25,24.4,"",19.6,13.6,11.7,31,11.4,133.38,196.075,38.1,52.7,250,"SEC293",1993,69.1,125,75,27
1994108,"AM KNOL94",28,25.7,"",22.3,11.6,11.6,33.2,10.9,126.44,192.56,41.7,60.6,370,"KNOL94",1994,74.9,161,101,56
1994108,"BL KNOL94",28,25.3,"",21.8,12.2,12,33.2,11.4,136.8,200.86,41.4,60.1,337,"KNOL94",1994,74.6,151,93,49
1994108,"CK KNOL94",28,25,"",21.3,12.8,12.4,33.2,11.9,147.56,209.16,41.2,60.5,375,"KNOL94",1994,74.4,146,90,40
1994108,"DJ KNOL94",28,26.2,"",23.1,13.7,12.8,35.4,12.3,157.44,234.525,43,63.2,415,"KNOL94",1994,78.4,171,112,61
1994108,"EI KNOL94",28,25.4,"",21.5,11.5,12.4,32.5,11,136.4,194.1875,41.3,59.6,330,"KNOL94",1994,73.8,152,94,51
1994108,"FH BROT94",28,26.3,"",23.2,13.3,12.1,35.2,12,145.2,223.52,42.2,62.3,425,"BROT94",1994,77.4,173,114,63
1994108,"GG BROT94",28,26.3,"",25,14.1,14.2,37.4,12.4,176.08,264.605,44.2,62.6,452,"BROT94",1994,81.6,175,118,57
1994108,"HF BROT94",28,25.8,"",22.5,14.2,12.2,33,10.5,128.1,217.8,44.3,61.4,415,"BROT94",1994,77.3,170,106,55
1994108,"IE BROT94",28,25.9,"",21.7,13.2,12.4,34.4,12.7,157.48,220.16,42.4,58.9,390,"BROT94",1994,76.8,169,104,58
1994108,"JD EUPS94",28,25.3,"",21.9,14,12.8,33.1,11.2,143.36,221.77,41.9,60.5,400,"EUPS94",1994,75,156,98,44
1994108,"KC EUPS94",28,26.3,"",22.3,13.6,12.9,34.8,12.5,161.25,230.55,41.9,60.4,435,"EUPS94",1994,76.7,175,118,59
1994108,"LB EUPS94",28,26.4,"",22.4,13,13.2,37.4,15,198,244.97,41.2,63.2,495,"EUPS94",1994,78.6,179,116,64
1994108,"MA EUPS94",28,25.8,"",21,12.7,12.2,31.9,10.9,132.98,198.5775,41.9,58.6,415,"EUPS94",1994,73.8,166,107,55
1994108,"NZ EUPS94",28,26.2,"",22.8,13.9,12.8,33.5,10.7,136.96,223.6125,44.2,63.6,482,"EUPS94",1994,77.7,174,113,61
1994109,"OY SWEG94",29,29,"",23.2,12.6,12.8,34.1,10.9,139.52,216.535,42.6,58.8,387,"SWEG94",1994,76.7,189,133,91
1994109,"QW SWEG94",29,29,"",24.4,13.2,13.7,35.5,11.1,152.07,238.7375,43.7,59.2,400,"SWEG94",1994,79.2,210,155,102
1994109,"SU WHIT94",29,26.1,"",20,12.2,13,30.9,10.9,141.7,194.67,40.5,51.7,317,"WHIT94",1994,71.4,167,114,55
1994109,"TT WHIT94",29,26.2,"",20.1,12.9,12.1,30.5,10.4,125.84,190.625,43.5,55,375,"WHIT94",1994,74,167,112,60
1994109,"US WHIT94",29,26.8,"",20.5,13.2,13.4,31.3,10.8,144.72,208.145,45.6,57,420,"WHIT94",1994,76.9,179,121,71
1994109,"VR WHIT94",29,27.1,"",21.6,12.7,13.5,33.6,12,162,220.08,43.4,58.2,366,"WHIT94",1994,77,184,132,68
1994110,"AL SPRU94",29,25.9,"",22.5,12.6,13,35.6,13.1,170.3,227.84,42.2,60.8,393,"SPRU94",1994,77.8,170,109,56
1994110,"BK SPRU94",29,24.9,"F",20.3,11.7,12.2,31.6,11.3,137.86,188.81,39,59.2,330,"SPRU94",1994,70.6,148,89,37
1994110,"CJ SPRU94",29,25.8,"",22,13.2,13.4,34.1,12.1,162.14,226.765,42.7,63.6,380,"SPRU94",1994,76.8,171,108,54
1994110,"DI SPRU94",29,26.5,"",22.1,13.3,13.3,35.9,13.8,183.54,238.735,43.7,64.4,425,"SPRU94",1994,79.6,178,116,67
1994110,"EH SPRU94",29,26.2,"",22.7,12.6,12.8,34.7,12,153.6,220.345,41.8,60,365,"SPRU94",1994,76.5,171,112,61
1994110,"FG PAHA94",29,25.9,"",21.6,12,11.6,35.2,13.6,157.76,207.68,41.3,62,385,"PAHA94",1994,76.5,171,109,56
1994110,"GF PAHA94",29,26.2,"",25.6,13.9,12.7,38.6,13,165.1,256.69,44.2,63.4,482,"PAHA94",1994,82.8,178,114,61
1994110,"HE PAHA94",29,25.7,"",23.8,12.5,12.1,35.1,11.3,136.73,215.865,42.1,62.5,420,"PAHA94",1994,77.2,168,104,52
1994110,"ID PAHA94",29,25.8,"",21.7,12.1,12.2,34.9,13.2,161.04,212.0175,40.9,60.8,383,"PAHA94",1994,75.8,169,107,55
1994110,"JC PAHA94",29,26.1,"",22.5,10.8,11.5,34.1,11.6,133.4,190.1075,41.9,60.2,367,"PAHA94",1994,76,173,112,57
1994110,"PX SWEG94",28,28,"M",23.8,14.1,13.7,38.7,14.9,204.13,268.965,42,61.9,450,"SWEG94",1994,80.7,199,136,94
1994110,"ZN SPRU94",29,26.3,"M",23,12.6,13.3,35.1,12.1,160.93,227.2725,42.2,63.8,410,"SPRU94",1994,77.3,176,114,62
1994111,"LA WILG94",28,26.5,"",23.8,14.3,13.1,36.4,12.6,165.06,249.34,45,64.8,455,"WILG94",1994,81.4,177,117,67
1994111,"MZ WILG94",28,26,"",22.9,13.4,12.9,34.2,11.3,145.77,224.865,42,58.5,375,"WILG94",1994,76.2,162,109,58
1994111,"NY WILG94",28,25.4,"",23.1,13.6,12.6,34.6,11.5,144.9,226.63,42.4,61.4,400,"WILG94",1994,77,156,96,51
1994111,"OX WILG94",28,25.2,"",21.8,13.7,12.8,32.2,10.4,133.12,213.325,41.7,60.4,360,"WILG94",1994,73.9,146,92,47
1994111,"RV SWEG94",27,27,"M",23.6,13.2,12.8,35.4,11.8,151.04,230.1,43.7,61.3,440,"SWEG94",1994,79.1,199,133,82
1994111,"WQ BUCH94",27,26.6,"",22.9,13.8,13.7,35.5,12.6,172.62,244.0625,41.5,59,435,"BUCH94",1994,77,174,115,69
1994111,"XP BUCH94",27,25.5,"",21.2,12.7,12.4,32.8,11.6,143.84,205.82,40.8,61.1,382,"BUCH94",1994,73.6,157,97,52
1994111,"YO BUCH94",27,26.2,"",23.4,13.8,14,34.3,10.9,152.6,238.385,44.9,62.6,440,"BUCH94",1994,79.2,175,112,62
1994112,"PW HART94",28,28,"",22.8,11.6,12,34.9,12.1,145.2,205.91,40.9,56.6,387,"HART94",1994,75.8,179,125,70
1994112,"QV HART94",28,28,"F",22.7,11.4,11,32.2,9.5,104.5,180.32,44.2,60.2,372,"HART94",1994,76.4,190,127,78
1994112,"RU HART94",28,28,"",20,11.4,11.9,32.2,12.2,145.18,187.565,39.9,54.5,325,"HART94",1994,72.1,166,113,63
1994112,"ST HART94",28,28,"F",22.6,11.9,12.1,33.6,11,133.1,201.6,43.9,60.7,380,"HART94",1994,77.5,194,131,76
1994112,"TS HART94",28,28,"",23.9,12.2,12.5,37.2,13.3,166.25,229.71,41.8,59.6,400,"HART94",1994,79,185,130,79
1994112,"UR NOGO94",28,27.2,"",22.6,12.6,11.9,33.7,11.1,132.09,206.4125,43.7,60.6,375,"NOGO94",1994,77.4,185,125,78
1994113,"VQ ALEX94",27,27,"",23.3,13.4,13.3,34.6,11.3,150.29,230.955,43.9,61.8,400,"ALEX94",1994,78.5,190,131,80
1994113,"WP ALEX94",27,27,"",23.3,12.4,12.3,35.4,12.1,148.83,218.595,42.1,58.5,340,"ALEX94",1994,77.5,167,110,60
1994113,"XO ALEX94",27,27,"",22.3,12.6,12.6,32.4,10.1,127.26,204.12,46,61.9,422,"ALEX94",1994,78.4,185,122,70
1994114,"EG GENR94",29,29,"",24.5,13.1,13.8,36.5,12,165.6,245.4625,43,61.5,407,"GENR94",1994,79.5,200,150,88
1994114,"FF GENR94",29,29,"",24.4,12.9,13.4,37.2,12.8,171.52,244.59,41.4,60.8,387,"GENR94",1994,78.6,196,137,84
1994114,"HD GENR94",29,29,"",26.4,14.3,14.2,40,13.6,193.12,285,44.6,64.6,440,"GENR94",1994,84.6,206,144,86
1994114,"IC GENR94",29,29,"",25.2,13.4,13.9,36.4,11.2,155.68,248.43,44.6,59.4,395,"GENR94",1994,81,201,136,89
1994114,"YN MART94",26,25.8,"M",21.1,12.3,12.2,34.3,13.2,161.04,210.0875,42.5,60.7,375,"MART94",1994,76.8,170,109,52
1994114,"ZM MART94",26,25.8,"F",22.8,12.8,13.1,35,12.2,159.82,226.625,41.3,60.6,367,"MART94",1994,76.3,162,105,54
1994115,"JB GENR94",28,28,"",24.1,12.7,12.7,34.8,10.7,135.89,220.98,42.4,57.6,360,"GENR94",1994,77.2,186,129,68
1994115,"LZ ALOT94",28,28,"",24.1,12.7,13.4,36.4,12.3,164.82,237.51,44.3,61.8,390,"ALOT94",1994,80.7,206,143,88
1994115,"OW PARP94",28,27.5,"",21.3,13.5,11.7,33.4,12.1,141.57,210.42,42.7,55,325,"PARP94",1994,76.1,191,133,78
1994115,"PV PARP94",28,27.4,"",21,12.8,11.4,32.2,11.2,127.68,194.81,40.6,52.8,305,"PARP94",1994,72.8,184,132,75
1994115,"QU PARP94",28,27.3,"",22.9,13.5,12.6,35.8,12.9,162.54,233.595,42.9,58.4,375,"PARP94",1994,78.7,184,130,75
1994115,"doa PARP94",28,27.5,"",21.6,13.3,13.5,34.3,12.7,171.45,229.81,42.8,58.3,330,"PARP94",1994,77.1,194,131,79
1994116,"AJ DYCE94",28,27.1,"",22.9,14.1,13.5,36.7,13.8,186.3,253.23,43,59.2,393,"DYCE94",1994,79.7,184,128,71
1994116,"BI DYCE94",28,28.7,"",24,13.8,12.5,36.7,12.7,158.75,241.3025,42.4,58.2,355,"DYCE94",1994,79.1,198,146,92
1994116,"CH DYCE94",28,28.3,"",25,12.9,13.5,37.1,12.1,163.35,244.86,42.1,56.8,360,"DYCE94",1994,79.2,197,143,87
1994116,"DG DYCE94",28,25.4,"",21.4,12.9,13,33.9,12.5,162.5,219.5025,40.6,58.6,330,"DYCE94",1994,74.5,157,104,40
1994116,"GE GENR94",27,27,"",22.9,13.4,13.2,36.6,13.7,180.84,243.39,40.4,60.5,380,"GENR94",1994,77,171,114,51
1994116,"UQ HIPA94",28,27.5,"",21.7,12.2,12.2,34.3,12.6,153.72,209.23,39.7,53.6,340,"HIPA94",1994,74,185,129,80
