yearMonth,day,Mean,Max,Min,Stdev,Range,Year,Month,obs
2015_5,7,17.076,27.7,9,7.13630857,18.7,2015,5,2368
2015_5,8,20.94230769,31.1,12,7.683497801,19.1,2015,5,2369
2015_5,9,23.364,30,17.2,4.238108855,12.8,2015,5,2370
2015_5,10,22.64666667,31.6,18,4.168414346,13.6,2015,5,2371
2015_5,11,20.67878788,28.8,17.2,3.661092526,11.6,2015,5,2372
2015_5,12,18.78709677,22.7,12.7,2.163445082,10,2015,5,2373
2015_5,13,9.313793103,12.2,6.6,1.500648464,5.6,2015,5,2374
2015_5,14,8.664,17.2,0.5,5.898225722,16.7,2015,5,2375
2015_5,15,13.18,22.2,6.6,6.049449011,15.6,2015,5,2376
2015_5,16,18.43461538,25.5,14,4.008086058,11.5,2015,5,2377
2015_5,17,17.40576923,26.1,14,3.565268929,12.1,2015,5,2378
2015_5,18,21.608,29.4,16.1,5.021945174,13.3,2015,5,2379
2015_5,19,20.05555556,25.5,13.3,2.746056335,12.2,2015,5,2380
2015_5,20,8.30625,11.6,5,2.25301769,6.6,2015,5,2381
2015_5,21,8.969230769,15.5,3.3,4.642565604,12.2,2015,5,2382
2015_5,22,11.608,15.5,5.5,2.758610761,10,2015,5,2383
2015_5,23,7.828,17.7,-1.6,6.623098469,19.3,2015,5,2384
2015_5,24,13.936,25,3.3,8.944452657,21.7,2015,5,2385
2015_5,25,20.576,30,13.8,6.427109252,16.2,2015,5,2386
2015_5,26,23.772,27.7,20.5,1.870053475,7.2,2015,5,2387
2015_5,27,23.392,26.6,20.5,2.359540916,6.1,2015,5,2388
2015_5,28,20.41111111,22.7,18,1.379613472,4.7,2015,5,2389
2015_5,29,18.75,27.7,10.5,6.763263941,17.2,2015,5,2390
2015_5,30,23.68888889,27.7,21,2.279901032,6.7,2015,5,2391
2015_5,31,12.48644068,20,9,3.889041085,11,2015,5,2392
2016_3,1,-1.54,8.9,-7.8,5.173180173,16.7,2016,3,2393
2016_3,2,0.236,9.4,-6.1,6.125144896,15.5,2016,3,2394
2016_3,3,-7.090322581,-3.9,-11,2.132034215,7.1,2016,3,2395
2016_3,4,-4.859375,-1.1,-7.2,2.031503396,6.1,2016,3,2396
2016_3,5,-6.152,0,-13.3,4.76201288,13.3,2016,3,2397
2016_3,6,-1.97037037,3.9,-5,3.103820823,8.9,2016,3,2398
2016_3,7,4.970833333,14.4,-2.2,5.584332054,16.6,2016,3,2399
2016_3,8,8.568,20,1.1,6.473904026,18.9,2016,3,2400
2016_3,9,16.324,24.4,6.7,5.404417946,17.7,2016,3,2401
2016_3,10,14.35384615,20,11.7,2.324346062,8.3,2016,3,2402
2016_3,11,6.090740741,12.2,-1.1,2.97836656,13.3,2016,3,2403
2016_3,12,3.196296296,17.2,-4,8.077912977,21.2,2016,3,2404
2016_3,13,6.908,11.1,2.2,2.940651855,8.9,2016,3,2405
2016_3,14,6.05,9.4,3.9,1.49455803,5.5,2016,3,2406
2016_3,15,7.235294118,10.6,5.6,1.851761218,5,2016,3,2407
2016_3,16,8.286792453,16.7,5.6,3.028266687,11.1,2016,3,2408
2016_3,17,5.96097561,14.4,1.1,3.79063834,13.3,2016,3,2409
2016_3,18,3.372413793,9.4,0,2.323927795,9.4,2016,3,2410
2016_3,19,-2.695833333,1.7,-8.9,3.302104621,10.6,2016,3,2411
2016_3,20,-3.844,5,-11.7,6.011314332,16.7,2016,3,2412
2016_3,21,-0.71875,2.2,-6.1,2.155029751,8.3,2016,3,2413
2016_3,22,1.652,9.4,-6.1,5.692035371,15.5,2016,3,2414
2016_3,23,6.661538462,11.1,1.7,3.162413878,9.4,2016,3,2415
2016_3,24,6.763636364,22.2,1,7.962875508,21.2,2016,3,2416
2016_3,25,9.103225806,14.4,-0.6,4.439856144,15,2016,3,2417
2016_3,26,1.692592593,11.1,-2,4.501275539,13.1,2016,3,2418
2016_3,27,6.72,15.6,0,5.399073995,15.6,2016,3,2419
2016_3,28,8.620689655,12.8,3.3,2.321541869,9.5,2016,3,2420
2016_3,29,1.616666667,4.4,-1,1.483491532,5.4,2016,3,2421
2016_3,30,2.386363636,16.7,-7.2,9.412215743,23.9,2016,3,2422
2016_3,31,13.525,20,9,4.076576782,11,2016,3,2423
2016_4,1,15.12692308,17.8,8.9,2.216584344,8.9,2016,4,2424
2016_4,2,4.919354839,9.4,0.6,2.206115644,8.8,2016,4,2425
2016_4,3,-2.884745763,0,-6,1.84061586,6,2016,4,2426
2016_4,4,-3.8,-1.7,-5.6,0.844052275,3.9,2016,4,2427
2016_4,5,-8.152,-1.7,-17.2,5.200490361,15.5,2016,4,2428
2016_4,6,-3.891666667,5.6,-12.2,6.979218635,17.8,2016,4,2429
2016_4,7,7.062962963,9.4,3.9,1.474957144,5.5,2016,4,2430
2016_4,8,0.42972973,4,-2.2,1.738272588,6.2,2016,4,2431
2016_4,9,-3.07,0.6,-6.7,2.306385439,7.3,2016,4,2432
2016_4,10,-2.236,3.9,-6.1,3.765510147,10,2016,4,2433
2016_4,11,6.352,11.1,1.7,2.819296603,9.4,2016,4,2434
2016_4,12,4.08,9,0.6,2.861077543,8.4,2016,4,2435
2016_4,13,1.553846154,7.2,-6.1,4.118565844,13.3,2016,4,2436
2016_4,14,3.184,11.7,-6,5.867117407,17.7,2016,4,2437
2016_4,15,6.208333333,18.3,-3.3,8.313107339,21.6,2016,4,2438
2016_4,16,9.964,19.4,1,6.994097511,18.4,2016,4,2439
2016_4,17,11.16,21.7,1.7,7.263894731,20,2016,4,2440
2016_4,18,12.17083333,22.2,0.6,8.40069765,21.6,2016,4,2441
2016_4,19,9.807692308,15,5.6,3.030765326,9.4,2016,4,2442
2016_4,20,6.756,16.1,-2.2,6.280597105,18.3,2016,4,2443
2016_4,21,12.68461538,25,2,8.340201067,23,2016,4,2444
2016_4,22,14.432,17.8,11.1,1.686890631,6.7,2016,4,2445
2016_4,23,8.817948718,13.3,3.9,3.095911718,9.4,2016,4,2446
2016_4,24,4.954166667,13.9,-3.9,6.061208028,17.8,2016,4,2447
2016_4,25,8.852,14.4,5.6,3.095308278,8.8,2016,4,2448
2016_4,26,5.735483871,9.4,1.7,1.969864359,7.7,2016,4,2449
2016_4,27,2.792592593,11.7,-4.4,5.324249743,16.1,2016,4,2450
2016_4,28,5.092,12.8,-2,4.896845924,14.8,2016,4,2451
2016_4,29,7.472727273,11.7,3.9,3.111603754,7.8,2016,4,2452
2016_4,30,8.736666667,15.6,5.6,3.373270523,10,2016,4,2453
2016_5,1,8.751851852,10.6,5.6,1.615161428,5,2016,5,2454
2016_5,2,8.083333333,9.4,7,0.59219174,2.4,2016,5,2455
2016_5,3,6.480487805,12.2,3,2.689908875,9.2,2016,5,2456
2016_5,4,10.53055556,15.6,5.6,2.818998753,10,2016,5,2457
2016_5,5,9.714285714,13.3,6,2.241314807,7.3,2016,5,2458
2016_5,6,10.41071429,14.4,6.7,2.093612735,7.7,2016,5,2459
2016_5,7,10.99,17.8,5,3.751537616,12.8,2016,5,2460
2016_5,8,10.60384615,14.4,5.6,2.450384585,8.8,2016,5,2461
2016_5,9,8.276,14.4,2.8,3.734889557,11.6,2016,5,2462
2016_5,10,7.508333333,16.7,-1.1,6.892839174,17.8,2016,5,2463
2016_5,11,11.664,22.2,2.8,7.644108843,19.4,2016,5,2464
2016_5,12,14.04285714,27.2,6,8.36028657,21.2,2016,5,2465
2016_5,13,17.68928571,21.7,15.6,1.664073379,6.1,2016,5,2466
2016_5,14,11.81428571,18.3,6.1,3.657940555,12.2,2016,5,2467
2016_5,15,5.05,8,3,1.400928264,5,2016,5,2468
2016_5,16,6.92,15.6,0,5.514450713,15.6,2016,5,2469
2016_5,17,10.644,14.4,7.2,2.289665187,7.2,2016,5,2470
2016_5,18,8.395833333,16.7,1.7,5.275412959,15,2016,5,2471
2016_5,19,9.312,17.8,0.6,6.518264084,17.2,2016,5,2472
2016_5,20,11.976,21.1,2.8,7.389366234,18.3,2016,5,2473
2016_5,21,13.964,18.3,9.4,2.660181698,8.9,2016,5,2474
2016_5,22,12.76666667,20,8.9,3.320511572,11.1,2016,5,2475
2016_5,23,13.58787879,23.9,7,6.276929861,16.9,2016,5,2476
2016_5,24,15.8375,25.6,6.7,7.23853291,18.9,2016,5,2477
2016_5,25,17.9875,27.8,7.2,8.276489095,20.6,2016,5,2478
2016_5,26,20.79130435,28.3,13.3,6.109672885,15,2016,5,2479
2016_5,27,23.6,30,16.1,3.542974268,13.9,2016,5,2480
2016_5,28,24.61111111,32,17.2,5.872447618,14.8,2016,5,2481
2016_5,29,23.67741935,29,20,2.863763221,9,2016,5,2482
2016_5,30,21.73076923,27.8,17,4.022811875,10.8,2016,5,2483
2016_5,31,19.0625,26.1,11.7,5.430174351,14.4,2016,5,2484
2017_3,1,13.88928571,18.3,11,2.360530274,7.3,2017,3,2485
2017_3,2,1.929166667,15.6,-4.4,6.094079748,20,2017,3,2486
2017_3,3,-6.048888889,-2.8,-10,1.76887512,7.2,2017,3,2487
2017_3,4,-10.31842105,-8.9,-13.3,0.963343071,4.4,2017,3,2488
2017_3,5,-12.37307692,0,-20,7.011736315,20,2017,3,2489
2017_3,6,0.152,10.6,-8.3,6.627978576,18.9,2017,3,2490
2017_3,7,6.63,10.6,4,2.228831455,6.6,2017,3,2491
2017_3,8,6.674285714,11.7,1.1,3.72916509,10.6,2017,3,2492
2017_3,9,4.156,8.3,0.6,2.25408518,7.7,2017,3,2493
2017_3,10,-2.8,0.6,-8.3,2.259317625,8.9,2017,3,2494
2017_3,11,-11.07111111,-7.8,-14,1.519961456,6.2,2017,3,2495
2017_3,12,-10.61395349,-7,-13.3,1.583483411,6.3,2017,3,2496
2017_3,13,-8.217241379,-0.6,-15,4.111835614,14.4,2017,3,2497
2017_3,14,-7.326829268,-6,-9.4,0.981077059,3.4,2017,3,2498
2017_3,15,-9.25106383,-6.7,-10,0.83714638,3.3,2017,3,2499
2017_3,16,-5.7625,-2.2,-7.8,1.994144655,5.6,2017,3,2500
2017_3,17,-3.043478261,2.8,-12.8,4.615667595,15.6,2017,3,2501
2017_3,18,-2.146153846,0.6,-6.7,2.168175412,7.3,2017,3,2502
2017_3,19,0.032258065,3.3,-1.1,1.412654026,4.4,2017,3,2503
2017_3,20,-3.571428571,3.3,-11.1,5.301701833,14.4,2017,3,2504
2017_3,21,3.088461538,7.8,0,2.782707591,7.8,2017,3,2505
2017_3,22,-4.708108108,5.6,-9.4,3.9982898,15,2017,3,2506
2017_3,23,-7.432,2.8,-16.1,6.891161005,18.9,2017,3,2507
2017_3,24,2.389655172,8.9,-1.7,3.393201694,10.6,2017,3,2508
2017_3,25,2.510714286,8.3,0.6,1.676650185,7.7,2017,3,2509
2017_3,26,2.819354839,5.6,1.1,1.318185459,4.5,2017,3,2510
2017_3,27,6.467741935,13.9,2.8,4.196616661,11.1,2017,3,2511
2017_3,28,8.019444444,11.1,4.4,1.781463194,6.7,2017,3,2512
2017_3,29,3.380555556,7.8,0,2.116981604,7.8,2017,3,2513
2017_3,30,0.734615385,7.2,-5,4.077836908,12.2,2017,3,2514
2017_3,31,3.063333333,4.4,1.7,0.589847048,2.7,2017,3,2515
2017_4,1,2.026829268,3,1.7,0.330926268,1.3,2017,4,2516
2017_4,2,2.862857143,13.3,-4,5.686727877,17.3,2017,4,2517
2017_4,3,8.739285714,18,0.6,6.996525026,17.4,2017,4,2518
2017_4,4,11.66666667,17.8,8,3.005206211,9.8,2017,4,2519
2017_4,5,7.533333333,12.2,4.4,2.352085817,7.8,2017,4,2520
2017_4,6,7.643333333,10,5.6,1.215328346,4.4,2017,4,2521
2017_4,7,1.885416667,6,-1,2.351006085,7,2017,4,2522
2017_4,8,1.837931034,7.8,-2,3.143748194,9.8,2017,4,2523
2017_4,9,7.152,20.6,-3.3,9.423866864,23.9,2017,4,2524
2017_4,10,17.852,26.7,11.7,5.695474812,15,2017,4,2525
2017_4,11,17.296,24.4,10.6,3.75138641,13.8,2017,4,2526
2017_4,12,10.87407407,15,6.1,2.140739016,8.9,2017,4,2527
2017_4,13,5.348387097,9.4,1.7,2.730307793,7.7,2017,4,2528
2017_4,14,7.26,15.6,0,6.229901016,15.6,2017,4,2529
2017_4,15,12.372,20.6,5.6,5.360388668,15,2017,4,2530
2017_4,16,18.73076923,26.1,14.4,3.416520947,11.7,2017,4,2531
2017_4,17,13.07931034,17.2,8.9,2.251091689,8.3,2017,4,2532
2017_4,18,6.644,13.3,1,4.163640234,12.3,2017,4,2533
2017_4,19,9.304761905,12,8,0.952090432,4,2017,4,2534
2017_4,20,9.530555556,12.8,7.2,1.170792026,5.6,2017,4,2535
2017_4,21,13.69722222,16.7,11.1,1.194388334,5.6,2017,4,2536
2017_4,22,6.846666667,10.6,5.6,1.31823637,5,2017,4,2537
2017_4,23,7.496,20,-1.1,7.990175217,21.1,2017,4,2538
2017_4,24,10.848,19.4,3.9,5.279687491,15.5,2017,4,2539
2017_4,25,12.75833333,16.1,9.4,2.006926412,6.7,2017,4,2540
2017_4,26,15.58709677,24.4,11,4.638443844,13.4,2017,4,2541
2017_4,27,19.07037037,25,14,3.660896781,11,2017,4,2542
2017_4,28,17.790625,23.9,11.7,3.620493584,12.2,2017,4,2543
2017_4,29,15.62307692,19.4,11.7,1.91192211,7.7,2017,4,2544
2017_4,30,10.092,18.9,3.9,4.930256924,15,2017,4,2545
2017_5,1,17.97837838,23.3,13.9,3.313871111,9.4,2017,5,2546
2017_5,2,12.29310345,16.7,8.9,2.544030974,7.8,2017,5,2547
2017_5,3,8.116129032,11.1,5,1.63729386,6.1,2017,5,2548
2017_5,4,6.146153846,11.7,-1,3.908475997,12.7,2017,5,2549
2017_5,5,9.810714286,13.9,6.1,2.419724393,7.8,2017,5,2550
2017_5,6,11.48285714,15,7.2,2.538119465,7.8,2017,5,2551
2017_5,7,4.946875,6.7,3.9,0.880976136,2.8,2017,5,2552
2017_5,8,4.465517241,9.4,1.1,2.515704369,8.3,2017,5,2553
2017_5,9,5.592,11.7,-0.6,3.841323557,12.3,2017,5,2554
2017_5,10,5.808,10.6,1,3.084493475,9.6,2017,5,2555
2017_5,11,8.623076923,15.6,2.2,5.341708168,13.4,2017,5,2556
2017_5,12,12.048,17.8,6.1,3.983833999,11.7,2017,5,2557
2017_5,13,10.19642857,12.2,8.9,1.13935724,3.3,2017,5,2558
2017_5,14,8.244897959,16.1,4,3.127169995,12.1,2017,5,2559
2017_5,15,10.04193548,16.1,7.8,3.151589461,8.3,2017,5,2560
2017_5,16,12.552,19.4,5,5.146853408,14.4,2017,5,2561
2017_5,17,21.396,31.1,13.3,6.875468469,17.8,2017,5,2562
2017_5,18,24.31363636,31.1,17,4.421731556,14.1,2017,5,2563
2017_5,19,17.83928571,21.1,11.1,2.992625416,10,2017,5,2564
2017_5,20,12.488,19.4,8.9,4.066665301,10.5,2017,5,2565
2017_5,21,14.14,18.3,8.9,2.998610789,9.4,2017,5,2566
2017_5,22,14.85428571,21,10.6,2.618749461,10.4,2017,5,2567
2017_5,23,13.268,22.2,5.6,6.361716225,16.6,2017,5,2568
2017_5,24,16.484,22.8,10,4.812369479,12.8,2017,5,2569
2017_5,25,14.76206897,18.9,12.2,1.540272191,6.7,2017,5,2570
2017_5,26,13.8,15.6,12.2,0.681413475,3.4,2017,5,2571
2017_5,27,14.35172414,18,12.8,1.777160795,5.2,2017,5,2572
2017_5,28,17.46666667,23.9,12.2,4.400955101,11.7,2017,5,2573
2017_5,29,16.28823529,21.7,12.8,2.975533026,8.9,2017,5,2574
2017_5,30,16.3326087,19.4,15,1.167914447,4.4,2017,5,2575
2017_5,31,16.27941176,21.7,13.3,2.383755556,8.4,2017,5,2576
2018_3,1,4.109375,10.6,0.6,3.467764863,10,2018,3,2577
2018_3,2,-0.36,3,-2.8,1.654333858,5.8,2018,3,2578
2018_3,3,-2.15,-0.6,-3,0.875556966,2.4,2018,3,2579
2018_3,4,-1.893103448,-0.6,-3.9,1.032656434,3.3,2018,3,2580
2018_3,5,-4.226923077,-2.2,-7.2,1.528020338,5,2018,3,2581
2018_3,6,-0.98,4.4,-6.1,3.723461651,10.5,2018,3,2582
2018_3,7,0.39,2.2,0,0.603748971,2.2,2018,3,2583
2018_3,8,-1.219565217,0,-4.4,0.750886754,4.4,2018,3,2584
2018_3,9,-2.946666667,1.1,-5,1.778865829,6.1,2018,3,2585
2018_3,10,-2.224137931,-0.6,-3.3,0.881822452,2.7,2018,3,2586
2018_3,11,-2.390322581,-1.1,-3.3,0.863077763,2.2,2018,3,2587
2018_3,12,-4.325,1.1,-9,3.516504863,10.1,2018,3,2588
2018_3,13,-2.681632653,-0.6,-4.4,0.934004254,3.8,2018,3,2589
2018_3,14,-2.904347826,-1.7,-4,0.571530702,2.3,2018,3,2590
2018_3,15,-2.227586207,1.7,-5,2.234773327,6.7,2018,3,2591
2018_3,16,-3.6075,-0.6,-6.1,1.550250187,5.5,2018,3,2592
2018_3,17,-4.368,1.1,-9.4,3.298701765,10.5,2018,3,2593
2018_3,18,-6.088461538,1.1,-15.6,5.504421999,16.7,2018,3,2594
2018_3,19,-5.128,-2.8,-8.3,1.807281568,5.5,2018,3,2595
2018_3,20,-6.948,1.7,-16,6.290344453,17.7,2018,3,2596
2018_3,21,-3.444,1.1,-7.2,3.030962443,8.3,2018,3,2597
2018_3,22,-1.864,2.2,-4.4,2.473000876,6.6,2018,3,2598
2018_3,23,-1.456,1.7,-4,1.768021493,5.7,2018,3,2599
2018_3,24,-2.417391304,0.6,-6.7,2.210440551,7.3,2018,3,2600
2018_3,25,-4.172,5,-10,5.410215646,15,2018,3,2601
2018_3,26,0.120833333,8.3,-7.2,5.647314034,15.5,2018,3,2602
2018_3,27,1.972413793,4.4,0.6,1.294465293,3.8,2018,3,2603
2018_3,28,3.290322581,6.7,0.6,2.304395053,6.1,2018,3,2604
2018_3,29,7.155555556,11.1,5,2.177036329,6.1,2018,3,2605
2018_3,30,6.931578947,12,2.2,3.804769785,9.8,2018,3,2606
2018_3,31,2.134615385,11.1,-7,6.301170831,18.1,2018,3,2607
2018_4,1,3.577419355,10,-1.7,3.951599649,11.7,2018,4,2608
2018_4,2,0.923076923,6.7,-3.3,3.42932153,10,2018,4,2609
2018_4,3,1.780769231,4.4,-2.2,2.144951138,6.6,2018,4,2610
2018_4,4,6.489285714,11.7,3,2.027649485,8.7,2018,4,2611
2018_4,5,-3.2125,1.1,-5.6,1.812990757,6.7,2018,4,2612
2018_4,6,-1.225925926,6.7,-8.3,5.068271788,15,2018,4,2613
2018_4,7,-1.373913043,3.3,-4.4,1.854536154,7.7,2018,4,2614
2018_4,8,-4.073333333,-0.6,-9.4,2.65355108,8.8,2018,4,2615
2018_4,9,-2.432,4.4,-8.3,4.432429732,12.7,2018,4,2616
2018_4,10,-0.621875,2.8,-3,2.117322468,5.8,2018,4,2617
2018_4,11,1.127272727,7.2,-5,4.977873118,12.2,2018,4,2618
2018_4,12,3.746153846,12.2,-3.9,5.707555047,16.1,2018,4,2619
2018_4,13,9.748,16.1,4.4,3.488925336,11.7,2018,4,2620
2018_4,14,3.682926829,6.1,2,0.781633686,4.1,2018,4,2621
2018_4,15,2.403846154,4.4,-0.6,1.425897828,5,2018,4,2622
2018_4,16,5.144444444,8.3,2.8,1.924004904,5.5,2018,4,2623
2018_4,17,0.519047619,2.2,-1.1,1.016267224,3.3,2018,4,2624
2018_4,18,0.988888889,3.9,-1.7,1.972373294,5.6,2018,4,2625
2018_4,19,0.044,2.2,-1,0.864293979,3.2,2018,4,2626
2018_4,20,-0.494117647,5,-2.8,2.271688889,7.8,2018,4,2627
2018_4,21,3.136,11.7,-6,6.164541075,17.7,2018,4,2628
2018_4,22,5.244,15,-5,7.578427717,20,2018,4,2629
2018_4,23,9.224,21.7,-1.1,8.806450288,22.8,2018,4,2630
2018_4,24,14.052,20.6,8,4.083617677,12.6,2018,4,2631
2018_4,25,10.90909091,14.4,8,2.067359977,6.4,2018,4,2632
2018_4,26,8.963888889,13.9,5,2.443551605,8.9,2018,4,2633
2018_4,27,8.156,15,2.2,4.649738344,12.8,2018,4,2634
2018_4,28,9.752941176,13.9,5.6,1.997306564,8.3,2018,4,2635
2018_4,29,3.096969697,6.1,0,1.927350002,6.1,2018,4,2636
2018_4,30,7.32,15.6,2.8,4.754471579,12.8,2018,4,2637
2018_5,1,12.33461538,25.6,-0.6,9.835443754,26.2,2018,5,2638
2018_5,2,20.132,30,8.9,7.564815486,21.1,2018,5,2639
2018_5,3,21.76,26.7,18.3,2.658006772,8.4,2018,5,2640
2018_5,4,19.20625,27.2,15.6,3.447761078,11.6,2018,5,2641
2018_5,5,14.452,23.3,4.4,6.455948162,18.9,2018,5,2642
2018_5,6,15.6,19.4,12.8,1.85,6.6,2018,5,2643
2018_5,7,11.36,16.7,8,3.027528866,8.7,2018,5,2644
2018_5,8,13.24,24.4,3.3,8.612442549,21.1,2018,5,2645
2018_5,9,18.35652174,26.7,9,6.47820304,17.7,2018,5,2646
2018_5,10,18.23076923,23.9,15,2.465079184,8.9,2018,5,2647
2018_5,11,10.03333333,16.7,5.6,3.024758944,11.1,2018,5,2648
2018_5,12,8.312,10,6.1,1.053296413,3.9,2018,5,2649
2018_5,13,7.468421053,13.9,3.9,2.868745239,10,2018,5,2650
2018_5,14,15.67142857,25.6,11,5.307706287,14.6,2018,5,2651
2018_5,15,16.47428571,22.8,12.8,2.028813455,10,2018,5,2652
2018_5,16,11.29384615,20,8,3.616320511,12,2018,5,2653
2018_5,17,18.35769231,25.6,14.4,4.241619792,11.2,2018,5,2654
2018_5,18,13.825,21.7,8,4.848185991,13.7,2018,5,2655
2018_5,19,12.56296296,16.7,8.9,2.373110284,7.8,2018,5,2656
2018_5,20,16.06428571,17.8,14.4,1.035379439,3.4,2018,5,2657
2018_5,21,11.72352941,22.2,7,4.497981247,15.2,2018,5,2658
2018_5,22,15.73,19.4,12.8,2.013771552,6.6,2018,5,2659
2018_5,23,15.82363636,24.4,12.8,3.181134414,11.6,2018,5,2660
2018_5,24,17.4,25,8.3,5.5285622,16.7,2018,5,2661
2018_5,25,19.11923077,28.3,10,7.062012134,18.3,2018,5,2662
2018_5,26,19.456,27.8,11.7,5.79137865,16.1,2018,5,2663
2018_5,27,18.876,20.6,17,1.00011666,3.6,2018,5,2664
2018_5,28,20.45862069,27.8,16,4.210405244,11.8,2018,5,2665
2018_5,29,19.5225,27.8,15,4.345258984,12.8,2018,5,2666
2018_5,30,22.272,29.4,15,5.447210295,14.4,2018,5,2667
2018_5,31,21.35769231,25,18.3,2.155583091,6.7,2018,5,2668
2019_3,1,-5.263333333,1.1,-10,4.284976428,11.1,2019,3,2669
2019_3,2,-0.344,1.7,-2,1.031616854,3.7,2019,3,2670
2019_3,3,-2.33,0.6,-4,1.301911809,4.6,2019,3,2671
2019_3,4,-5.158139535,-2.8,-8.3,1.469245443,5.5,2019,3,2672
2019_3,5,-12.50344828,-5,-21.1,5.53266164,16.1,2019,3,2673
2019_3,6,-11.28666667,-8.3,-13.3,1.552469297,5,2019,3,2674
2019_3,7,-11,-6.1,-15,3.093116296,8.9,2019,3,2675
2019_3,8,-9.732,2.2,-20,8.10039711,22.2,2019,3,2676
2019_3,9,-4.992,6.1,-16,7.284568164,22.1,2019,3,2677
2019_3,10,2.040740741,5,-1,1.907527449,6,2019,3,2678
2019_3,11,2.196296296,3.9,0,1.022245448,3.9,2019,3,2679
2019_3,12,-1.983870968,1.1,-3.3,1.156459186,4.4,2019,3,2680
2019_3,13,-1.824,7.2,-8.9,6.684140433,16.1,2019,3,2681
2019_3,14,9.126086957,16.1,5.6,4.077010646,10.5,2019,3,2682
2019_3,15,13.032,17.8,7.2,2.300673814,10.6,2019,3,2683
2019_3,16,1.706666667,6.1,-2.2,2.118544284,8.3,2019,3,2684
2019_3,17,-3.017647059,0,-5,1.466281751,5,2019,3,2685
2019_3,18,-3.111428571,1.7,-8.3,3.400326232,10,2019,3,2686
2019_3,19,-3.2,5,-9,4.78136816,14,2019,3,2687
2019_3,20,1.372,11.1,-6.1,6.736005245,17.2,2019,3,2688
2019_3,21,5.007142857,8.3,3,1.490694238,5.3,2019,3,2689
2019_3,22,2.315384615,3.3,-1,0.932713649,4.3,2019,3,2690
2019_3,23,-3.338095238,1.7,-6.1,2.008391224,7.8,2019,3,2691
2019_3,24,-0.624,7.8,-9,6.468789171,16.8,2019,3,2692
2019_3,25,0.16,3.3,-2.2,1.857064796,5.5,2019,3,2693
2019_3,26,-2.48,2.2,-7.8,3.20585402,10,2019,3,2694
2019_3,27,-0.924,9.4,-8.3,6.885024812,17.7,2019,3,2695
2019_3,28,6.088,14.4,1,4.598941907,13.4,2019,3,2696
2019_3,29,7.1,10.6,3.9,2.623127904,6.7,2019,3,2697
2019_3,30,10.16785714,18.3,5,4.940014513,13.3,2019,3,2698
2019_3,31,5.786666667,16.7,-0.6,6.214373402,17.3,2019,3,2699
2019_4,1,-2.583333333,2.2,-4.4,2.179318373,6.6,2019,4,2700
2019_4,2,0.76,8.9,-6.7,6.151558068,15.6,2019,4,2701
2019_4,3,5.4,10.6,1.1,3.713264512,9.5,2019,4,2702
2019_4,4,0.312,5,-7.2,3.515361527,12.2,2019,4,2703
2019_4,5,-0.188461538,2.8,-3.9,2.099776545,6.7,2019,4,2704
2019_4,6,6.05483871,13.9,2.2,3.870989426,11.7,2019,4,2705
2019_4,7,10.116,21.1,2.2,7.519900265,18.9,2019,4,2706
2019_4,8,15.5137931,21.7,12,3.109630678,9.7,2019,4,2707
2019_4,9,10.37272727,17.8,5,4.066730315,12.8,2019,4,2708
2019_4,10,3.079310345,7.8,0.6,1.975814355,7.2,2019,4,2709
2019_4,11,1.62,6.1,-2.2,2.852776425,8.3,2019,4,2710
2019_4,12,11.41071429,19.4,4.4,4.869431428,15,2019,4,2711
2019_4,13,15.1,21.1,10.6,3.054253025,10.5,2019,4,2712
2019_4,14,8.017857143,15,3.3,2.454633347,11.7,2019,4,2713
2019_4,15,9.665625,18.3,1.7,5.490790493,16.6,2019,4,2714
2019_4,16,4.544444444,10.6,-0.6,3.641780348,11.2,2019,4,2715
2019_4,17,5.597727273,17.2,1,5.064766054,16.2,2019,4,2716
2019_4,18,13.0962963,18.3,9,3.217318697,9.3,2019,4,2717
2019_4,19,17.88846154,21.1,16.1,1.392358265,5,2019,4,2718
2019_4,20,8.16056338,23,5,4.730040135,18,2019,4,2719
2019_4,21,7.720512821,12.2,5,1.501458942,7.2,2019,4,2720
2019_4,22,9.22962963,13.3,6.7,1.837811159,6.6,2019,4,2721
2019_4,23,10.08421053,23.3,3,7.194462071,20.3,2019,4,2722
2019_4,24,9.911111111,16,5.6,3.187274376,10.4,2019,4,2723
2019_4,25,8.316,18.9,0,7.136799002,18.9,2019,4,2724
2019_4,26,13.05151515,17.2,8.3,2.316398229,8.9,2019,4,2725
2019_4,27,4.183333333,8,1,2.289870247,7,2019,4,2726
2019_4,28,3.880769231,6.7,1.7,1.199673032,5,2019,4,2727
2019_4,29,2.624,10,-4.4,6.169027476,14.4,2019,4,2728
2019_4,30,7.226923077,9.4,5.6,0.893781939,3.8,2019,4,2729
2019_5,1,10.26153846,17.8,5,4.629650261,12.8,2019,5,2730
2019_5,2,13.0047619,15.6,10,1.773648903,5.6,2019,5,2731
2019_5,3,13.91923077,22.8,6.7,5.035396249,16.1,2019,5,2732
2019_5,4,9.26,12.2,6.7,1.381928823,5.5,2019,5,2733
2019_5,5,8.526315789,11.1,6.7,1.490090549,4.4,2019,5,2734
2019_5,6,12.42321429,21.1,10.6,3.107819526,10.5,2019,5,2735
2019_5,7,11.58888889,13.3,8.9,1.256776503,4.4,2019,5,2736
2019_5,8,7.208,13.9,5,2.553656043,8.9,2019,5,2737
